onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02989	1.1938	0.02989	1.22369	3.21308	1.1938	2.09135	COLOR	3	greencircle	green	circle	3	5	1	0.89755	LONG	2	1	INCONGRUENT	NOSWITCH	0.02989	3.21308	1.22369
4.22446	1.19374	4.22446	5.4182	7.42431	1.19374	2.05735	SHAPE	4	redcircle	red	circle	4	28	2	0.86361	LONG	2	1	CONGRUENT	SWITCH	4.22446	7.42431	5.4182
8.41898	1.19375	8.41898	9.61273	11.61881	1.19375	2.26826	S	2	greencircle	green	circle	3	28	2	1.07451	LONG	2	1	INCONGRUENT	NOSWITCH	8.41898	11.61881	9.61273
12.61353	1.21024	12.61353	13.82377	15.81332	1.21024	1.63845	SHAPE	4	redcircle	red	circle	4	28	2	0.42821	LONG	2	1	CONGRUENT	NOSWITCH	12.61353	15.81332	13.82377
17.81937	1.19374	17.81937	19.01311	21.01922	1.19374	2.85241	S	2	greentriangle	green	triangle	1	5	1	1.65867	LONG	2	1	CONGRUENT	NOSWITCH	17.81937	21.01922	19.01311
22.01392	1.21033	22.01392	23.22425	25.21374	1.21033	1.69758	SHAPE	4	redcircle	red	circle	4	28	2	0.48725	LONG	2	1	CONGRUENT	NOSWITCH	22.01392	25.21374	23.22425
26.20852	0.215509999999998	26.20852	26.42403	28.41356	0.215509999999998	1.37056	S	2	redtriangle	red	triangle	2	5	1	1.15505	SHORT	1	1	INCONGRUENT	NOSWITCH	26.20852	28.41356	26.42403
29.40824	1.21026	29.40824	30.6185	32.62461	1.21026	1.80295	C	1	redcircle	red	circle	4	28	2	0.59269	LONG	2	1	CONGRUENT	SWITCH	29.40824	32.62461	30.6185
34.61419	0.215519999999998	34.61419	34.82971	36.8192	0.215519999999998	1.01997	COLOR	3	greencircle	green	circle	3	5	1	0.80445	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61419	36.8192	34.82971
37.81391	0.215519999999998	37.81391	38.02943	40.01897	0.215519999999998	0.936079999999998	C	1	greentriangle	green	triangle	1	5	1	0.72056	SHORT	1	1	CONGRUENT	NOSWITCH	37.81391	40.01897	38.02943
41.01372	0.215519999999998	41.01372	41.22924	43.21879	0.215519999999998	1.17215	SHAPE	4	redtriangle	red	triangle	2	5	1	0.95663	SHORT	1	1	INCONGRUENT	SWITCH	41.01372	43.21879	41.22924
44.21347	0.215499999999999	44.21347	44.42897	46.41848	0.215499999999999	1.12592	C	1	redtriangle	red	triangle	2	28	2	0.91042	SHORT	1	1	INCONGRUENT	SWITCH	44.21347	46.41848	44.42897
47.41331	1.21026	47.41331	48.62357	50.61307	1.21026	1.62838	COLOR	3	redcircle	red	circle	4	28	2	0.41812	LONG	2	1	CONGRUENT	NOSWITCH	47.41331	50.61307	48.62357
51.62439	1.1937	51.62439	52.81809	54.8242	1.1937	1.88197	C	1	redtriangle	red	triangle	2	28	2	0.68827	LONG	2	1	INCONGRUENT	NOSWITCH	51.62439	54.8242	52.81809
56.81368	1.21028	56.81368	58.02396	60.01347	1.21028	1.7098	S	2	redtriangle	red	triangle	2	5	1	0.49952	LONG	2	1	INCONGRUENT	SWITCH	56.81368	60.01347	58.02396
61.00819	1.21033	61.00819	62.21852	64.2246	1.21033	2.51835	SHAPE	4	redtriangle	red	triangle	2	5	1	1.30802	LONG	2	1	INCONGRUENT	NOSWITCH	61.00819	64.2246	62.21852
65.21934	1.19374999999999	65.21934	66.41309	68.41911	1.19374999999999	1.63393999999999	S	2	redcircle	red	circle	4	28	2	0.44019	LONG	2	1	CONGRUENT	NOSWITCH	65.21934	68.41911	66.41309
70.42518	0.182370000000006	70.42518	70.60755	72.6137	0.182370000000006	1.21096000000001	COLOR	3	greentriangle	green	triangle	1	5	1	1.02859	SHORT	1	1	CONGRUENT	SWITCH	70.42518	72.6137	70.60755
73.62504	1.19370000000001	73.62504	74.81874	76.82475	1.19370000000001	1.63401000000001	S	2	greencircle	green	circle	3	28	2	0.44031	LONG	2	1	INCONGRUENT	SWITCH	73.62504	76.82475	74.81874
78.81426	0.19901999999999	78.81426	79.01328	81.01936	0.19901999999999	1.14414999999999	SHAPE	4	redcircle	red	circle	4	28	2	0.94513	SHORT	1	1	CONGRUENT	NOSWITCH	78.81426	81.01936	79.01328
82.01407	0.215499999999992	82.01407	82.22957	84.21907	0.215499999999992	1.32262999999999	S	2	redtriangle	red	triangle	2	5	1	1.10713	SHORT	1	1	INCONGRUENT	NOSWITCH	82.01407	84.21907	82.22957
86.22523	0.182310000000001	86.22523	86.40754	88.41364	0.182310000000001	0.937850000000001	SHAPE	4	greencircle	green	circle	3	28	2	0.75554	SHORT	1	1	INCONGRUENT	NOSWITCH	86.22523	88.41364	86.40754
91.41454	0.198859999999996	91.41454	91.6134	93.61954	0.198859999999996	1.53236	COLOR	3	redtriangle	red	triangle	2	28	2	1.3335	SHORT	1	1	INCONGRUENT	SWITCH	91.41454	93.61954	91.6134
94.61426	1.21034	94.61426	95.8246	97.81408	1.21034	1.78037	S	2	redcircle	red	circle	4	28	2	0.57003	LONG	2	1	CONGRUENT	SWITCH	94.61426	97.81408	95.8246
100.81493	0.198899999999995	100.81493	101.01383	103.01987	0.198899999999995	1.16738999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	0.96849	SHORT	1	1	INCONGRUENT	NOSWITCH	100.81493	103.01987	101.01383
104.01464	1.19372	104.01464	105.20836	107.21446	1.19372	1.67024	COLOR	3	greentriangle	green	triangle	1	5	1	0.47652	LONG	2	1	CONGRUENT	SWITCH	104.01464	107.21446	105.20836
109.20406	0.215419999999995	109.20406	109.41948	111.42559	0.215419999999995	1.47387999999999	C	1	redtriangle	red	triangle	2	28	2	1.25846	SHORT	1	1	INCONGRUENT	NOSWITCH	109.20406	111.42559	109.41948
113.41504	1.19371	113.41504	114.60875	116.61485	1.19371	2.04451	COLOR	3	greencircle	green	circle	3	5	1	0.8508	LONG	2	1	INCONGRUENT	NOSWITCH	113.41504	116.61485	114.60875
117.60961	0.21553999999999	117.60961	117.82515	119.81467	0.21553999999999	1.39278999999999	C	1	redcircle	red	circle	4	28	2	1.17725	SHORT	1	1	CONGRUENT	NOSWITCH	117.60961	119.81467	117.82515
121.82074	0.198949999999996	121.82074	122.01969	124.00917	0.198949999999996	1.59106	S	2	redcircle	red	circle	4	28	2	1.39211	SHORT	1	1	CONGRUENT	SWITCH	121.82074	124.00917	122.01969
126.01529	1.19370000000001	126.01529	127.20899	129.21501	1.19370000000001	1.78626000000001	SHAPE	4	greentriangle	green	triangle	1	5	1	0.59256	LONG	2	1	CONGRUENT	NOSWITCH	126.01529	129.21501	127.20899
130.20984	1.21023	130.20984	131.42007	133.42612	1.21023	1.79276	C	1	redtriangle	red	triangle	2	28	2	0.58253	LONG	2	1	INCONGRUENT	SWITCH	130.20984	133.42612	131.42007
135.41569	0.198889999999977	135.41569	135.61458	137.62072	0.198889999999977	1.01382999999998	COLOR	3	greentriangle	green	triangle	1	5	1	0.81494	SHORT	1	1	CONGRUENT	NOSWITCH	135.41569	137.62072	135.61458
140.62159	1.19364000000002	140.62159	141.81523	143.82133	1.19364000000002	1.93887000000002	C	1	redcircle	red	circle	4	28	2	0.74523	LONG	2	1	CONGRUENT	NOSWITCH	140.62159	143.82133	141.81523
144.81609	0.198939999999993	144.81609	145.01503	147.02114	0.198939999999993	2.14125999999999	COLOR	3	greencircle	green	circle	3	5	1	1.94232	SHORT	1	1	INCONGRUENT	NOSWITCH	144.81609	147.02114	145.01503
149.01063	1.21029000000001	149.01063	150.22092	152.21049	1.21029000000001	1.73099000000001	C	1	greentriangle	green	triangle	1	5	1	0.5207	LONG	2	1	CONGRUENT	NOSWITCH	149.01063	152.21049	150.22092
154.21653	1.19367	154.21653	155.4102	157.41624	1.19367	1.83335	SHAPE	4	greencircle	green	circle	3	28	2	0.63968	LONG	2	1	INCONGRUENT	SWITCH	154.21653	157.41624	155.4102
158.41098	1.21032	158.41098	159.6213	161.62735	1.21032	1.8973	S	2	greentriangle	green	triangle	1	5	1	0.68698	LONG	2	1	CONGRUENT	NOSWITCH	158.41098	161.62735	159.6213
