onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0323716230000173	9.48139908499979	6	3	4.5	0.646220374999757	CORRECT	2	28	1.98571648699999	3.01154321599961	0.0323716230000173
11.515948583	7.99215290700022	8	5	3	1.00741300199979	CORRECT	1	5	2.00221859800013	2.99501175500018	11.515948583
21.5102243279998	8.00875745800022	2	1	3	0.617084821999924	CORRECT	1	5	2.0021878550001	3.01152422899986	21.5102243279998
31.521120934	7.99213625599987	5	3	3	0.833210447999591	CORRECT	2	28	2.00212449599985	3.0115125479997	31.521120934
43.5176170959999	9.49793918800015	3	1	4.5	0.547026724000261	CORRECT	1	5	2.00219993100018	2.99502985400022	43.5176170959999
59.0220089959998	6.48641248900003	1	1	1.5	0.671177176000128	CORRECT	2	28	2.00220932799994	2.99496607499987	59.0220089959998
71.5149781680002	9.49786486399989	12	7	4.5	1.67317266000009	INCORRECT	2	5	2.0021303249996	2.99500892000015	71.5149781680002
85.0172083769999	9.4979412900002	6	3	4.5	1.1869929999998	CORRECT	1	5	2.00211226900001	3.01151200599998	85.0172083769999
96.5172751629998	9.49792339300029	9	5	4.5	0.449048948999916	CORRECT	2	28	2.0022441430001	2.99497851500018	96.5172751629998
110.00299055	8.00869464200014	11	7	3	1.34159690100023	CORRECT	2	28	2.00222315200017	2.99497791100021	110.00299055
126.020315829	7.99219656300011	8	5	3	0.954048638000131	CORRECT	2	28	1.98571696699992	2.99490376500034	126.020315829
138.016849125	9.4979587089997	9	5	4.5	1.09701367000025	CORRECT	1	5	2.00225418499986	2.99500231899992	138.016849125
151.51913049	6.48644938699999	4	3	1.5	1.05999501699989	CORRECT	1	5	2.00218914200013	2.99502269799996	151.51913049
162.009853446	6.50291515000026	7	5	1.5	1.05503251999971	CORRECT	1	5	2.00219013700007	2.99495398199997	162.009853446
172.517131213	9.49791969799981	6	3	4.5	1.00890789300001	CORRECT	1	5	2.00224214499985	3.01155330599977	172.517131213
186.019446873	6.50284750899982	10	7	1.5	1.28990958299983	INCORRECT	1	28	2.00208396900007	3.01149404499984	186.019446873
196.510116782	6.5029121120001	1	1	1.5	0.55551752700012	CORRECT	2	28	2.00213132399995	2.99497672300004	196.510116782
209.019566737	6.48634437999999	10	7	1.5	0.832974407000165	CORRECT	2	28	2.00213354100015	2.99497548999989	209.019566737
219.510264295	8.00870982400011	2	1	3	0.574652125999819	CORRECT	2	28	2.00221292300012	3.01152889900004	219.510264295
237.513321455	6.50289091700006	7	5	1.5	1.01757772500014	CORRECT	1	5	2.00215100700007	2.99498547900021	237.513321455
252.008326565	8.00874183299993	5	3	3	1.24994957999979	CORRECT	1	5	2.00224911199984	3.01157891999992	252.008326565
264.021419345	9.49786292399995	3	1	4.5	0.979574849000073	CORRECT	1	5	1.98561348699968	3.01148667500001	264.021419345
277.507118636	9.51445561399987	12	7	4.5	0.975299484000061	CORRECT	2	28	2.00213728500012	3.01153285500004	277.507118636
289.023723517	7.99217986600024	11	7	3	1.43167553100011	CORRECT	1	5	1.98565190900035	3.01156868399994	289.023723517
301.003658114	8.00875458100018	2	1	3	0.551376634999997	CORRECT	2	28	2.00223277300029	2.9949845340002	301.003658114
311.014546946	8.00868447500034	8	5	3	1.0218124160001	CORRECT	2	28	2.00218879500017	3.01147836300015	311.014546946
321.008865585	6.50298986300004	10	7	1.5	1.04686942699982	CORRECT	1	5	2.00217493499986	2.99504716899992	321.008865585
335.520506063	6.50292927100008	1	1	1.5	0.692822198000158	CORRECT	1	5	2.0022398379997	3.01158809500021	335.520506063
344.009129741	8.0085969820002	11	7	3	1.38649036400011	CORRECT	1	5	2.00208028899988	3.01151240800027	344.009129741
354.003377178	6.51940646699995	7	5	1.5	0.829365655999936	CORRECT	2	28	2.00215447300025	3.01141323699994	354.003377178
362.508439021	6.50299295700006	4	3	1.5	1.0076288729997	CORRECT	2	28	2.01874595300023	2.99504451199982	362.508439021
373.015773337	7.99208623699997	11	7	3	0.849807167000108	CORRECT	2	28	2.00214407399972	2.99493336700016	373.015773337
383.026552161	9.49797006600011	3	1	4.5	0.826641888999802	CORRECT	2	28	1.98568164200015	3.01154481100002	383.026552161
396.512289269	9.51446479299966	12	7	4.5	0.818201556000076	CORRECT	2	28	2.00218821299995	3.01149957899997	396.512289269
