onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0975410549999651	3	1	CORRECTLY	3.09384542999987	5	SURE_CORRECT	3	6	0.0975410549999651
4.51562738099983	3	2	INCORRECTLY	2.44878377500004	21	SURE_INCORRECT	55	0	4.51562738099983
13.0041604379999	2	3	CONTROL	1.26472078699999	5	n/a	1000	0	13.0041604379999
16.0818804209998	3	4	CORRECTLY	2.92155794600012	5	SURE_CORRECT	12	0	16.0818804209998
21.0128422169998	3	5	CORRECTLY	1.45286966799995	5	SURE_CORRECT	8	15	21.0128422169998
25.0668945819998	2	6	CONTROL	1.05908808300001	28	n/a	1000	0	25.0668945819998
29.0215456909998	3	7	INCORRECTLY	2.98951493700019	10	MAYBE_INCORRECT	59	0	29.0215456909998
36.0043340699999	3	8	CORRECTLY	1.66573275199994	5	SURE_CORRECT	7	13	36.0043340699999
40.5216221009998	3	9	INCORRECTLY	2.04299971900014	21	SURE_INCORRECT	68	0	40.5216221009998
47.0245768509999	3	10	INCORRECTLY	2.24553445700008	21	SURE_INCORRECT	64	0	47.0245768509999
51.0620178679999	3	11	CORRECTLY	2.53884264399994	5	SURE_CORRECT	6	12	51.0620178679999
56.0095720679999	2	12	CONTROL	0.847590998999976	5	n/a	1000	0	56.0095720679999
61.5195843969998	3	13	INCORRECTLY	2.37352448199999	10	MAYBE_INCORRECT	78	0	61.5195843969998
65.5736180169999	3	14	CORRECTLY	2.84950106899987	10	MAYBE_INCORRECT	16	31	65.5736180169999
69.5614478829998	3	15	CORRECTLY	2.81980264200001	21	SURE_INCORRECT	14	0	69.5614478829998
75.021904255	3	16	CORRECTLY	1.30470762599998	5	SURE_CORRECT	1	3	75.021904255
79.075848493	3	17	CORRECTLY	1.40788721299987	5	SURE_CORRECT	5	11	79.075848493
83.5104144689999	3	18	INCORRECTLY	1.52060205899988	21	SURE_INCORRECT	51	0	83.5104144689999
90.0133634489998	3	19	INCORRECTLY	2.58186671099998	21	SURE_INCORRECT	47	0	90.0133634489998
94.0838817419999	3	20	INCORRECTLY	1.91732506599988	21	SURE_INCORRECT	66	0	94.0838817419999
99.0148871029999	3	21	CORRECTLY	1.60170976800009	5	SURE_CORRECT	10	20	99.0148871029999
103.085370851	3	22	INCORRECTLY	1.94618684000011	21	SURE_INCORRECT	48	0	103.085370851
107.0731903	3	23	INCORRECTLY	2.27521799900001	21	SURE_INCORRECT	52	0	107.0731903
115.01569314	3	24	INCORRECTLY	2.49931237299984	10	MAYBE_INCORRECT	45	0	115.01569314
119.516497599	3	25	CORRECTLY	2.81805379499997	5	SURE_CORRECT	9	18	119.516497599
125.506418217	3	26	INCORRECTLY	1.6715917649999	21	SURE_INCORRECT	42	0	125.506418217
131.016550149	3	27	INCORRECTLY	2.01697614800014	21	SURE_INCORRECT	80	0	131.016550149
137.006491581	3	28	CORRECTLY	2.06385606499998	5	SURE_CORRECT	2	5	137.006491581
142.02032665	2	29	CONTROL	1.11557798600006	10	n/a	1000	0	142.02032665
145.081387029	3	30	INCORRECTLY	2.20839634699996	21	SURE_INCORRECT	56	0	145.081387029
150.525301119	3	31	INCORRECTLY	2.00777204500014	10	MAYBE_INCORRECT	43	0	150.525301119
155.026103148	3	32	INCORRECTLY	1.39849462699999	21	SURE_INCORRECT	58	0	155.026103148
159.510241168	3	33	CORRECTLY	1.578579429	5	SURE_CORRECT	4	9	159.510241168
167.006014521	3	34	CORRECTLY	1.59378126199999	5	SURE_CORRECT	13	0	167.006014521
173.509057152	3	35	CORRECTLY	1.27220030699982	5	SURE_CORRECT	11	21	173.509057152
178.506072332	3	36	CORRECTLY	1.75414731700016	5	SURE_CORRECT	15	30	178.506072332
182.576678386	3	37	INCORRECTLY	1.30745547700008	21	SURE_INCORRECT	46	0	182.576678386
188.516976409	2	38	CONTROL	0.81471701800001	28	n/a	1000	0	188.516976409
193.514090114	2	39	CONTROL	0.787859327999968	28	n/a	1000	0	193.514090114
198.014889345	3	40	INCORRECTLY	1.92756575900012	21	SURE_INCORRECT	62	0	198.014889345
203.012044405	2	41	CONTROL	1.14716310800009	5	n/a	1000	0	203.012044405
207.512832756	2	42	CONTROL	1.146367629	21	n/a	1000	0	207.512832756
211.004181226	2	43	CONTROL	0.84974583799999	28	n/a	1000	0	211.004181226
218.516492353	3	44	INCORRECTLY	2.22672865300001	21	SURE_INCORRECT	49	0	218.516492353
224.010059379	3	45	CORRECTLY	1.7941781080001	5	SURE_CORRECT	27	47	224.010059379
229.52019212	3	46	CORRECTLY	1.33448006100002	5	SURE_CORRECT	30	53	229.52019212
235.013702651	3	47	INCORRECTLY	1.43400302700002	21	SURE_INCORRECT	75	0	235.013702651
244.511626657	3	48	CORRECTLY	2.856968671	10	MAYBE_INCORRECT	35	58	244.511626657
252.007388338	3	49	CORRECTLY	2.00600105800004	21	SURE_INCORRECT	32	55	252.007388338
256.077844754	2	50	CONTROL	1.48781604500005	21	n/a	1000	0	256.077844754
259.072876883	3	51	INCORRECTLY	1.77430605699988	21	SURE_INCORRECT	70	0	259.072876883
267.015376011	2	52	CONTROL	0.899181451999993	21	n/a	1000	0	267.015376011
272.509008794	3	53	INCORRECTLY	1.57387833000007	21	SURE_INCORRECT	79	0	272.509008794
277.50610118	3	54	INCORRECTLY	2.22203744500007	21	SURE_INCORRECT	65	0	277.50610118
282.023440555	2	55	CONTROL	0.758426538999856	5	n/a	1000	0	282.023440555
285.068003023	3	56	INCORRECTLY	1.68734970300011	21	SURE_INCORRECT	53	0	285.068003023
292.017721052	3	57	INCORRECTLY	2.52370991500015	28	MAYBE_CORRECT	76	0	292.017721052
296.071718147	2	58	CONTROL	1.03122390499993	5	n/a	1000	0	296.071718147
300.009864113	3	59	INCORRECTLY	1.50887654300004	21	SURE_INCORRECT	41	0	300.009864113
305.519940103	2	60	CONTROL	0.938189349999902	10	n/a	1000	0	305.519940103
310.02070928	3	61	INCORRECTLY	2.192000151	10	MAYBE_INCORRECT	63	0	310.02070928
318.012898619	3	62	CORRECTLY	1.31864364999979	5	SURE_CORRECT	38	61	318.012898619
325.012230005	3	63	CORRECTLY	1.27727533499979	5	SURE_CORRECT	24	41	325.012230005
330.025877286	3	64	CORRECTLY	2.29179745599981	5	SURE_CORRECT	21	37	330.025877286
335.519504391	3	65	INCORRECTLY	2.40878591000001	21	SURE_INCORRECT	67	0	335.519504391
341.509486137	3	66	CORRECTLY	1.58713966599998	5	SURE_CORRECT	34	57	341.509486137
346.523206179	3	67	INCORRECTLY	1.78567512699988	21	SURE_INCORRECT	60	0	346.523206179
351.023956008	2	68	CONTROL	1.22145227700003	21	n/a	1000	0	351.023956008
355.011686177	3	69	CORRECTLY	1.97142140399978	5	SURE_CORRECT	22	38	355.011686177
362.524023705	3	70	CORRECTLY	2.09292416299991	5	SURE_CORRECT	25	44	362.524023705
367.02473388	3	71	INCORRECTLY	2.1057584849998	21	SURE_INCORRECT	71	0	367.02473388
371.06218094	3	72	INCORRECTLY	2.20637600700002	21	SURE_INCORRECT	57	0	371.06218094
375.513341402	3	73	CORRECTLY	2.07578903399985	5	SURE_CORRECT	19	35	375.513341402
381.006935319	2	74	CONTROL	0.949484900000016	28	n/a	1000	0	381.006935319
386.0040648	3	75	INCORRECTLY	2.08655440899997	21	SURE_INCORRECT	74	0	386.0040648
391.514149526	2	76	CONTROL	0.897219409999934	10	n/a	1000	0	391.514149526
395.501958975	3	77	CORRECTLY	2.07398244199999	5	SURE_CORRECT	17	32	395.501958975
401.012061896	2	78	CONTROL	0.992545093999979	5	n/a	1000	0	401.012061896
405.01636164	3	79	INCORRECTLY	1.52915528200015	21	SURE_INCORRECT	77	0	405.01636164
409.517149588	2	80	CONTROL	0.799747951999962	10	n/a	1000	0	409.517149588
415.523630016	3	81	INCORRECTLY	1.34066250699993	21	SURE_INCORRECT	44	0	415.523630016
421.513694165	3	82	CORRECTLY	1.4843182940001	5	SURE_CORRECT	40	64	421.513694165
426.014435687	3	83	CORRECTLY	1.85660946899998	5	SURE_CORRECT	28	48	426.014435687
430.068382034	3	84	INCORRECTLY	1.45850912900005	21	SURE_INCORRECT	50	0	430.068382034
437.00157679	3	85	INCORRECTLY	1.67728519000002	21	SURE_INCORRECT	72	0	437.00157679
443.50441449	3	86	INCORRECTLY	1.47912164000013	21	SURE_INCORRECT	69	0	443.50441449
447.574977147	3	87	CORRECTLY	1.65980075200014	5	SURE_CORRECT	18	34	447.574977147
452.505933301	2	88	CONTROL	0.8759839249999	10	n/a	1000	0	452.505933301
455.567098589	2	89	CONTROL	0.865188792000026	28	n/a	1000	0	455.567098589
462.003854715	3	90	INCORRECTLY	1.088153852	21	SURE_INCORRECT	61	0	462.003854715
466.074389278	2	91	CONTROL	1.27285272299991	21	n/a	1000	0	466.074389278
470.508952947	3	92	INCORRECTLY	2.35650576500007	10	MAYBE_INCORRECT	73	0	470.508952947
474.579568163	3	93	CORRECTLY	1.80335929199987	5	SURE_CORRECT	29	52	474.579568163
479.510496176	3	94	CORRECTLY	1.5028616940001	5	SURE_CORRECT	20	36	479.510496176
484.524196351	2	95	CONTROL	0.963508273999878	10	n/a	1000	0	484.524196351
