onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03003	1.1937	0.03003	1.22373	3.21329	1.1937	2.1417	COLOR	3	greencircle	green	circle	3	28	2	0.948	LONG	2	1	INCONGRUENT	NOSWITCH	0.03003	3.21329	1.22373
4.22451	1.1937	4.22451	5.41821	7.42428	1.1937	1.74058	SHAPE	4	redcircle	red	circle	4	5	1	0.54688	LONG	2	1	CONGRUENT	SWITCH	4.22451	7.42428	5.41821
8.41911	1.19369	8.41911	9.6128	11.61879	1.19369	2.17083	S	2	greencircle	green	circle	3	5	1	0.97714	LONG	2	1	INCONGRUENT	NOSWITCH	8.41911	11.61879	9.6128
12.61357	1.21026	12.61357	13.82383	15.81339	1.21026	2.07343	SHAPE	4	redcircle	red	circle	4	5	1	0.86317	LONG	2	1	CONGRUENT	NOSWITCH	12.61357	15.81339	13.82383
17.81945	1.19374	17.81945	19.01319	21.01924	1.19374	1.82097	S	2	greentriangle	green	triangle	1	28	2	0.62723	LONG	2	1	CONGRUENT	NOSWITCH	17.81945	21.01924	19.01319
22.01401	1.21025	22.01401	23.22426	25.21379	1.21025	1.82785	SHAPE	4	redcircle	red	circle	4	5	1	0.6176	LONG	2	1	CONGRUENT	NOSWITCH	22.01401	25.21379	23.22426
26.20853	0.21555	26.20853	26.42408	28.41358	0.21555	0.94767	S	2	redtriangle	red	triangle	2	28	2	0.73212	SHORT	1	1	INCONGRUENT	NOSWITCH	26.20853	28.41358	26.42408
29.40829	1.2103	29.40829	30.61859	32.62476	1.2103	2.25772	C	1	redcircle	red	circle	4	5	1	1.04742	LONG	2	1	CONGRUENT	SWITCH	29.40829	32.62476	30.61859
34.61426	0.215440000000001	34.61426	34.8297	36.81925	0.215440000000001	0.762570000000001	COLOR	3	greencircle	green	circle	3	28	2	0.54713	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61426	36.81925	34.8297
37.81409	0.198869999999999	37.81409	38.01296	40.01901	0.198869999999999	1.10634	C	1	greentriangle	green	triangle	1	28	2	0.90747	SHORT	1	1	CONGRUENT	NOSWITCH	37.81409	40.01901	38.01296
41.01383	0.215519999999998	41.01383	41.22935	43.21884	0.215519999999998	0.843159999999998	SHAPE	4	redtriangle	red	triangle	2	5	1	0.62764	SHORT	1	0	INCONGRUENT	SWITCH	41.01383	43.21884	41.22935
44.21356	0.21555	44.21356	44.42911	46.41858	0.21555	1.62529	C	1	redtriangle	red	triangle	2	28	2	1.40974	SHORT	1	0	INCONGRUENT	SWITCH	44.21356	46.41858	44.42911
47.41334	1.21031	47.41334	48.62365	50.61311	1.21031	2.0009	COLOR	3	redcircle	red	circle	4	5	1	0.79059	LONG	2	1	CONGRUENT	NOSWITCH	47.41334	50.61311	48.62365
51.62446	1.19369	51.62446	52.81815	54.82427	1.19369	2.24205	C	1	redtriangle	red	triangle	2	5	1	1.04836	LONG	2	1	INCONGRUENT	NOSWITCH	51.62446	54.82427	52.81815
56.81379	1.19365000000001	56.81379	58.00744	60.01351	1.19365000000001	2.42956000000001	S	2	redtriangle	red	triangle	2	28	2	1.23591	LONG	2	1	INCONGRUENT	SWITCH	56.81379	60.01351	58.00744
61.00829	1.21023	61.00829	62.21852	64.22463	1.21023	2.89139	SHAPE	4	redtriangle	red	triangle	2	28	2	1.68116	LONG	2	1	INCONGRUENT	NOSWITCH	61.00829	64.22463	62.21852
65.21945	1.19368	65.21945	66.41313	68.41922	1.19368	2.11112	S	2	redcircle	red	circle	4	5	1	0.91744	LONG	2	1	CONGRUENT	NOSWITCH	65.21945	68.41922	66.41313
70.4253	0.182350000000014	70.4253	70.60765	72.61368	0.182350000000014	2.16515000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.9828	SHORT	1	1	CONGRUENT	SWITCH	70.4253	72.61368	70.60765
73.62503	1.19374000000001	73.62503	74.81877	76.82482	1.19374000000001	2.17058000000001	S	2	greencircle	green	circle	3	5	1	0.97684	LONG	2	1	INCONGRUENT	SWITCH	73.62503	76.82482	74.81877
78.81435	0.215489999999988	78.81435	79.02984	81.01936	0.215489999999988	1.60406999999999	SHAPE	4	redcircle	red	circle	4	5	1	1.38858	SHORT	1	1	CONGRUENT	NOSWITCH	78.81435	81.01936	79.02984
82.01409	0.215560000000011	82.01409	82.22965	84.21922	0.215560000000011	0.898520000000011	S	2	redtriangle	red	triangle	2	28	2	0.68296	SHORT	1	1	INCONGRUENT	NOSWITCH	82.01409	84.21922	82.22965
86.22523	0.182430000000011	86.22523	86.40766	88.41367	0.182430000000011	1.46165000000001	SHAPE	4	greencircle	green	circle	3	5	1	1.27922	SHORT	1	1	INCONGRUENT	NOSWITCH	86.22523	88.41367	86.40766
91.41454	0.198970000000003	91.41454	91.61351	93.61953	0.198970000000003	1.99514	COLOR	3	redtriangle	red	triangle	2	28	2	1.79617	SHORT	1	0	INCONGRUENT	SWITCH	91.41454	93.61953	91.61351
94.61429	1.21035000000001	94.61429	95.82464	97.81407	1.21035000000001	2.55250000000001	S	2	redcircle	red	circle	4	5	1	1.34215	LONG	2	1	CONGRUENT	SWITCH	94.61429	97.81407	95.82464
100.81494	0.198969999999989	100.81494	101.01391	103.01993	0.198969999999989	1.73769999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	1.53873	SHORT	1	1	INCONGRUENT	NOSWITCH	100.81494	103.01993	101.01391
104.01469	1.19374999999999	104.01469	105.20844	107.21457	1.19374999999999	2.33521999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.14147	LONG	2	1	CONGRUENT	SWITCH	104.01469	107.21457	105.20844
109.22059	0.198920000000001	109.22059	109.41951	111.42559	0.198920000000001	1.43476	C	1	redtriangle	red	triangle	2	28	2	1.23584	SHORT	1	0	INCONGRUENT	NOSWITCH	109.22059	111.42559	109.41951
113.41515	1.19368	113.41515	114.60883	116.61495	1.19368	2.42811	COLOR	3	greencircle	green	circle	3	28	2	1.23443	LONG	2	1	INCONGRUENT	NOSWITCH	113.41515	116.61495	114.60883
117.60969	0.215500000000006	117.60969	117.82519	119.8147	0.215500000000006	1.55397000000001	C	1	redcircle	red	circle	4	5	1	1.33847	SHORT	1	1	CONGRUENT	NOSWITCH	117.60969	119.8147	117.82519
121.82077	0.198980000000006	121.82077	122.01975	124.00927	0.198980000000006	1.92670000000001	S	2	redcircle	red	circle	4	5	1	1.72772	SHORT	1	1	CONGRUENT	SWITCH	121.82077	124.00927	122.01975
126.01531	1.19374999999999	126.01531	127.20906	129.21513	1.19374999999999	2.56975999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	1.37601	LONG	2	1	CONGRUENT	NOSWITCH	126.01531	129.21513	127.20906
130.20985	1.21025	130.20985	131.4201	133.42621	1.21025	2.09328	C	1	redtriangle	red	triangle	2	5	1	0.88303	LONG	2	1	INCONGRUENT	SWITCH	130.20985	133.42621	131.4201
135.4157	0.199040000000025	135.4157	135.61474	137.62081	0.199040000000025	1.61136000000002	COLOR	3	greentriangle	green	triangle	1	28	2	1.41232	SHORT	1	1	CONGRUENT	NOSWITCH	135.4157	137.62081	135.61474
140.62161	1.19374999999999	140.62161	141.81536	143.82144	1.19374999999999	3.14313999999999	C	1	redcircle	red	circle	4	5	1	1.94939	LONG	2	1	CONGRUENT	NOSWITCH	140.62161	143.82144	141.81536
144.81619	0.198939999999993	144.81619	145.01513	147.02119	0.198939999999993	1.70248999999999	COLOR	3	greencircle	green	circle	3	28	2	1.50355	SHORT	1	1	INCONGRUENT	NOSWITCH	144.81619	147.02119	145.01513
149.02723	1.19374999999999	149.02723	150.22098	152.21052	1.19374999999999	3.01418999999999	C	1	greentriangle	green	triangle	1	28	2	1.82044	LONG	2	1	CONGRUENT	NOSWITCH	149.02723	152.21052	150.22098
154.21655	1.19373999999999	154.21655	155.41029	157.41636	1.19373999999999	2.61621999999999	SHAPE	4	greencircle	green	circle	3	5	1	1.42248	LONG	2	1	INCONGRUENT	SWITCH	154.21655	157.41636	155.41029
158.41107	1.21036000000001	158.41107	159.62143	161.62746	1.21036000000001	2.51669000000001	S	2	greentriangle	green	triangle	1	28	2	1.30633	LONG	2	1	CONGRUENT	NOSWITCH	158.41107	161.62746	159.62143
162.62223	0.19892999999999	162.62223	162.82116	164.81067	0.19892999999999	1.56287999999999	SHAPE	4	redcircle	red	circle	4	5	1	1.36395	SHORT	1	1	CONGRUENT	NOSWITCH	162.62223	164.81067	162.82116
165.82195	0.19896	165.82195	166.02091	168.01041	0.19896	1.881	S	2	greencircle	green	circle	3	5	1	1.68204	SHORT	1	1	INCONGRUENT	NOSWITCH	165.82195	168.01041	166.02091
169.02181	1.19370000000001	169.02181	170.21551	172.22156	1.19370000000001	2.12747000000001	C	1	greencircle	green	circle	3	28	2	0.93377	LONG	2	1	INCONGRUENT	SWITCH	169.02181	172.22156	170.21551
174.22767	0.182340000000011	174.22767	174.41001	176.4327	0.182340000000011	0.182340000000011	COLOR	3	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	174.22767	176.4327	174.41001
178.4222	1.19365999999999	178.4222	179.61586	181.62193	1.19365999999999	1.80869999999999	C	1	redcircle	red	circle	4	5	1	0.61504	LONG	2	1	CONGRUENT	NOSWITCH	178.4222	181.62193	179.61586
183.6115	1.21025	183.6115	184.82175	186.81128	1.21025	2.03607	COLOR	3	greentriangle	green	triangle	1	28	2	0.82582	LONG	2	1	CONGRUENT	NOSWITCH	183.6115	186.81128	184.82175
189.81211	1.21027000000001	189.81211	191.02238	193.01193	1.21027000000001	2.77290000000001	C	1	redtriangle	red	triangle	2	5	1	1.56263	LONG	2	1	INCONGRUENT	NOSWITCH	189.81211	193.01193	191.02238
194.02319	1.19376	194.02319	195.21695	197.22305	1.19376	1.83386	COLOR	3	greencircle	green	circle	3	28	2	0.6401	LONG	2	1	INCONGRUENT	NOSWITCH	194.02319	197.22305	195.21695
199.21255	0.198869999999999	199.21255	199.41142	201.41755	0.198869999999999	1.4213	C	1	greentriangle	green	triangle	1	28	2	1.22243	SHORT	1	1	CONGRUENT	NOSWITCH	199.21255	201.41755	199.41142
203.42359	1.19373000000002	203.42359	204.61732	206.60682	1.19373000000002	2.23139000000002	SHAPE	4	greentriangle	green	triangle	1	28	2	1.03766	LONG	2	1	CONGRUENT	SWITCH	203.42359	206.60682	204.61732
208.61295	0.215530000000001	208.61295	208.82848	210.81798	0.215530000000001	1.5902	S	2	greentriangle	green	triangle	1	28	2	1.37467	SHORT	1	1	CONGRUENT	NOSWITCH	208.61295	210.81798	208.82848
211.81274	1.21022000000002	211.81274	213.02296	215.01248	1.21022000000002	1.99049000000002	C	1	greencircle	green	circle	3	28	2	0.78027	LONG	2	1	INCONGRUENT	SWITCH	211.81274	215.01248	213.02296
216.0072	1.21027999999998	216.0072	217.21748	219.22364	1.21027999999998	2.89034999999998	COLOR	3	greencircle	green	circle	3	28	2	1.68007	LONG	2	1	INCONGRUENT	NOSWITCH	216.0072	219.22364	217.21748
220.21834	1.19374999999999	220.21834	221.41209	223.41814	1.19374999999999	2.81363999999999	C	1	greentriangle	green	triangle	1	28	2	1.61989	LONG	2	1	CONGRUENT	NOSWITCH	220.21834	223.41814	221.41209
225.42426	0.198859999999996	225.42426	225.62312	227.61269	0.198859999999996	1.26985	COLOR	3	greentriangle	green	triangle	1	28	2	1.07099	SHORT	1	1	CONGRUENT	NOSWITCH	225.42426	227.61269	225.62312
229.61877	0.198969999999974	229.61877	229.81774	231.82376	0.198969999999974	1.11869999999997	C	1	redtriangle	red	triangle	2	5	1	0.91973	SHORT	1	1	INCONGRUENT	NOSWITCH	229.61877	231.82376	229.81774
