participant_id	ant_nc_mn_ac	ant_ii_std_rt	ant_mean_rtinc	ant_cc_mn_rt	ant_in_trials	ant_ii_std_ac	ant_ic_std_rt	ant_ic_trials	ant_sd_rtcon	ant_mean_accomierrcon	ant_conflict_rt_effect	ant_nn_trials	ant_cn_std_ac	ant_ni_std_ac	ant_sd_rtinc	ant_mean_accomierrinc	ant_in_std_ac	ant_in_std_rt	ant_cc_mn_ac	ant_ci_trials	ant_cn_std_rt	ant_conflict_acc_effect	ant_ci_std_rt	ant_ii_trials	ant_cn_mn_rt	ant_mean_rtcon	ant_nc_trials	ant_median_accinc	ant_ci_mn_ac	ant_median_accneu	ant_median_rtneu	ant_ni_std_rt	ant_in_mn_rt	ant_cc_trials	ant_mean_rtneu	ant_nc_std_rt	ant_nn_std_ac	ant_cn_trials	ant_ic_mn_rt	ant_median_acccon	ant_ic_mn_ac	ant_nn_mn_ac	ant_cc_std_rt	ant_median_rtcon	ant_ni_mn_ac	ant_mean_acccomerrinc	ant_median_rtinc	ant_in_mn_ac	ant_sd_rtneu	ant_ci_std_ac	ant_cc_std_ac	ant_ic_std_ac	ant_ci_mn_rt	ant_ni_trials	ant_cn_mn_ac	ant_nn_mn_rt	ant_nn_std_rt	ant_mean_acccomerrneu	ant_ii_mn_rt	ant_ni_mn_rt	ant_ii_mn_ac	ant_nc_std_ac	ant_nc_mn_rt	ant_mean_accomierrneu	ant_mean_acccomerrcon
sub-10565	1	130.7079442	700.42	592.9	15	0	191.9189644	18	218.7402916	n/a	45.86	6	0	0	162.9599655	n/a	0	191.0967843	1	17	139.1401348	0	143.3073876	6	580.2777778	654.56	18	1	1	1	578	179.2565324	600.1333333	10	609.13	224.7247336	0	18	657.2222222	1	1	1	165.8295309	590.5	1	1	663	1	178.2517494	0	0	0	700.4117647	17	1	562.3333333	84.7907228	0.9583333	678.1666667	680.1764706	1	0	632.5	n/a	1
sub-10570	1	123.1546699	692.94	574	19	0	107.3107637	15	98.7939955	n/a	123.15	11	0	0	103.017744	n/a	0	68.9259285	1	17	111.2321435	0	57.2635805	11	578.6153846	569.79	14	1	1	1	548	129.0425716	540.3157895	14	556.83	52.7032434	0	13	552.8	1	1	1	85.7294492	543	1	1	696	1	81.7797596	0	0	0	715.6470588	17	1	579.0909091	71.686058	1	691.4545455	675.1176471	1	0	561.6428571	n/a	1
sub-10575	1	79.3902357	502.92	414.125	14	0	46.5186087	15	52.7682567	n/a	79.57	9	0	0	92.6523664	n/a	0	48.2841862	1	13	46.5637521	0	108.0129978	7	412.7777778	423.35	14	1	1	1	406	78.227507	426.8571429	8	416.52	61.431325	0	18	417.8666667	1	1	1	53.0186962	423.5	1	0.875	503.5	1	47.1570439	0	0	0	538.8461538	15	1	393.3333333	49.2036584	1	488.8571429	528.4	1	0	422.5	n/a	1
sub-10624	1	161.1041416	717.23	561.7777778	19	0	178.3230082	15	106.4909159	n/a	137.29	7	0	0	167.7199083	n/a	0	96.7298039	1	17	65.2074179	0	158.3304437	10	535.5882353	579.94	18	1	1	1	542.5	186.0261881	571.1052632	9	559.33	43.4988168	0	17	609.6666667	1	1	1	61.21229	567.5	1	1	709.5	1	85.1480146	0	0	0	744.8235294	17	1	540.7142857	83.9041403	1	658.1	719.3529412	1	0	566.5	n/a	1
sub-10629	1	350.3092256	714.19	588.25	20	0	75.971064	13	85.857933	n/a	135.09	7	0	0	180.5418153	n/a	0	87.5568387	1	17	153.2000079	0	90.9629854	8	596.3333333	579.1	16	1	1	1	599	143.8041714	621.9	12	610.15	102.5884171	0	12	570.5384615	1	1	1	66.6334955	570	1	1	686.5	1	109.2107059	0	0	0	649.5294118	17	1	577.5714286	106.0516496	1	818.625	739.4705882	1	0	578.625	n/a	1
sub-10631	1	61.2777828	586.04	511.1428571	17	0	69.4200238	17	70.3108473	n/a	111.58	9	0	0	103.2927998	n/a	0	68.9320851	1	18	75.5097952	0	77.9088834	6	484.4375	474.46	17	1	1	1	452	72.9724671	474.4117647	7	471.54	58.925676	0	16	467.5294118	1	1	1	105.4157303	469	1	0.9166667	586	1	68.0728516	0	0	0	603.5	15	1	451.8888889	75.6016608	1	590.1666667	584.5333333	1	0	471.8823529	n/a	1
sub-10638	1	110.2418828	592.6	488.6	15	0	74.4782286	18	75.3142706	n/a	76.97	7	0	0	95.8604348	n/a	0	72.1890376	1	18	70.1632182	0	83.8139084	11	513.1052632	515.63	19	1	1	1	523	88.1374468	527.6	5	523.15	76.8564394	0	19	529.2222222	1	1	1	96.6685057	532	1	0.9583333	603	1	71.8488335	0	0	0	624.2222222	15	1	511.4285714	79.6824053	1	601.5454545	562.7333333	1	0	504.3684211	n/a	1
sub-10668	1	51.3803897	536.06	433.1428571	17	0	82.4959595	16	99.4731512	n/a	47.23	9	0	0	67.3265798	n/a	0	84.4445084	1	16	65.9426031	0	54.302701	9	467.2631579	488.83	19	1	1	1	462	79.4787964	473	7	477.35	52.2770957	0	19	490.375	1	1	1	29.3111388	467.5	1	1	529.5	1	74.7260214	0	0	0	525.625	18	1	477.4444444	68.1049027	1	498.2222222	547.0555556	1	0	466.6842105	n/a	1
sub-10672	1	61.2233616	642.58	626	23	0	87.5464639	16	99.7702947	n/a	43.95	5	0	0	54.5803461	n/a	0	75.9077868	1	19	48.1471397	0	62.2300956	5	580.5	598.63	21	1	1	1	583	38.3844815	601.0869565	9	587.38	118.2812226	0	18	603.625	1	1	1	67.4851836	573	1	1	648.5	1	62.3298108	0	0	0	626.8421053	20	1	542.6	11.4367828	1	616.4	661	1	0	594.3809524	n/a	1
sub-10674	1	94.9890345	571.15	512.9	12	0	109.3297614	18	89.7043212	n/a	57.82	10	0	0	84.5020432	n/a	0	91.8857575	1	12	248.9161558	0	47.6943393	4	565.9	513.33	15	1	1	1	515	102.5687718	501.0833333	10	537.63	83.3665458	0	20	524.0555556	1	1	1	84.4609706	496	1	0.8958333	581	1	174.2406779	0	0	0	603.75	18	1	520.9	83.3299333	1	550.25	564	1	0	504.5333333	n/a	1
sub-10678	1	56.7124325	632.83	592.2307692	21	0	277.1904966	15	175.8395049	n/a	39.98	5	0	0	143.6713646	n/a	0	98.5812452	1	14	116.4834037	0	228.192034	5	572.125	592.85	15	1	1	1	554.5	77.3734968	581.8095238	13	565.69	83.7045826	0	16	663	1	1	1	86.4003799	554.5	1	0.9583333	626	1	98.1807184	0	0	0	674.2857143	22	1	528.8	70.8780643	1	665.4	630.0909091	1	0	517.2	n/a	1
sub-10680	1	46.7225855	490.75	443.1111111	14	0	58.2446946	19	59.0776475	n/a	51.54	7	0	0	68.935832	n/a	0	46.3064328	1	17	111.2357856	0	65.1967046	4	445.75	439.21	13	1	1	1	422.5	59.9888531	394.1428571	9	428.44	47.5257015	0	16	446	1	1	1	52.9137138	434	1	0.8958333	492	1	76.7036037	0	0	0	509.1176471	16	1	432.1428571	33.173426	0.9375	445.5	505.5625	1	0	425.7692308	n/a	0.9791667
sub-10686	1	102.6034437	777.31	754.8333333	19	0	192.0800428	15	187.4608221	n/a	64.5	10	0	0	118.0962745	n/a	0	103.6174927	1	24	133.0843944	0	100.6969913	6	677.9285714	712.81	22	1	1	1	686	158.2797294	694.8421053	6	697.06	184.9178418	0	14	705.8	1	1	1	110.3329809	650	1	1	771.5	1	128.3659009	0	0	0	778.6666667	11	1	713.4	128.0001736	1	733.3333333	782.5454545	1	0	706.6818182	n/a	1
sub-10692	1	38.4382622	626.9	557.1428571	16	0	71.5581314	17	80.254206	n/a	90.73	10	0	0	79.3238017	n/a	0	79.5878707	1	20	70.5895503	0	68.7336583	5	538.5	536.17	17	1	1	1	546.5	87.9385712	576.3125	7	549.35	69.2440802	0	14	545.7647059	1	1	1	124.4285988	522.5	1	0.9791667	621	1	71.7796538	0	0	0	622	13	1	529.6	63.2177893	1	608	626.7692308	1	0	517.3529412	n/a	1
sub-10696	1	30.7338033	522.4	456.9285714	13	0	76.6793106	16	72.5454981	n/a	54.19	5	0	0	66.9142797	n/a	0	44.2056673	1	11	89.2438852	0	43.8109575	6	480.45	468.21	14	1	1	1	450.5	48.7582044	450.1538462	14	469.9	50.7459196	0	20	477.375	1	1	1	49.2957547	459.5	1	0.875	531	1	67.3037698	0	0	0	523	16	1	491.8	57.8809122	1	553.1666667	532.8125	1	0	445.0714286	n/a	1
sub-10697	1	105.9137115	659.98	563.8333333	14	0	102.3842664	19	101.0307779	n/a	77.6	6	0	0	99.3952971	n/a	0	81.0787502	1	17	139.4989162	0	79.7800745	8	566.047619	582.38	19	1	1	1	528.5	91.1026632	533.9285714	6	552.88	103.7729753	0	21	592.2631579	1	1	1	118.3070863	573	1	0.9791667	663	1	113.9422446	0	0	0	659.8823529	15	1	571.1666667	119.4578029	1	661.5	663.8666667	1	0	586.0526316	n/a	1
sub-10704	1	69.7526583	585.15	507.5	14	0	61.4370758	21	83.3484711	n/a	77.55	8	0	0	77.6916955	n/a	0	39.6263454	1	15	121.1475791	0	84.5161016	10	535.4545455	507.6	14	1	1	1	505	66.8749619	505.3571429	8	515.38	98.6489224	0	22	518.2857143	1	1	1	102.8091158	492.5	1	0.9583333	580	1	88.0528432	0	0	0	599.6	20	1	481.25	44.351679	1	620.9	567.55	1	0	474.9285714	n/a	1
sub-10707	1	172.3577674	616.81	487.4	16	0	106.4749656	18	86.0011133	n/a	125.56	7	0	0	96.4922346	n/a	0	57.8521103	1	16	81.798247	0	79.5318594	5	484.2105263	491.25	19	1	1	1	492.5	76.9845286	480.75	5	489.1	68.6870605	0	19	520.7222222	1	1	1	60.8465282	483.5	1	0.9375	625.5	1	66.1691062	0	0	0	649.125	18	1	509.7142857	31.5368265	1	595.8	584.5	1	0	469.3684211	n/a	0.9791667
sub-10708	1	160.9578472	581.94	504.5714286	14	0	55.069141	17	59.306688	n/a	89.63	9	0	0	109.8316713	n/a	0	64.892176	1	12	82.9529194	0	88.664673	8	509.85	492.31	17	1	1	1	505.5	106.2614008	520.9285714	7	510.79	71.6319227	0	20	488.1176471	1	1	1	55.5453483	478	1	0.9583333	570	1	67.908248	0	0	0	592.8333333	17	1	507.5555556	46.0654727	1	643.5	583.8823529	1	0	498.4117647	n/a	1
sub-10719	1	66.3720574	603.29	510.7142857	21	0	39.5313202	14	77.6663366	n/a	93.35	5	0	0	66.9702882	n/a	0	69.9671351	1	19	117.971127	0	71.212186	9	515.5714286	509.94	19	1	1	1	493.5	57.9968031	477	7	503.81	89.2467504	0	14	485.4285714	1	1	1	106.4107048	500	1	1	594.5	1	87.4744112	0	0	0	578.7894737	16	1	565	74.8765651	0.9791667	639.6666667	617.1875	1	0	527.7368421	n/a	1
sub-10724	1	73.8386271	666.85	597.6666667	21	0	138.2046641	16	148.6291436	n/a	45.47	8	0	0	112.0461511	n/a	0	97.223258	1	15	82.115369	0	137.2655404	7	600.0588235	621.38	16	1	1	1	586	85.2323994	578.1904762	12	592.73	144.9846975	0	17	599.4375	1	1	1	60.7728009	585.5	1	0.9583333	651	1	94.6064052	0	0	0	730.6	21	1	621.5	114.9447072	1	645.8571429	653.4761905	1	0	626.8125	n/a	1
sub-10746	1	92.69873	606.06	661	14	0	94.1536213	17	96.7025765	n/a	11.68	6	0	0	110.3546326	n/a	0	116.7844826	1	12	78.3690637	0	77.5107031	11	558.8333333	594.38	20	1	1	1	551.5	143.5838284	565	5	563.63	103.7258532	0	24	588.1764706	1	1	1	73.0855663	593.5	1	1	603.5	1	97.5926456	0	0	0	554.5	19	1	596.6666667	149.3943328	1	642.6363636	613.7368421	1	0	581	n/a	1
sub-10762	1	181.4866681	780.1	643.2727273	22	0	165.133366	15	139.7937168	n/a	131.91	5	0	0	183.529375	n/a	0	109.2483568	1	19	91.4373191	0	232.1839108	8	626.625	648.19	21	1	1	1	630.5	119.041831	619.1818182	11	649.96	152.0926096	0	16	668.8	1	1	1	78.3314635	607	1	1	712.5	1	138.5768023	0	0	0	826.5789474	18	1	644.2	85.1069915	1	817.375	717.3888889	1	0	639.1904762	n/a	1
sub-10779	1	152.8452376	730	606.5714286	21	0	104.8728221	17	89.6668776	n/a	117.25	12	0	0	159.974599	n/a	0	84.2100265	1	14	77.6843783	0	139.4679056	4	623.6428571	612.75	11	1	1	1	624	166.6978467	631.8571429	14	624.54	85.3596669	0	14	636.0588235	1	1	1	67.4522216	607.5	1	0.9791667	719	1	98.0872296	0	0	0	726.7142857	24	1	596.4166667	128.8723529	1	743.5	716.7916667	1	0	568.5454545	n/a	1
sub-10785	1	372.6572535	880.83	638.0909091	18	0	112.2875772	18	182.9882847	n/a	191.1	4	0	0	254.5520332	n/a	0	122.3183995	1	12	83.7675794	0	300.1419361	8	606.5882353	689.73	12	1	1	1	597.5	179.6367056	631.4444444	11	612.5	304.2136908	0	17	681.8333333	1	1	1	74.1787767	621.5	1	1	823	1	105.3118975	0	0	0	947.5	24	1	576.5	60.0305478	1	932.5	808.7083333	1	0	793.1666667	n/a	1
sub-10788	1	171.7583574	780.23	688.5555556	18	0	70.4454576	16	99.7062152	n/a	137.13	10	0	0	171.4305566	n/a	0	158.0287163	1	17	99.4948701	0	92.9862023	10	598.8125	643.1	16	1	1	1	635	210.949046	664.3888889	9	643.29	113.2784181	0	16	619.1875	1	1	1	70.2639863	651.5	1	1	759.5	1	120.2753858	0	0	0	730.0588235	17	1	662.7	66.8248956	1	810.4	800	1	0	654.5	n/a	1
sub-10844	1	28.7095471	604.25	557.2727273	15	0	81.0391734	21	74.8362633	n/a	45.21	13	0	0	56.9690099	n/a	0	68.1499048	1	18	64.4883157	0	59.9806341	7	542.2	559.04	11	1	1	1	551.5	61.4532105	551.1333333	11	549.13	75.2160524	0	15	556.6190476	1	1	1	70.591913	541.5	1	1	610.5	1	66.7145794	0	0	0	614.8333333	19	1	564.3076923	78.057014	1	633.7142857	589.9473684	1	0	560.6363636	n/a	1
sub-10855	1	51.5759957	679.13	549.875	17	0	89.769476	17	83.9608545	n/a	68.78	11	0	0	85.2759289	n/a	0	85.217326	1	15	87.210361	0	79.3385152	12	636.6666667	610.35	16	1	1	1	620	82.9170189	626.6470588	8	616.56	79.7954677	0	18	609.0588235	1	1	1	63.822158	611	1	1	678.5	1	84.9813262	0	0	0	688.2	18	1	569	76.61462	1	638.9166667	678.0555556	1	0	619.375	n/a	1
sub-10871	1	68.7709564	694.94	569.75	16	0	103.9364403	19	95.393639	n/a	145.21	6	0	0	107.4807071	n/a	0	101.0877507	1	19	90.6333515	0	142.1311889	9	576.8235294	549.73	17	1	1	1	567	74.71981	583.25	8	579.54	95.253686	0	17	553.3157895	1	1	1	98.8241584	535	1	1	691	1	89.6237901	0	0	0	728.0526316	16	1	600.8333333	61.9787598	1	661.2222222	678.625	1	0	549.5294118	n/a	1
sub-10877	1	40.4245329	534.83	437.6363636	16	0	123.2869528	11	90.0932929	n/a	90.75	10	0	0	112.5358257	n/a	0	62.6795754	1	13	70.2598005	0	102.4940273	7	419.1428571	444.08	20	1	1	1	447	102.2746303	469.9375	11	446.08	86.7161734	0	14	457.5454545	1	1	1	63.2317527	423	1	0.8125	534	1	65.1188221	0	0	0	582.2307692	10	1	434.9	69.4397421	1	539.1428571	590.9	1	0	433.7	n/a	1
sub-10882	1	55.8345771	602	610.8181818	19	0	105.8307274	15	102.5816402	n/a	45.17	8	0	0	53.1833441	n/a	0	88.5902256	1	16	157.4246085	0	53.9660387	9	542.4117647	556.83	17	1	1	1	505	46.3900952	542.6842105	11	537.6	86.0101311	0	17	564	1	1	1	122.810275	535.5	1	1	602	1	111.095079	0	0	0	606.75	19	1	532.375	64.6041518	1	634.6666667	583.4736842	1	0	529.3529412	n/a	1
sub-10891	1	112.159007	549.98	468.625	14	0	67.0861755	14	69.4809403	n/a	59.6	7	0	0	87.2932182	n/a	0	38.3096837	1	10	67.1341805	0	53.6926438	8	525.2916667	490.38	20	1	1	1	499	89.1080804	488.3571429	8	506.96	70.6447562	0	24	506.3571429	1	1	1	59.2499247	480	1	0.9166667	544	1	67.9120076	0	0	0	521.7	17	1	447.7142857	56.4703884	1	562.75	558	1	0	477.95	n/a	1
sub-10893	1	79.3731693	578.73	501.2	12	0	99.5896016	22	128.1915054	n/a	32.19	10	0	0	76.1833565	n/a	0	77.2192863	1	18	62.4669176	0	65.7267069	10	509.7	546.54	16	1	1	1	526	70.3409554	558.5	5	534.35	111.1173554	0	20	536.7727273	1	1	1	102.3386535	515.5	1	0.9791667	581	1	97.9032283	0	0	0	580	16	1	558.5	166.4874036	1	586.1	573.375	1	0	540	n/a	1
sub-10912	1	116.7487381	698.71	622.6	15	0	130.1159807	20	111.7278148	n/a	77.92	5	0	0	115.4447382	n/a	0	82.1657442	1	16	95.8097863	0	94.6909887	8	640.0909091	620.79	19	1	1	1	612.5	130.6710526	608.9333333	5	631.5	90.8651723	0	22	653.8	1	1	1	116.6674762	590.5	1	1	679.5	1	96.0551703	0	0	0	706.375	19	1	683.2	138.7613058	1	665.375	710.5789474	1	0	595.5789474	n/a	1
sub-10934	1	128.0399863	688.21	592.625	16	0	148.314231	19	121.4159207	n/a	99.77	7	0	0	165.7027534	n/a	0	99.5754111	1	19	104.3377893	0	147.7140235	7	556.5263158	588.44	19	1	1	1	542.5	195.6438516	571.0625	8	572.06	81.3470293	0	19	609	1	1	1	144.0406069	561.5	1	0.9791667	649.5	1	119.3267294	0	0	0	705.1052632	16	1	541.1428571	83.151325	1	582.7142857	720.875	1	0	576.3157895	n/a	1
sub-10940	1	64.8421159	537.02	436	17	0	68.1724074	18	55.6266525	n/a	85.89	12	0	0	63.5119321	n/a	0	41.4385619	1	22	55.3148016	0	52.6804464	9	437.5	451.13	17	1	1	1	443	46.0082211	467.8235294	9	461.04	37.0761339	0	12	473.7777778	1	1	1	52.4380587	450	1	0.9583333	532	1	85.2483127	0	0	0	549.0909091	13	1	473.25	147.4850532	1	514.3333333	561.3846154	1	0	436.4705882	n/a	1
sub-10948	1	n/a	811.58	682.7	10	n/a	103.0866487	8	160.4041217	n/a	150.66	8	0	0	181.2470787	n/a	0	73.7540206	1	6	164.3987023	-1	219.2037865	0	656	660.92	17	0	1	1	566	105.4889974	573.1	10	598.79	181.1708854	0	16	684.5	1	1	1	178.1709853	625	1	0.3958333	768.5	1	128.6547348	0	0	0	818.5	8	1	548.75	77.6820443	0.9791667	n/a	804.75	n/a	0	632.5294118	n/a	1
sub-10949	1	139.2537905	641.98	562.4545455	18	0	74.4011132	13	83.5300276	n/a	92.38	8	0	0	137.7795788	n/a	0	56.6657439	1	16	126.4277697	0	113.4399805	11	547.4666667	549.6	19	1	1	1	534.5	163.3253512	544.7777778	11	543.33	76.5161375	0	15	541.7692308	1	1	1	106.4071084	551.5	1	0.9583333	633	1	107.8170897	0	0	0	619.3125	14	1	553.75	185.6261604	1	671.2727273	655.3571429	1	0	543.9473684	n/a	1
sub-10958	1	62.1869047	554.52	463.1	14	0	63.2534003	17	79.1342758	n/a	46.87	12	0	0	77.0476475	n/a	0	72.9406277	1	13	31.5671553	0	59.1116935	10	495.1176471	507.65	14	1	1	1	493.5	81.7988926	487.2142857	10	499.21	89.437098	0	17	504.3529412	1	1	1	51.189083	500.5	1	0.9583333	557	1	52.550263	0	0	0	520.7692308	18	1	514.4166667	53.2702515	1	598.1	567.6666667	1	0	531.9285714	n/a	1
sub-10963	1	107.7485499	705.33	590.6666667	15	0	124.1391833	20	123.676884	n/a	61.5	7	0	0	87.0882002	n/a	0	75.9954886	1	20	81.8541131	0	63.9312748	9	559.6875	643.83	17	1	1	1	588	94.0255109	609.8	6	601.79	124.475665	0	16	671.7	1	1	1	88.9306846	639	1	1	681	1	89.8464312	0	0	0	696.05	14	1	668.7142857	56.6324827	1	705.6666667	690.7857143	1	0	612.2352941	n/a	1
sub-10968	1	138.2087793	592.44	524.625	20	0	73.5823868	17	87.5632876	n/a	48.54	9	0	0	98.8859016	n/a	0	116.0659862	1	18	152.0832804	0	105.8339432	4	532.6428571	543.9	15	1	1	1	503	79.5398609	514.05	8	539.5	109.3410131	0	14	535.3529412	1	1	1	64.1915382	544.5	1	0.9583333	588	1	137.6793994	0	0	0	601.3333333	20	1	535.2222222	48.4297888	1	641.5	591.8	1	0	552.2	n/a	1
sub-10971	1	n/a	1070.02	708.75	0	n/a	n/a	0	139.8690814	n/a	314.06	4	0	n/a	369.1901856	n/a	n/a	n/a	1	0	219.2356709	-1	n/a	0	774.1764706	755.96	21	0	n/a	1	765.5	n/a	n/a	8	806.43	121.1042841	0	17	n/a	1	n/a	1	65.6369887	722.5	n/a	0	1095	n/a	234.6295065	n/a	0	n/a	n/a	0	1	710.25	110.4275781	1	n/a	n/a	n/a	0	734.3809524	n/a	1
sub-10975	1	118.5050824	614.38	506.125	11	0	79.2550953	22	73.629075	n/a	83.07	8	0	0	87.4860779	n/a	0	87.4817384	1	15	87.564361	0	70.4727573	11	530.7727273	531.31	14	1	1	1	520	78.520802	549.6363636	8	531.52	71.5194587	0	22	546.3181818	1	1	1	46.9450667	522	1	1	620.5	1	87.8179911	0	0	0	634.5333333	18	1	503.625	103.8005471	1	620.3636364	601.1111111	1	0	531.5714286	n/a	1
sub-10977	1	44.9990741	771.44	743	15	0	92.426805	21	89.8729205	n/a	44.52	10	0	0	124.365095	n/a	0	107.2271732	1	16	101.7663125	0	117.3826897	4	689.1666667	726.92	13	1	1	1	712	111.8455114	738.6666667	6	738.5	75.9584907	0	18	723.7142857	1	1	1	117.5244655	728.5	1	1	744	1	157.2716852	0	0	0	771.1875	20	1	800.7	138.6082008	1	656.75	755.05	1	0	742.7692308	n/a	1
sub-10987	1	198.2782557	987.94	927	14	0	139.569215	20	220.5540885	n/a	155.24	11	0	0	246.6779699	n/a	0	68.6265975	1	15	115.6862818	0	247.2438549	10	765.5	832.7	15	1	1	1	762.5	164.2086107	760.9285714	8	761.21	152.1103922	0	20	827.75	1	1	1	287.0798794	774	1	1	910	1	97.9715457	0	0	0	1025.6666667	19	1	765.2727273	108.3975008	1	1065.4	942.3684211	1	0	755	n/a	1
sub-10998	1	87.5192496	756.85	639.8888889	15	0	227.9807927	18	175.5659832	n/a	80.08	10	0	0	225.0098658	n/a	0	85.2800987	1	16	246.6241782	0	275.5136945	7	680.8823529	676.77	15	1	1	1	628	137.7483734	642.4666667	9	651.33	170.130986	0	17	684.2222222	1	1	1	110.5186007	636.5	1	0.9787234	714.5	1	168.7706909	0	0	0	816.9375	18	1	587.4	116.2709479	1	724.5714286	724.5555556	1	0	682.4666667	n/a	1
sub-11019	1	51.3640601	645.83	524.625	16	0	130.2008347	17	96.5561976	n/a	97.41	10	0	0	99.145355	n/a	0	87.3359176	1	22	54.7976364	0	65.7293579	10	532.2666667	548.42	19	1	1	1	541.5	155.2999785	566.3125	8	547.98	55.1024033	0	15	587.4117647	1	1	1	89.3307458	532	1	0.9791667	646	1	94.0297575	0	0	0	647.4090909	12	1	541	108.2055657	0.9583333	610.4	673.4166667	1	0	519.9473684	n/a	1
sub-11030	1	71.5215585	563.9	550.5714286	18	0	88.2315136	21	78.3935335	n/a	26.73	6	0	0	70.6884804	n/a	0	61.7240591	1	18	70.0456259	0	69.6157521	4	493.4705882	537.17	14	1	1	1	522.5	68.5661417	522.7222222	7	517.15	80.3302592	0	17	528	1	1	1	67.3717476	527	1	0.9375	554.5	1	70.3656074	0	0	0	588.3333333	19	1	501.6666667	88.7641069	1	573	554.7368421	1	0	544.2142857	n/a	1
sub-11044	1	123.4993252	679.46	603.5	13	0	143.0746155	17	129.5390748	n/a	49.06	13	0	0	114.867909	n/a	0	68.5579485	1	15	93.9573154	0	149.6203768	12	601.7222222	630.4	15	1	1	1	608.5	58.9312806	624.7692308	12	612.81	152.4422451	0	18	632.2941176	1	1	1	101.5824788	620	1	0.9791667	657	1	79.4999415	0	0	0	715.6	16	1	601.0769231	77.0816251	1	683.0833333	649.6875	1	0	648.7333333	n/a	1
sub-11050	1	62.2651779	647.21	501.7142857	14	0	85.03533	17	88.0248595	n/a	115.13	10	0	0	96.5681235	n/a	0	113.7613658	1	17	89.2911217	0	100.7022037	7	548.8235294	532.08	16	1	1	1	550.5	96.3414959	610.4285714	7	567.08	75.1852989	0	17	558.5882353	1	1	1	69.7201891	541.5	1	0.9375	629.5	1	97.9908448	0	0	0	659.9411765	17	1	521.3	53.8806294	1	639.4285714	644.9411765	1	0	539.1875	n/a	0.9375
sub-11052	1	70.9711931	490.65	426.3333333	13	0	43.4473282	14	53.8842954	n/a	56.84	11	0	0	76.6657541	n/a	0	57.1559944	1	14	88.4808292	0	53.0485989	13	463	433.81	17	1	1	1	442.5	56.7672014	431.8461538	12	456.6	59.1733495	0	15	429.8571429	1	1	1	65.8722363	423.5	1	0.9583333	488.5	1	87.1168791	0	0	0	496	12	1	500.2727273	120.7551994	0.9583333	482.0769231	486.1666667	1	0	447.8823529	n/a	1
sub-11059	1	64.5932327	607.83	600.6363636	11	0	61.9049923	19	63.3968385	n/a	21.73	11	0	0	48.7622689	n/a	0	54.8813596	1	14	130.6875878	0	49.8315845	8	580.6315789	586.1	14	1	1	1	548	52.1437493	532.8181818	11	557.96	59.894275	0	19	588.6842105	1	1	1	63.214354	579.5	1	1	602	1	89.3660791	0	0	0	606.4285714	17	1	544.4545455	33.8211875	1	621	602.2941176	1	0	588.3571429	n/a	1
sub-11061	1	37.1040579	731.17	670.8888889	13	0	83.1858414	20	72.0454816	n/a	80.38	8	0	0	73.6964254	n/a	0	56.6855926	1	20	78.362187	0	67.2178509	10	649.5882353	650.79	17	1	1	1	653.5	98.7681545	648.6153846	9	657.31	65.7043288	0	17	658.1	1	1	1	58.5884896	644.5	1	1	727.5	1	74.9474018	0	0	0	708.15	14	1	676.25	53.5690476	1	727.4	762.0714286	1	0	638.9411765	n/a	1
sub-11062	1	133.965294	785.17	518.75	16	0	107.0485871	16	139.0802552	n/a	147.38	5	0	0	192.2471075	n/a	0	163.4041513	1	17	83.0836259	0	213.209042	5	603.7777778	637.79	20	1	1	1	604	182.8830918	654.125	8	633.92	159.7941027	0	18	660.75	1	1	1	75.3406549	611.5	1	0.9375	731	1	138.6668798	0	0	0	825.2941176	14	1	634.4	128.5818805	0.9583333	753.2	825.9285714	1	0	681.55	n/a	1
sub-11066	1	66.9848242	556.56	470.25	21	0	62.3546309	10	81.5042965	n/a	78.39	3	0	0	88.3134905	n/a	0	64.9930766	1	15	68.9464306	0	97.7004655	6	500.8823529	478.17	23	1	1	1	505	90.2525854	508	8	504.21	67.8462281	0	17	450.1	1	1	1	80.7920611	461.5	1	0.9166667	559.5	1	62.1915224	0	0	0	556.6666667	16	1	520.6666667	41.1865674	1	532.1666667	590.9375	1	0	483.2608696	n/a	1
sub-11067	1	97.7854795	668.63	613	19	0	48.3242255	14	77.7934133	n/a	46.82	11	0	0	124.4832083	n/a	0	144.1516623	1	19	120.2235292	0	133.5392489	9	637.3333333	621.81	18	1	1	1	642	105.1608658	669.4210526	11	665.88	88.3308546	0	12	636	1	1	1	92.9806431	617.5	1	0.9791667	655	1	142.0748417	0	0	0	635.7894737	13	1	641.5454545	135.3147173	1	725	650.8461538	1	0	616.8888889	n/a	1
sub-11068	1	122.3764683	680.85	654.2222222	13	0	91.330079	16	91.3199892	n/a	68.1	12	0	0	97.7486985	n/a	0	108.8313798	1	13	56.8953564	0	81.435518	7	583.65	612.75	18	1	1	1	579.5	92.1686859	646.5384615	9	606.46	102.2889825	0	20	594.875	1	1	1	84.4360376	589	1	1	660	1	76.2615763	0	0	0	661.0769231	15	1	594.6666667	47.6165237	1	733	656.9333333	1	0	618.7222222	n/a	1
