participant_id	sst_bk1_pctinhib_ladder2	sst_bk2_pctinhib_ladder2	sst_ses_ssd50	sst_ses_stdev_rt	sst_bk2_direction_errors	sst_ses_ladder2mean	sst_ses_mean_rt	sst_bk2_stdev_rt	sst_bk1_ssrt	sst_bk2_ssrt	sst_ses_ladder1mean	sst_bk1_ssd50	sst_ses_pctinhib_ladder2	sst_bk2_ssrt_quant	sst_ses_median_rt	sst_bk1_median_rt	sst_bk1_pctinhib_ladder1	sst_bk1_direction_errors	sst_ses_percent_inhib	sst_bk2_ladder2mean	sst_bk2_percent_go_response	sst_bk1_quant_rt	sst_ses_percent_go_response	sst_ses_ssrt_quant	sst_bk1_ssrt_quant	sst_bk2_median_rt	sst_bk1_stdev_rt	sst_bk1_ladder2mean	sst_ses_ssrt	sst_bk2_quantilevalue	sst_bk2_percent_inhib	sst_ses_pctinhib_ladder1	sst_bk2_quant_rt	sst_ses_quant_rt	sst_ses_quantilevalue	sst_bk2_ladder1mean	sst_ses_direction_errors	sst_bk2_mean_rt	sst_bk2_pctinhib_ladder1	sst_bk1_percent_go_response	sst_bk1_endtrial	sst_bk1_mean_rt	sst_bk2_ssd50	sst_bk1_percent_inhib	sst_bk1_ladder1mean	sst_bk2_endtrial	sst_bk1_quantilevalue
sub-10680	0.625	0.4375	362.5	107.4755883	0	365.625	561.2708333	118.6645796	203.5	189	359.375	337.5	0.53125	205.5	558.75	541	0.625	0	0.546875	387.5	1	505.5	1	186.75	168	576.5	96.2865971	343.75	196.25	0.53125	0.46875	0.5625	593	549.25	0.453125	387.5	0	589.4583333	0.5	1	128	533.0833333	387.5	0.625	331.25	128	0.375
sub-10686	0.5	0.625	253.125	126.4112282	0	265.625	600.1351974	122.5442831	372.75	273	240.625	156.25	0.5625	245.5	576	529	0.5625	0	0.5625	368.75	1	523.125	0.9947917	306.1875	366.875	623	130.2781734	162.5	322.875	0.40625	0.59375	0.5625	595.5	559.3125	0.4375	331.25	0	641.3125	0.5625	0.9895833	128	558.9578947	350	0.53125	150	128	0.46875
sub-10692	0.4375	0.4375	193.75	56.7546444	0	203.125	415.3802083	52.4988722	219.5	202.5	184.375	200	0.4375	213	404.75	419.5	0.5	0	0.453125	193.75	1	422	1	217.5	222	390	61.0104167	212.5	211	0.5625	0.4375	0.46875	400.5	411.25	0.546875	181.25	0	395.875	0.4375	1	128	434.8854167	187.5	0.46875	187.5	128	0.53125
sub-10696	0.625	0.5	488.28125	135.2371642	0	478.125	741.5885417	147.4109127	285.625	246.8125	498.4375	409.375	0.5625	212.8125	754.5	695	0.6875	0	0.609375	537.5	1	645	1	224.21875	235.625	814	123.0634157	418.75	266.21875	0.4375	0.5625	0.65625	780	712.5	0.390625	596.875	0	791.4583333	0.625	1	128	691.71875	567.1875	0.65625	400	128	0.34375
sub-10697	0.6875	0.3125	409.375	139.6750506	1	396.875	571.1640899	131.6402152	255.75	40.5	421.875	456.25	0.5	88.375	557.5	712	0.6875	0	0.5	350	0.9895833	629.5	0.9947917	130.8125	173.25	403	147.709886	443.75	148.125	0.6875	0.3125	0.5	450.875	540.1875	0.5	375	0.5	439.5052632	0.3125	1	128	702.8229167	362.5	0.6875	468.75	128	0.3125
sub-10704	0.3125	0.625	167.1875	67.3755606	0	137.5	386.7919408	63.4248753	205.125	226.5	196.875	171.875	0.46875	218	383	377	0.4375	1	0.46875	137.5	1	397.875	0.9947917	222	226	389	71.326246	137.5	215.8125	0.4375	0.5625	0.46875	380.5	389.1875	0.53125	187.5	0.5	390.53125	0.5	0.9895833	128	383.0526316	162.5	0.375	206.25	128	0.625
sub-10707	0.5	0.5625	354.6875	114.7569909	0	318.75	583.7708333	107.6896043	229.75	219.875	390.625	318.75	0.53125	214.375	579.5	548.5	0.5625	0	0.53125	343.75	1	542	1	218.8125	223.25	610.5	121.8243775	293.75	224.8125	0.46875	0.53125	0.53125	605	573.5	0.46875	437.5	0	616.7916667	0.5	1	128	550.75	390.625	0.53125	343.75	128	0.46875
sub-10708	0.375	0.5625	279.6875	72.4879814	0	284.375	502.0566268	62.8083124	212.875	226.25	275	278.125	0.46875	218.25	499.25	491	0.4375	2	0.484375	281.25	1	510.25	0.9895833	225.1875	232.125	507.5	82.1676503	287.5	219.5625	0.4375	0.5625	0.5	499.5	504.875	0.515625	281.25	1	504.1770833	0.5625	0.9791667	128	499.9361702	281.25	0.40625	268.75	128	0.59375
sub-10719	0.5625	0.4375	367.1875	108.491439	0	312.5	587.0572917	114.2234805	258.125	177.5	421.875	409.375	0.5	203	585	667.5	0.6875	0	0.515625	256.25	1	641.5	1	217.5625	232.125	502.5	102.7593974	368.75	217.8125	0.59375	0.40625	0.53125	528	584.75	0.484375	393.75	0	503.5833333	0.375	1	128	670.53125	325	0.625	450	128	0.375
sub-10724	0.5	0.5625	307.8125	138.0839201	0	303.125	569.1822917	115.6838686	290.375	203	312.5	265.625	0.53125	181.5	554.5	556	0.5625	0	0.546875	312.5	1	541	1	228.4375	275.375	553	160.4839716	293.75	246.6875	0.4375	0.5625	0.5625	531.5	536.25	0.453125	387.5	0	567.3541667	0.5625	1	128	571.0104167	350	0.53125	237.5	128	0.46875
sub-10746	0.625	0.625	473.4375	131.3697632	0	465.625	681.588432	120.8784182	271.875	137.75	481.25	428.125	0.625	133.75	678.25	700	0.75	0	0.609375	525	1	611.75	0.9947917	158.6875	183.625	656.5	141.8611082	406.25	204.8125	0.46875	0.53125	0.59375	652.5	632.125	0.390625	512.5	0	665.1979167	0.4375	0.9895833	128	697.9789474	518.75	0.6875	450	128	0.3125
sub-10762	0.5	0.5	345.3125	163.4715077	0	350	638.8228059	162.3476665	238.625	274.25	340.625	309.375	0.5	241.25	601.75	548	0.5	2	0.546875	387.5	1	548	0.9895833	239.9375	238.625	655.5	164.595349	312.5	256.4375	0.40625	0.59375	0.59375	622.5	585.25	0.453125	375	1	684.15625	0.6875	0.9791667	128	593.4893617	381.25	0.5	306.25	128	0.5
sub-10779	0.5	0.625	371.875	112.9809272	0	365.625	589.2552083	114.8736529	237.125	193.125	378.125	321.875	0.5625	165.125	587	559	0.5625	0	0.546875	425	1	541.5	1	192.375	219.625	615	111.0882014	306.25	215.125	0.4375	0.5625	0.53125	587	564.25	0.453125	418.75	0	622.0416667	0.5	1	128	556.46875	421.875	0.53125	337.5	128	0.46875
sub-10785	0.5	0.5625	318.75	120.2028311	0	309.375	552.5141447	132.2038547	237	189	328.125	275	0.53125	171.5	531.75	512	0.5625	0	0.546875	368.75	1	507	0.9947917	201.75	232	551.5	108.2018074	250	213	0.4375	0.5625	0.5625	534	520.5	0.453125	356.25	0	581.3125	0.5625	0.9895833	128	523.7157895	362.5	0.53125	300	128	0.46875
sub-10788	0.625	0.4375	420.3125	190.4324069	0	446.875	665.7526316	172.6288259	287	156.375	393.75	400	0.53125	174.34375	642	687	0.625	0	0.546875	437.5	0.9895833	632.375	0.9895833	203.359375	232.375	597	208.2359879	456.25	221.6875	0.53125	0.46875	0.5625	614.96875	623.671875	0.453125	443.75	0	623.6736842	0.5	0.9895833	128	707.8315789	440.625	0.625	343.75	128	0.375
sub-10844	0.75	0.125	457.03125	95.3335358	0	428.125	576.7004934	62.1726083	263.1875	-45.25	485.9375	532.8125	0.4375	-6.25	566	796	0.75	0	0.4375	343.75	1	711	0.9947917	85.96875	178.1875	336	128.4944633	512.5	108.96875	0.875	0.125	0.4375	375	543	0.5625	418.75	0	346.90625	0.125	0.9895833	128	806.4947368	381.25	0.75	553.125	128	0.25
sub-10855	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-10871	0.75	0.25	378.125	83.6354087	1	440.625	520.0697368	37.6651808	241.5	26.75	315.625	425	0.5	49.46875	512.25	666.5	0.6875	0	0.46875	443.75	0.9895833	587	0.9947917	105.734375	162	358	129.6056367	437.5	134.125	0.78125	0.21875	0.4375	380.71875	483.859375	0.53125	218.75	0.5	356.3894737	0.1875	1	128	683.75	331.25	0.71875	412.5	128	0.28125
sub-10877	0.6875	0.5	409.375	153.1555385	0	415.625	662.8385417	156.6269198	283.75	214	403.125	318.75	0.59375	214	658.25	602.5	0.75	0	0.609375	512.5	1	537.5	1	216.375	218.75	714	149.6841572	318.75	248.875	0.5	0.5	0.625	714	625.75	0.390625	487.5	0	709.1979167	0.5	1	128	616.4791667	500	0.71875	318.75	128	0.28125
sub-10882	0.5625	0.5625	414.0625	116.5955472	0	390.625	712.4361702	125.9688461	328.5	253.875	437.5	325	0.5625	212.625	705.25	653.5	0.625	0	0.609375	475	0.9791667	625	0.9895833	256.3125	300	757	107.2222483	306.25	291.1875	0.375	0.625	0.65625	715.75	670.375	0.390625	531.25	0	771.3723404	0.6875	1	128	653.5	503.125	0.59375	343.75	128	0.40625
sub-10891	0.5	0.5625	321.875	145.1411895	0	293.75	586.4193531	162.5051575	212.125	280.625	350	321.875	0.53125	257.125	568.25	534	0.375	1	0.515625	312.5	1	558.75	0.9947917	247	236.875	602.5	127.7772216	275	246.375	0.40625	0.59375	0.5	579	568.875	0.484375	331.25	0.5	633.3229167	0.625	0.9895833	128	539.5157895	321.875	0.4375	368.75	128	0.5625
sub-10893	0.6875	0.1875	467.1875	167.7976825	0	487.5	648.6661126	171.7979149	275.125	53.5	446.875	459.375	0.4375	193	631.5	734.5	0.75	1	0.5	481.25	1	618.875	0.9895833	176.25	159.5	528.5	163.7974501	493.75	164.3125	0.71875	0.28125	0.5625	668	643.4375	0.5	468.75	0.5	571.8854167	0.375	0.9791667	128	725.4468085	475	0.71875	425	128	0.28125
sub-10912	0.625	0.375	323.4375	114.4845046	0	312.5	578.2083333	111.0342522	276.875	226.75	334.375	340.625	0.5	255.25	575.25	617.5	0.625	0	0.515625	287.5	1	579	1	246.8125	238.375	533	117.934757	337.5	251.8125	0.59375	0.40625	0.53125	561.5	570.25	0.484375	325	0	529.7604167	0.4375	1	128	626.65625	306.25	0.625	343.75	128	0.375
sub-10934	0.6875	0.375	298.4375	108.3736433	0	306.25	562.3072917	124.9698766	320.5	191.625	290.625	275	0.53125	238.625	554.5	595.5	0.75	0	0.546875	350	1	536.5	1	250.0625	261.5	513.5	91.77741	262.5	256.0625	0.625	0.375	0.5625	560.5	548.5	0.453125	293.75	0	532.65625	0.375	1	128	591.9583333	321.875	0.71875	287.5	128	0.28125
sub-10940	0.5625	0.5625	547.65625	115.347073	0	562.5	780.9032475	121.9891681	249	197.6875	532.8125	450	0.5625	165.6875	771	699	0.75	0	0.609375	643.75	0.9791667	665.15625	0.984375	190.421875	215.15625	843	108.7049779	481.25	223.34375	0.4375	0.5625	0.65625	811	738.078125	0.390625	646.875	0	852.6170213	0.5625	0.9895833	128	709.1894737	645.3125	0.65625	418.75	128	0.34375
sub-10948	0.75	0.375	512.5	147.0905864	0	503.125	651.0691338	158.9653136	237.375	27.625	521.875	465.625	0.5625	77.125	645	703	0.8125	1	0.59375	550	1	563.96875	0.9947917	87.734375	98.34375	587	135.2158591	456.25	132.5	0.59375	0.40625	0.625	636.5	600.234375	0.40625	568.75	0.5	616.8645833	0.4375	0.9895833	128	685.2736842	559.375	0.78125	475	128	0.21875
sub-10949	0.5625	0.5625	356.25	120.7350962	0	375	587.9739583	124.768385	219	213	337.5	312.5	0.5625	177.5	572.25	531.5	0.5	0	0.5625	431.25	1	522.5	1	193.75	210	613	116.7018074	318.75	216	0.40625	0.59375	0.5625	577.5	550	0.4375	368.75	0	616.1354167	0.625	1	128	559.8125	400	0.53125	306.25	128	0.46875
sub-10958	0.75	0.5625	403.125	106.7579408	0	406.25	640.4732456	107.1556337	257.375	205.375	400	315.625	0.65625	176.875	634.5	573	0.5625	1	0.640625	493.75	1	539.46875	0.9947917	200.359375	223.84375	696	106.360248	318.75	231.375	0.375	0.625	0.625	667.5	603.484375	0.359375	487.5	0.5	711.0833333	0.6875	0.9895833	128	569.8631579	490.625	0.65625	312.5	128	0.34375
sub-10963	0.6875	0.5	495.3125	155.7540927	1	496.875	754.3354983	160.1739603	330.875	198	493.75	453.125	0.59375	215.75	759.75	784	0.625	0	0.546875	518.75	0.9895833	736.5625	0.9895833	249.59375	283.4375	735.5	151.3342252	475	264.4375	0.5625	0.4375	0.5	753.25	744.90625	0.453125	556.25	0.5	720.7446809	0.375	0.9895833	128	787.9263158	537.5	0.65625	431.25	128	0.34375
sub-10968	0.5	0.5	335.9375	147.3781075	0	331.25	536.0520833	159.3045357	158.25	232.875	340.625	293.75	0.5	213.875	531.5	452	0.5	0	0.53125	387.5	1	452	1	186.0625	158.25	611	135.4516794	275	195.5625	0.4375	0.5625	0.5625	592	522	0.46875	368.75	0	588.4583333	0.625	1	128	483.6458333	378.125	0.5	312.5	128	0.5
sub-10971	0.5	0.375	282.8125	130.056036	0	262.5	576.8723684	113.4140291	260.375	282	303.125	390.625	0.4375	315.625	554	651	0.5625	0	0.453125	131.25	0.9895833	645.5	0.9947917	285.25	254.875	457	146.6980429	393.75	271.1875	0.625	0.375	0.46875	490.625	568.0625	0.546875	218.75	0	470.4947368	0.375	1	128	683.25	175	0.53125	387.5	128	0.46875
sub-10975	0.625	0.4375	569.53125	147.3968083	0	546.875	770.7352522	153.2392776	233.75	186.6875	592.1875	531.25	0.53125	193.6875	779.75	765	0.625	0	0.546875	550	1	722	0.9947917	192.21875	190.75	794.5	141.5543391	543.75	210.21875	0.53125	0.46875	0.5625	801.5	761.75	0.453125	665.625	0	795.3020833	0.5	0.9895833	128	746.1684211	607.8125	0.625	518.75	128	0.375
sub-10977	0.75	0.375	518.75	150.2553588	0	496.875	744.6938844	120.306974	288.875	147.125	540.625	553.125	0.5625	178.125	736.75	842	0.6875	0	0.5625	456.25	1	720.96875	0.984375	172.984375	167.84375	631.5	180.2037436	537.5	218	0.59375	0.40625	0.5625	662.5	691.734375	0.4375	512.5	0	643.6458333	0.4375	0.96875	128	845.7419355	484.375	0.71875	568.75	128	0.28125
sub-10987	0.625	0.6875	650.78125	170.1903335	0	664.0625	904.5176197	179.4638699	283.125	228.8125	637.5	596.875	0.65625	181.3125	906.75	880	0.75	0	0.65625	703.125	1	820.75	0.9895833	202.59375	223.875	933.5	160.9167972	625	255.96875	0.375	0.625	0.65625	886	853.375	0.34375	706.25	0	928.34375	0.5625	0.9791667	128	880.6914894	704.6875	0.6875	568.75	128	0.3125
sub-10998	0.75	0.625	618.75	239.5828396	0	593.75	999.0265957	230.0432862	408	395	643.75	550	0.6875	295.75	1020.25	958	0.8125	1	0.703125	675	0.9791667	773.3125	0.9791667	259.53125	223.3125	1082.5	249.122393	512.5	401.5	0.375	0.625	0.71875	983.25	878.28125	0.296875	700	0.5	1041.0212766	0.625	0.9791667	128	957.0319149	687.5	0.78125	587.5	128	0.21875
sub-11019	0.5625	0.5	242.1875	103.6167584	0	228.125	551.5668218	110.8700238	301.375	295.25	256.25	178.125	0.53125	285.75	540.5	479.5	0.625	2	0.5625	287.5	1	466.375	0.9895833	287	288.25	601.5	96.363493	168.75	298.3125	0.46875	0.53125	0.59375	592	529.1875	0.4375	325	1	600.71875	0.5625	0.9791667	128	502.4148936	306.25	0.59375	187.5	128	0.40625
sub-11030	0.625	0.375	392.1875	114.287361	0	387.5	639.96875	104.5861513	275	188.125	396.875	362.5	0.5	216.625	623.75	637.5	0.8125	0	0.546875	387.5	1	580.5	1	217.3125	218	610	123.9885708	387.5	231.5625	0.625	0.375	0.59375	638.5	609.5	0.453125	456.25	0	627.9895833	0.375	1	128	651.9479167	421.875	0.71875	337.5	128	0.28125
sub-11044	0.5625	0.5625	409.375	171.5646884	0	396.875	626.592818	154.5991162	251.125	193.125	421.875	371.875	0.5625	170.125	631.5	623	0.625	0	0.578125	431.25	1	574.65625	0.9947917	186.453125	202.78125	640	188.5302605	362.5	222.125	0.4375	0.5625	0.59375	617	595.828125	0.421875	462.5	0	634.3645833	0.5625	0.9895833	128	618.8210526	446.875	0.59375	381.25	128	0.40625
sub-11050	0.5625	0.5	376.5625	169.3415502	5	375	653.9508481	108.4951522	257.375	224	378.125	403.125	0.53125	226	617.25	660.5	0.5625	2	0.515625	350	0.9479167	640	0.953125	231.4375	236.875	574	230.1879482	400	240.6875	0.53125	0.46875	0.5	576	608	0.484375	350	3.5	573.956044	0.4375	0.9583333	128	733.9456522	350	0.5625	406.25	128	0.4375
sub-11052	0.5	0.6875	293.75	94.5506238	0	303.125	520.7135417	106.7598957	223.5	222.5	284.375	275	0.59375	198	516.75	498.5	0.6875	0	0.578125	318.75	1	478.5	1	200.75	203.5	535	82.341352	287.5	223	0.4375	0.5625	0.5625	510.5	494.5	0.421875	306.25	0	528.59375	0.4375	1	128	512.8333333	312.5	0.59375	262.5	128	0.40625
sub-11059	0.5	0.625	256.25	102.8009448	0	284.375	510.7429276	132.9003844	236.25	260.25	228.125	218.75	0.5625	224.25	504.5	455	0.5	1	0.53125	350	1	455	0.9947917	230.25	236.25	554	72.7015051	218.75	248.25	0.4375	0.5625	0.5	518	486.5	0.46875	237.5	0.5	553.84375	0.5	0.9895833	128	467.6421053	293.75	0.5	218.75	128	0.5
sub-11061	0.5625	0.4375	298.4375	123.5090759	0	318.75	569.4270833	104.1987594	319.75	200.375	278.125	331.25	0.5	231.875	558.5	651	0.75	0	0.515625	268.75	1	587	1	243.8125	255.75	466	142.8193924	368.75	260.0625	0.625	0.375	0.53125	497.5	542.25	0.484375	262.5	0	484.8645833	0.3125	1	128	653.9895833	265.625	0.65625	293.75	128	0.34375
sub-11062	0.5	0.6875	460.9375	152.9272615	0	459.375	728.6880317	163.4914224	333.125	147	462.5	396.875	0.59375	128.71875	701	730	0.625	0	0.578125	550	0.7604167	723	0.875	227.421875	326.125	672	142.3631006	368.75	240.0625	0.40625	0.59375	0.5625	653.71875	688.359375	0.421875	500	0	712.260274	0.5	0.9895833	128	745.1157895	525	0.5625	425	128	0.4375
sub-11066	0.625	0.3125	384.375	98.5300062	0	403.125	598.9010417	105.9031206	245	186.75	365.625	412.5	0.46875	240.75	600.25	657.5	0.6875	0	0.484375	387.5	1	619.5	1	223.875	207	543	91.1568919	418.75	215.875	0.6875	0.3125	0.5	597	608.25	0.515625	325	0	539.5520833	0.3125	1	128	658.25	356.25	0.65625	406.25	128	0.34375
sub-11067	0.6875	0.5625	470.3125	130.466413	0	471.875	681.3211436	134.8194841	252.5	188.875	468.75	337.5	0.625	188.875	691	590	0.6875	0	0.59375	612.5	0.9791667	529	0.9895833	190.1875	191.5	792	126.1133419	331.25	220.6875	0.5	0.5	0.5625	792	660.5	0.40625	593.75	0	774.8297872	0.4375	1	128	587.8125	603.125	0.6875	343.75	128	0.3125
sub-11068	0.6875	0.5	510.15625	137.4906922	0	510.9375	739.9427632	153.0459182	248.375	216.3125	509.375	390.625	0.59375	216.3125	742.5	639	0.6875	0	0.59375	634.375	0.9895833	563	0.9947917	194.34375	172.375	846	121.9354661	387.5	232.34375	0.5	0.5	0.59375	846	704.5	0.40625	625	0	843.0105263	0.5	1	128	636.875	629.6875	0.6875	393.75	128	0.3125
sub-11077	0.625	0.3125	457.8125	151.4696478	1	446.875	649.2446809	160.9919733	222.25	158.625	468.75	493.75	0.46875	211.5	648.25	716	0.625	1	0.484375	387.5	0.9791667	682.25	0.9791667	200	188.5	580.5	141.9473224	506.25	190.4375	0.65625	0.34375	0.5	633.375	657.8125	0.515625	456.25	1	567.5957447	0.375	0.9791667	128	730.893617	421.875	0.625	481.25	128	0.375
sub-11082	0.625	0.5625	561.71875	154.379487	0	604.6875	775.4588374	170.4845047	206.75	206.8125	518.75	506.25	0.59375	200.1875	768.5	713	0.5625	0	0.5625	678.125	0.96875	689.5	0.984375	191.71875	183.25	824	138.2744692	531.25	206.78125	0.46875	0.53125	0.53125	817.375	753.4375	0.4375	556.25	0	827.0322581	0.5	1	128	723.8854167	617.1875	0.59375	481.25	128	0.40625
sub-11088	0.5	0.5	457.8125	160.6271102	0	434.375	701.1097588	156.0312463	205.375	245	481.25	465.625	0.5	260	683	671	0.625	0	0.5	406.25	0.9895833	626.5	0.9947917	210.4375	160.875	695	165.222974	462.5	225.1875	0.5625	0.4375	0.5	710	668.25	0.5	493.75	0	709.0736842	0.375	1	128	693.1458333	450	0.5625	468.75	128	0.4375
sub-11090	0.5625	0.625	571.875	132.1739573	0	590.625	791.5236842	132.317057	252.125	199.625	553.125	509.375	0.59375	192.65625	797.75	761.5	0.8125	0	0.609375	637.5	0.9895833	695	0.9947917	189.140625	185.625	834	132.0308576	543.75	225.875	0.46875	0.53125	0.625	827.03125	761.015625	0.390625	631.25	0	824.5473684	0.4375	1	128	758.5	634.375	0.6875	475	128	0.3125
sub-11097	0.5625	0.625	421.875	105.2941584	0	403.125	675.0565789	106.9014302	227	260.25	440.625	350	0.59375	232.75	665.5	577	0.6875	1	0.609375	468.75	1	554.375	0.9947917	218.5625	204.375	754	103.6868865	337.5	243.625	0.40625	0.59375	0.625	726.5	640.4375	0.390625	518.75	0.5	755.25	0.5625	0.9895833	128	594.8631579	493.75	0.625	362.5	128	0.375
sub-11098	0.5	0.5	421.875	112.7179851	0	425	618.6145833	114.1003708	229.625	160.625	418.75	396.875	0.5	179.125	617	626.5	0.75	0	0.53125	425	1	600.5	1	191.375	203.625	607.5	111.3355993	425	195.125	0.5625	0.4375	0.5625	626	613.25	0.46875	468.75	0	612.9895833	0.375	1	128	624.2395833	446.875	0.625	368.75	128	0.375
sub-11104	0.5625	0.5	620.3125	158.1814776	0	606.25	780.8833616	205.1821074	212.125	174.25	634.375	596.875	0.53125	189.0625	813.5	809	0.6875	0	0.53125	625	0.9895833	780.375	0.9791667	186.28125	183.5	818	111.1808478	587.5	193.1875	0.5625	0.4375	0.53125	832.8125	806.59375	0.46875	662.5	0	760.3473684	0.375	0.96875	128	801.4193548	643.75	0.625	606.25	128	0.375
sub-11105	0.625	0.625	437.5	209.6673816	0	421.875	718.3240056	230.5118674	292.5	173.5	453.125	337.5	0.625	142.25	670.5	630	0.5625	0	0.609375	506.25	0.9791667	606.625	0.96875	205.6875	269.125	711	188.8228959	337.5	233	0.375	0.625	0.59375	679.75	643.1875	0.390625	568.75	0	777.6914894	0.625	0.9583333	128	658.9565217	537.5	0.59375	337.5	128	0.40625
sub-11106	0.6875	0.625	609.375	164.0760318	2	590.625	842.7925532	153.6883741	227.6875	226.0625	628.125	532.8125	0.65625	217.5625	836.25	760.5	0.8125	0	0.65625	662.5	0.9791667	646	0.9895833	165.375	113.1875	912	174.4636895	518.75	226.875	0.4375	0.5625	0.65625	903.5	774.75	0.34375	709.375	1	913.5851064	0.5	1	128	772	685.9375	0.75	546.875	128	0.25
sub-11108	0.5625	0.5625	566.40625	147.9578599	0	581.25	775.0842105	155.251818	227.625	216.5625	551.5625	534.375	0.5625	195.1875	788.5	762	0.5625	0	0.59375	587.5	0.9895833	741.5625	0.9895833	201.1875	207.1875	815	140.6639018	575	222.09375	0.375	0.625	0.625	793.625	767.59375	0.40625	609.375	0	798.2526316	0.6875	0.9895833	128	751.9157895	598.4375	0.5625	493.75	128	0.4375
sub-11112	0.5625	0.5625	414.0625	194.0250019	0	456.25	753.2803635	206.3893601	361.625	328.75	371.875	434.375	0.5625	328.75	759.25	796	0.6875	0	0.5625	412.5	1	699.75	0.9895833	297.0625	265.375	722.5	181.6606437	500	345.1875	0.5	0.5	0.5625	722.5	711.125	0.4375	375	0	718.1458333	0.4375	0.9791667	128	788.4148936	393.75	0.625	368.75	128	0.375
sub-11121	0.5	0.5	232.8125	88.3320013	1	225	478.0652412	83.7433823	230.5	227.375	240.625	225	0.5	227.375	461.75	455.5	0.5625	0	0.515625	212.5	0.9895833	451.5	0.9947917	226.9375	226.5	468	92.9206202	237.5	228.9375	0.5	0.5	0.53125	468	459.75	0.484375	268.75	0.5	472.5263158	0.5	1	128	483.6041667	240.625	0.53125	212.5	128	0.46875
sub-11122	0.5625	0.1875	283.59375	165.8856313	1	265.625	607.7366228	128.9499039	296.25	293.0625	301.5625	406.25	0.375	415.875	578.25	702.5	0.6875	0	0.40625	137.5	0.9895833	646.5	0.9947917	328.0625	240.25	454	202.8213586	393.75	294.65625	0.8125	0.1875	0.4375	576.8125	611.65625	0.59375	184.375	0.5	478.4315789	0.1875	1	128	737.0416667	160.9375	0.625	418.75	128	0.375
sub-11128	0.5	0.25	164.0625	143.7565908	1	215.625	491.3631579	133.9995629	300.125	321.75	112.5	221.875	0.375	345.625	475	522	0.5	1	0.4375	125	1	522	0.9947917	322.875	300.125	428	153.5136187	306.25	310.9375	0.625	0.375	0.5	451.875	486.9375	0.5625	87.5	1	446.4105263	0.5	0.9895833	128	536.3157895	106.25	0.5	137.5	128	0.5
sub-11131	0.5625	0.5625	346.875	113.8948173	0	365.625	578.7135417	120.3799832	254.375	196.375	328.125	303.125	0.5625	188.375	572.25	557.5	0.6875	0	0.578125	393.75	1	532.5	1	208.875	229.375	587	107.4096514	337.5	225.375	0.46875	0.53125	0.59375	579	555.75	0.421875	387.5	0	595.8333333	0.5	1	128	561.59375	390.625	0.625	268.75	128	0.375
sub-11142	0.5	0.625	323.4375	102.848256	0	340.625	558.0100329	105.1186876	204.875	235.75	306.25	278.125	0.5625	204.75	543.75	483	0.625	1	0.59375	362.5	1	479	1	202.8125	200.875	604.5	100.5778244	318.75	220.3125	0.375	0.625	0.625	573.5	526.25	0.40625	375	0.5	609.09375	0.625	1	128	506.9263158	368.75	0.5625	237.5	128	0.4375
sub-11143	0.4375	0.5625	142.1875	65.286538	0	159.375	422.2292763	61.8333605	264.75	276.375	125	131.25	0.5	271.875	412.75	396	0.5	1	0.515625	162.5	1	406.84375	0.9947917	273.734375	275.59375	429.5	68.7397155	156.25	270.5625	0.4375	0.5625	0.53125	425	415.921875	0.484375	143.75	0.5	438.4375	0.5625	0.9895833	128	406.0210526	153.125	0.46875	106.25	128	0.53125
sub-11149	0.375	0.5	198.4375	57.8553898	1	206.25	402.9527996	59.1978727	171.5	232.125	190.625	225	0.4375	232.125	400.25	396.5	0.375	2	0.4375	181.25	0.9895833	415.25	0.984375	211.1875	190.25	404	56.5129069	231.25	201.8125	0.5	0.5	0.4375	404	409.625	0.5625	162.5	1.5	409.8736842	0.5	0.9791667	128	396.0319149	171.875	0.375	218.75	128	0.625
sub-11156	0.5625	0.5625	467.1875	168.5342196	0	465.625	722.7518839	173.9840582	289.25	218.875	468.75	431.25	0.5625	218.875	721.25	720.5	0.75	0	0.578125	475	1	638.3125	0.9895833	212.96875	207.0625	722	163.084381	456.25	254.0625	0.5	0.5	0.59375	722	680.15625	0.421875	531.25	0	717.3229167	0.4375	0.9791667	128	728.1808511	503.125	0.65625	406.25	128	0.34375
sub-50004	0.5	0.5625	457.8125	300.4469846	4	453.125	791.4447687	280.7690219	277	196.375	462.5	450	0.53125	175.9375	694.5	727	0.625	2	0.5625	487.5	0.8229167	686.75	0.875	206.34375	236.75	662	320.1249473	418.75	236.6875	0.4375	0.5625	0.59375	641.5625	664.15625	0.4375	443.75	3	753.5974026	0.5625	0.9270833	128	829.2921348	465.625	0.5625	481.25	128	0.4375
sub-50005	0.4375	0.4375	210.9375	204.2888298	10	156.25	583.2453579	251.1304843	302.5	319.625	265.625	212.5	0.4375	354.1875	522	515	0.5625	12	0.46875	131.25	0.8958333	515	0.8802083	328.34375	302.5	529	157.4471752	181.25	311.0625	0.5625	0.4375	0.5	563.5625	539.28125	0.53125	287.5	11	622.6352941	0.4375	0.8645833	128	543.8554217	209.375	0.5	243.75	128	0.5
