onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02995	1.19367	0.02995	1.22362	3.21313	1.19367	2.17462	COLOR	3	greentriangle	green	triangle	1	5	1	0.98095	LONG	2	0	CONGRUENT	NOSWITCH	0.02995	3.21313	1.22362
4.22444	1.19373	4.22444	5.41817	7.4243	1.19373	1.19373	C	1	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	4.22444	7.4243	5.41817
8.41898	0.198930000000001	8.41898	8.61791	10.60743	0.198930000000001	1.01487	SHAPE	4	greentriangle	green	triangle	1	28	2	0.81594	SHORT	1	1	CONGRUENT	SWITCH	8.41898	10.60743	8.61791
12.61357	0.215540000000001	12.61357	12.82911	14.81855	0.215540000000001	1.6972	S	2	redtriangle	red	triangle	2	28	2	1.48166	SHORT	1	1	INCONGRUENT	NOSWITCH	12.61357	14.81855	12.82911
16.82465	1.19377	16.82465	18.01842	20.02444	1.19377	1.72724	SHAPE	4	redtriangle	red	triangle	2	28	2	0.53347	LONG	2	1	INCONGRUENT	NOSWITCH	16.82465	20.02444	18.01842
21.01917	1.1937	21.01917	22.21287	24.21903	1.1937	1.65681	C	1	redcircle	red	circle	4	5	1	0.46311	LONG	2	1	CONGRUENT	SWITCH	21.01917	24.21903	22.21287
25.21375	1.19373	25.21375	26.40748	28.41356	1.19373	1.69157	COLOR	3	greencircle	green	circle	3	5	1	0.49784	LONG	2	0	INCONGRUENT	NOSWITCH	25.21375	28.41356	26.40748
31.41433	1.19377	31.41433	32.6081	34.61433	1.19377	2.07856	C	1	redcircle	red	circle	4	5	1	0.88479	LONG	2	1	CONGRUENT	NOSWITCH	31.41433	34.61433	32.6081
35.60886	0.215560000000004	35.60886	35.82442	37.81396	0.215560000000004	1.36777	COLOR	3	redcircle	red	circle	4	5	1	1.15221	SHORT	1	1	CONGRUENT	NOSWITCH	35.60886	37.81396	35.82442
38.82529	0.182369999999999	38.82529	39.00766	41.01372	0.182369999999999	1.114	C	1	greentriangle	green	triangle	1	28	2	0.93163	SHORT	1	1	CONGRUENT	NOSWITCH	38.82529	41.01372	39.00766
43.01976	0.198990000000002	43.01976	43.21875	45.2248	0.198990000000002	1.32877	COLOR	3	greencircle	green	circle	3	5	1	1.12978	SHORT	1	0	INCONGRUENT	NOSWITCH	43.01976	45.2248	43.21875
46.21956	1.19374	46.21956	47.4133	49.41938	1.19374	1.85689	SHAPE	4	greentriangle	green	triangle	1	28	2	0.66315	LONG	2	1	CONGRUENT	SWITCH	46.21956	49.41938	47.4133
50.41415	0.215479999999999	50.41415	50.62963	52.61913	0.215479999999999	1.71787	S	2	redcircle	red	circle	4	5	1	1.50239	SHORT	1	1	CONGRUENT	NOSWITCH	50.41415	52.61913	50.62963
54.62523	0.18242	54.62523	54.80765	56.81368	0.18242	1.70969	COLOR	3	redtriangle	red	triangle	2	28	2	1.52727	SHORT	1	0	INCONGRUENT	SWITCH	54.62523	56.81368	54.80765
57.82502	0.18235	57.82502	58.00737	60.01348	0.18235	2.04027	C	1	greencircle	green	circle	3	5	1	1.85792	SHORT	1	0	INCONGRUENT	NOSWITCH	57.82502	60.01348	58.00737
61.02485	1.19369	61.02485	62.21854	64.2246	1.19369	2.41617	COLOR	3	redcircle	red	circle	4	5	1	1.22248	LONG	2	1	CONGRUENT	NOSWITCH	61.02485	64.2246	62.21854
65.2193	0.199029999999993	65.2193	65.41833	67.42437	0.199029999999993	2.05558999999999	C	1	redtriangle	red	triangle	2	28	2	1.85656	SHORT	1	0	INCONGRUENT	NOSWITCH	65.2193	67.42437	65.41833
68.41918	0.198859999999996	68.41918	68.61804	70.60758	0.198859999999996	2.07877	S	2	redtriangle	red	triangle	2	28	2	1.87991	SHORT	1	1	INCONGRUENT	SWITCH	68.41918	70.60758	68.61804
71.61888	0.198999999999998	71.61888	71.81788	73.8239	0.198999999999998	1.42494	SHAPE	4	redtriangle	red	triangle	2	28	2	1.22594	SHORT	1	1	INCONGRUENT	NOSWITCH	71.61888	73.8239	71.81788
74.81876	0.198900000000009	74.81876	75.01766	77.00722	0.198900000000009	1.98550000000001	S	2	greentriangle	green	triangle	1	28	2	1.7866	SHORT	1	1	CONGRUENT	NOSWITCH	74.81876	77.00722	75.01766
78.01855	1.19373999999999	78.01855	79.21229	81.21831	1.19373999999999	1.63366999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	0.43993	LONG	2	1	INCONGRUENT	NOSWITCH	78.01855	81.21831	79.21229
82.21305	1.21029	82.21305	83.42334	85.41277	1.21029	2.32917	COLOR	3	redcircle	red	circle	4	5	1	1.11888	LONG	2	1	CONGRUENT	SWITCH	82.21305	85.41277	83.42334
87.41894	0.198939999999993	87.41894	87.61788	89.62392	0.198939999999993	1.50471999999999	C	1	greencircle	green	circle	3	5	1	1.30578	SHORT	1	0	INCONGRUENT	NOSWITCH	87.41894	89.62392	87.61788
90.61867	1.19371000000001	90.61867	91.81238	93.81847	1.19371000000001	1.83432000000001	COLOR	3	greencircle	green	circle	3	5	1	0.64061	LONG	2	0	INCONGRUENT	NOSWITCH	90.61867	93.81847	91.81238
94.81319	0.21557	94.81319	95.02876	97.01823	0.21557	1.36839	C	1	redcircle	red	circle	4	5	1	1.15282	SHORT	1	1	CONGRUENT	NOSWITCH	94.81319	97.01823	95.02876
98.01301	0.215540000000004	98.01301	98.22855	100.218	0.215540000000004	0.760710000000004	COLOR	3	greencircle	green	circle	3	5	1	0.54517	SHORT	1	0	INCONGRUENT	NOSWITCH	98.01301	100.218	98.22855
101.21279	1.21024	101.21279	102.42303	104.41255	1.21024	1.56865	SHAPE	4	greencircle	green	circle	3	28	2	0.35841	LONG	2	0	INCONGRUENT	SWITCH	101.21279	104.41255	102.42303
105.42397	1.19368	105.42397	106.61765	108.62372	1.19368	2.57085	S	2	greentriangle	green	triangle	1	28	2	1.37717	LONG	2	1	CONGRUENT	NOSWITCH	105.42397	108.62372	106.61765
109.61844	1.19372	109.61844	110.81216	112.81826	1.19372	1.80776	SHAPE	4	greencircle	green	circle	3	28	2	0.61404	LONG	2	0	INCONGRUENT	NOSWITCH	109.61844	112.81826	110.81216
114.80779	0.215429999999998	114.80779	115.02322	117.01273	0.215429999999998	0.993949999999998	S	2	redcircle	red	circle	4	28	2	0.77852	SHORT	1	0	CONGRUENT	NOSWITCH	114.80779	117.01273	115.02322
119.0188	1.19374000000001	119.0188	120.21254	122.21865	1.19374000000001	1.97338000000001	SHAPE	4	greentriangle	green	triangle	1	28	2	0.77964	LONG	2	1	CONGRUENT	NOSWITCH	119.0188	122.21865	120.21254
123.21341	0.215500000000006	123.21341	123.42891	125.41845	0.215500000000006	0.878720000000006	C	1	redtriangle	red	triangle	2	28	2	0.66322	SHORT	1	0	INCONGRUENT	SWITCH	123.21341	125.41845	123.42891
