onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03243	1.17481	0.03243	1.20724	3.20938	1.17481	2.10923	COLOR	3	greentriangle	green	triangle	1	5	1	0.93442	LONG	2	1	CONGRUENT	NOSWITCH	0.03243	3.20938	1.20724
4.21877	1.19139	4.21877	5.41016	7.41227	1.19139	1.68245	C	1	redcircle	red	circle	4	28	2	0.49106	LONG	2	1	CONGRUENT	NOSWITCH	4.21877	7.41227	5.41016
8.42164	0.198650000000001	8.42164	8.62029	10.60585	0.198650000000001	2.01177	SHAPE	4	greentriangle	green	triangle	1	5	1	1.81312	SHORT	1	1	CONGRUENT	SWITCH	8.42164	10.60585	8.62029
12.60803	0.21514	12.60803	12.82317	14.80878	0.21514	2.05295	S	2	redtriangle	red	triangle	2	5	1	1.83781	SHORT	1	1	INCONGRUENT	NOSWITCH	12.60803	14.80878	12.82317
16.81092	1.20796	16.81092	18.01888	20.00458	1.20796	2.1665	SHAPE	4	redtriangle	red	triangle	2	5	1	0.95854	LONG	2	1	INCONGRUENT	NOSWITCH	16.81092	20.00458	18.01888
21.01383	1.1914	21.01383	22.20523	24.20743	1.1914	1.79037	C	1	redcircle	red	circle	4	28	2	0.59897	LONG	2	1	CONGRUENT	SWITCH	21.01383	24.20743	22.20523
25.21676	1.19139	25.21676	26.40815	28.41031	1.19139	1.56939	COLOR	3	greencircle	green	circle	3	5	1	0.378	LONG	2	1	INCONGRUENT	NOSWITCH	25.21676	28.41031	26.40815
31.42184	1.1914	31.42184	32.61324	34.6154	1.1914	1.73485	C	1	redcircle	red	circle	4	28	2	0.54345	LONG	2	1	CONGRUENT	NOSWITCH	31.42184	34.6154	32.61324
35.60828	0.215020000000003	35.60828	35.8233	37.80893	0.215020000000003	1.25889	COLOR	3	redcircle	red	circle	4	28	2	1.04387	SHORT	1	1	CONGRUENT	NOSWITCH	35.60828	37.80893	35.8233
38.81834	0.198529999999998	38.81834	39.01687	41.01903	0.198529999999998	0.852039999999998	C	1	greentriangle	green	triangle	1	5	1	0.65351	SHORT	1	1	CONGRUENT	NOSWITCH	38.81834	41.01903	39.01687
43.0212	0.198610000000002	43.0212	43.21981	45.22204	0.198610000000002	1.14141	COLOR	3	greencircle	green	circle	3	5	1	0.9428	SHORT	1	1	INCONGRUENT	NOSWITCH	43.0212	45.22204	43.21981
46.21477	1.19137	46.21477	47.40614	49.42485	1.19137	1.84683	SHAPE	4	greentriangle	green	triangle	1	5	1	0.65546	LONG	2	1	CONGRUENT	SWITCH	46.21477	49.42485	47.40614
50.41768	0.198600000000006	50.41768	50.61628	52.61841	0.198600000000006	1.48664000000001	S	2	redcircle	red	circle	4	28	2	1.28804	SHORT	1	1	CONGRUENT	NOSWITCH	50.41768	52.61841	50.61628
54.6206	0.198569999999997	54.6206	54.81917	56.80476	0.198569999999997	1.62784	COLOR	3	redtriangle	red	triangle	2	28	2	1.42927	SHORT	1	1	INCONGRUENT	SWITCH	54.6206	56.80476	54.81917
57.81411	0.198560000000001	57.81411	58.01267	60.01484	0.198560000000001	0.842420000000001	C	1	greencircle	green	circle	3	5	1	0.64386	SHORT	1	1	INCONGRUENT	NOSWITCH	57.81411	60.01484	58.01267
61.00766	1.20796	61.00766	62.21562	64.21779	1.20796	1.8213	COLOR	3	redcircle	red	circle	4	28	2	0.61334	LONG	2	1	CONGRUENT	NOSWITCH	61.00766	64.21779	62.21562
65.21061	0.215049999999991	65.21061	65.42566	67.41134	0.215049999999991	1.03467999999999	C	1	redtriangle	red	triangle	2	28	2	0.81963	SHORT	1	1	INCONGRUENT	NOSWITCH	65.21061	67.41134	65.42566
68.42063	0.198570000000004	68.42063	68.6192	70.62144	0.198570000000004	1.61264	S	2	redtriangle	red	triangle	2	5	1	1.41407	SHORT	1	1	INCONGRUENT	SWITCH	68.42063	70.62144	68.6192
71.61418	0.198650000000001	71.61418	71.81283	73.83149	0.198650000000001	0.198650000000001	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	71.61418	73.83149	71.81283
74.8243	0.182050000000004	74.8243	75.00635	77.0085	0.182050000000004	1.61211	S	2	greentriangle	green	triangle	1	5	1	1.43006	SHORT	1	1	CONGRUENT	NOSWITCH	74.8243	77.0085	75.00635
78.01786	1.20792	78.01786	79.22578	81.21143	1.20792	1.79186	SHAPE	4	redtriangle	red	triangle	2	5	1	0.58394	LONG	2	1	INCONGRUENT	NOSWITCH	78.01786	81.21143	79.22578
82.22078	1.19131999999999	82.22078	83.4121	85.41436	1.19131999999999	1.79067999999999	COLOR	3	redcircle	red	circle	4	28	2	0.59936	LONG	2	1	CONGRUENT	SWITCH	82.22078	85.41436	83.4121
87.41659	0.198570000000004	87.41659	87.61516	89.61725	0.198570000000004	1.34082	C	1	greencircle	green	circle	3	5	1	1.14225	SHORT	1	1	INCONGRUENT	NOSWITCH	87.41659	89.61725	87.61516
90.61002	1.19144	90.61002	91.80146	93.80361	1.19144	1.62487	COLOR	3	greencircle	green	circle	3	5	1	0.43343	LONG	2	1	INCONGRUENT	NOSWITCH	90.61002	93.80361	91.80146
94.81298	0.198509999999999	94.81298	95.01149	97.01369	0.198509999999999	0.933409999999999	C	1	redcircle	red	circle	4	28	2	0.7349	SHORT	1	1	CONGRUENT	NOSWITCH	94.81298	97.01369	95.01149
98.00654	0.215069999999997	98.00654	98.22161	100.20723	0.215069999999997	0.787499999999997	COLOR	3	greencircle	green	circle	3	5	1	0.57243	SHORT	1	1	INCONGRUENT	NOSWITCH	98.00654	100.20723	98.22161
101.21663	1.19134000000001	101.21663	102.40797	104.41011	1.19134000000001	2.38400000000001	SHAPE	4	greencircle	green	circle	3	28	2	1.19266	LONG	2	1	INCONGRUENT	SWITCH	101.21663	104.41011	102.40797
105.41955	1.19132999999999	105.41955	106.61088	108.61306	1.19132999999999	1.83015999999999	S	2	greentriangle	green	triangle	1	5	1	0.63883	LONG	2	1	CONGRUENT	NOSWITCH	105.41955	108.61306	106.61088
109.60595	1.20786	109.60595	110.81381	112.81595	1.20786	2.29072	SHAPE	4	greencircle	green	circle	3	28	2	1.08286	LONG	2	1	INCONGRUENT	NOSWITCH	109.60595	112.81595	110.81381
114.81814	0.198539999999994	114.81814	115.01668	117.01888	0.198539999999994	2.08754999999999	S	2	redcircle	red	circle	4	28	2	1.88901	SHORT	1	1	CONGRUENT	NOSWITCH	114.81814	117.01888	115.01668
119.02101	1.19141999999999	119.02101	120.21243	122.21459	1.19141999999999	1.79346999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	0.60205	LONG	2	1	CONGRUENT	NOSWITCH	119.02101	122.21459	120.21243
123.22397	0.18207000000001	123.22397	123.40604	125.4247	0.18207000000001	1.74599000000001	C	1	redtriangle	red	triangle	2	28	2	1.56392	SHORT	1	1	INCONGRUENT	SWITCH	123.22397	125.4247	123.40604
