onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0322646390000045	9.48141487299972	6	3	4.5	0.870564190000096	CORRECT	2	28	1.98567242399986	2.99499379700001	0.0322646390000045
11.5158675979997	8.00867591700035	8	5	3	1.10900807600001	CORRECT	1	5	2.00218612800018	3.01150824000024	11.5158675979997
21.5101753239996	8.00873206699998	2	1	3	1.21216322000009	INCORRECT	1	28	2.0022298670001	2.99504374699973	21.5101753239996
31.5209980729996	7.99216676100014	5	3	3	0.883504075000019	CORRECT	2	28	2.00221453500035	2.99495498299984	31.5209980729996
43.5175514339999	9.49785195100003	3	1	4.5	1.51031383600002	CORRECT	1	5	2.00215867899988	2.99491090099991	43.5175514339999
59.005388429	6.50291961799985	1	1	1.5	0.910858139000084	CORRECT	2	28	2.01878283099995	2.99500390599997	59.005388429
71.5148939309997	9.49788113400018	12	7	4.5	1.53921131800007	INCORRECT	2	5	2.00208378100024	2.99498465600027	71.5148939309997
85.0171149759999	9.49796375100004	6	3	4.5	1.26812799100026	CORRECT	1	5	2.00217874500004	2.99496578200024	85.0171149759999
96.517211118	9.49790134199975	9	5	4.5	0.92084817299974	CORRECT	2	28	2.00214601299967	2.99493369999982	96.517211118
110.019457818	7.99218648099986	11	7	3	1.62102157499976	INCORRECT	2	5	1.98557536399994	2.99498185799985	110.019457818
126.020318609	7.99207045200001	8	5	3	0.834385623999879	CORRECT	2	28	2.00213114400003	2.99498431799975	126.020318609
138.016827463	9.49785081099981	9	5	4.5	1.06363715199996	CORRECT	1	5	2.00215064899976	2.99496528500003	138.016827463
151.518995634	6.50299380099977	4	3	1.5	0.873610764000205	CORRECT	1	5	1.98568899999964	3.01154484800009	151.518995634
162.009775872	6.50292465099983	7	5	1.5	1.06241565300024	CORRECT	1	5	2.00218450400007	2.99497870699997	162.009775872
172.517033078	9.49796803100025	6	3	4.5	0.844571832999918	CORRECT	1	5	2.00221602000011	2.99499387800006	172.517033078
186.019280845	6.50293199499993	10	7	1.5	0.913418248000198	CORRECT	1	5	1.98568622099992	3.01148368899976	186.019280845
196.510066396	6.50287095600015	1	1	1.5	0.638060670999948	CORRECT	2	28	2.00212700800012	2.9949530670001	196.510066396
209.019435676	6.48645833799992	10	7	1.5	1.07896228599975	CORRECT	2	28	1.9856808630002	2.99507623999989	209.019435676
219.510230931	8.00864677399977	2	1	3	0.645131821000177	CORRECT	2	28	2.00215241599972	3.01151935300004	219.510230931
237.513186504	6.50296171399987	7	5	1.5	0.925599347000116	CORRECT	1	5	2.00220757399984	2.99501338299979	237.513186504
252.024805758	7.99209667700006	5	3	3	1.49089306299993	CORRECT	1	5	1.98568152100006	3.01151299499998	252.024805758
264.021295723	9.49793791299999	3	1	4.5	0.777323315000103	CORRECT	1	5	1.9856679870004	3.01156137599992	264.021295723
277.5236047	9.49788437400002	12	7	4.5	1.81252208599972	CORRECT	2	28	1.98558965800021	3.01157418999992	277.5236047
289.00713208	8.00863432599999	11	7	3	1.09983360800015	CORRECT	1	5	2.01867455199999	3.01150297799995	289.00713208
301.020118037	7.99213369599966	2	1	3	0.912620031000188	CORRECT	2	28	1.98562118799964	2.99492307899982	301.020118037
311.014462168	8.00871254799995	8	5	3	0.817201773000306	CORRECT	2	28	2.002126675	3.01155500599998	311.014462168
321.008762418	6.5029084720004	10	7	1.5	0.920465149999927	CORRECT	1	5	2.00220301800027	2.99493860300026	321.008762418
335.503861964	6.50288613399971	1	1	1.5	0.776659225000003	CORRECT	1	5	2.01865261800003	2.99497149399986	335.503861964
344.008985564	8.00866457399979	11	7	3	1.48761673299987	CORRECT	1	5	2.00215185599973	2.99499211199964	344.008985564
354.019846902	6.48634950099995	7	5	1.5	1.13260989699984	CORRECT	2	28	2.00215961999993	2.99498674099959	354.019846902
362.508337734	6.50296395700025	4	3	1.5	0.871015283999895	CORRECT	2	28	2.00217029100031	2.99504956100009	362.508337734
373.015629007	8.00870391699982	11	7	3	0.903145013000085	CORRECT	2	28	2.00218108799982	3.01156166400006	373.015629007
383.00995454	9.49794935399996	3	1	4.5	0.945622144000026	CORRECT	2	28	2.00217186999998	2.99501479899982	383.00995454
396.512158245	9.49799303200007	12	7	4.5	0.728674774999945	CORRECT	2	28	2.00226238799996	2.99499501199989	396.512158245
408.012314219	8.00867027200002	2	1	3	0.808172491000278	CORRECT	1	5	2.00216311899976	3.0115244360004	408.012314219
