onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0807603589998962	3	1	CORRECTLY	2.16218017400001	5	SURE_CORRECT	3	6	0.0807603589998962
4.5153541589998	3	2	INCORRECTLY	2.14742081600002	21	SURE_INCORRECT	55	0	4.5153541589998
13.020437763	2	3	CONTROL	2.0876637089998	5	n/a	1000	0	13.020437763
16.0650781919999	3	4	CORRECTLY	2.86358145400004	28	MAYBE_CORRECT	12	0	16.0650781919999
21.0125926579999	3	5	CORRECTLY	1.84242094599995	5	SURE_CORRECT	8	15	21.0125926579999
25.0831349319999	2	6	CONTROL	1.90717395699994	28	n/a	1000	0	25.0831349319999
29.004792836	3	7	INCORRECTLY	2.14358535699989	21	SURE_INCORRECT	59	0	29.004792836
36.0206514099998	3	8	CORRECTLY	1.66839759000004	5	SURE_CORRECT	7	13	36.0206514099998
40.5213824819998	3	9	INCORRECTLY	2.84906794900007	10	MAYBE_INCORRECT	68	0	40.5213824819998
47.0242390689998	3	10	INCORRECTLY	2.07980882900006	21	SURE_INCORRECT	64	0	47.0242390689998
51.0782371339999	3	11	CORRECTLY	1.6646128320001	5	SURE_CORRECT	6	12	51.0782371339999
56.00929486	2	12	CONTROL	1.31225260099995	5	n/a	1000	0	56.00929486
61.5193873659998	3	13	INCORRECTLY	1.92284535400017	21	SURE_INCORRECT	78	0	61.5193873659998
65.573453621	3	14	CORRECTLY	2.39904972199997	5	SURE_CORRECT	16	31	65.573453621
69.577667368	3	15	CORRECTLY	2.2719932309999	5	SURE_CORRECT	14	0	69.577667368
75.0051069329998	3	16	CORRECTLY	1.45629792700038	5	SURE_CORRECT	1	3	75.0051069329998
79.0590648960001	3	17	CORRECTLY	1.14897523799982	5	SURE_CORRECT	5	11	79.0590648960001
83.5101544879999	3	18	INCORRECTLY	1.62637825199999	21	SURE_INCORRECT	51	0	83.5101544879999
90.0130916829999	3	19	INCORRECTLY	2.07299380599989	21	SURE_INCORRECT	47	0	90.0130916829999
94.0670891649997	3	20	INCORRECTLY	2.58431415099994	10	MAYBE_INCORRECT	66	0	94.0670891649997
99.0146018959999	3	21	CORRECTLY	1.917539132	5	SURE_CORRECT	10	20	99.0146018959999
103.068588274	3	22	INCORRECTLY	1.73167279200015	21	SURE_INCORRECT	48	0	103.068588274
107.073004302	3	23	INCORRECTLY	2.80646506299991	28	MAYBE_CORRECT	52	0	107.073004302
115.015412773	3	24	INCORRECTLY	2.92468291700015	21	SURE_INCORRECT	45	0	115.015412773
119.516174039	3	25	CORRECTLY	2.6483691909998	5	SURE_CORRECT	9	18	119.516174039
125.522774457	3	26	INCORRECTLY	2.31958330900034	28	MAYBE_CORRECT	42	0	125.522774457
131.01629173	3	27	INCORRECTLY	3.41031890800014	10	MAYBE_INCORRECT	80	0	131.01629173
137.022806389	3	28	CORRECTLY	1.19023500599997	5	SURE_CORRECT	2	5	137.022806389
142.019923064	2	29	CONTROL	1.4650716809997	10	n/a	1000	0	142.019923064
