onset	duration	value	trial_type
12.3000	13.5000	1	rest_ons
25.8000	3.0000	1	prep_ons
28.8000	13.5000	1	hold_ons
42.3000	13.5000	1	rest_ons
55.8000	3.0000	1	prep_ons
58.8000	13.5000	1	hold_ons
72.3000	13.5000	1	rest_ons
85.8000	3.0000	1	prep_ons
88.8000	13.5000	1	hold_ons
102.3000	13.5000	1	rest_ons
115.8000	3.0000	1	prep_ons
118.8000	13.5000	1	hold_ons
132.3000	13.5000	1	rest_ons
145.8000	3.0000	1	prep_ons
148.8000	13.5000	1	hold_ons
