onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02983	1.19374	0.02983	1.22357	3.21302	1.19374	1.92072	COLOR	3	greencircle	green	circle	3	28	2	0.72698	LONG	2	1	INCONGRUENT	NOSWITCH	0.02983	3.21302	1.22357
4.22441	1.19365	4.22441	5.41806	7.40763	1.19365	2.92806	SHAPE	4	redcircle	red	circle	4	5	1	1.73441	LONG	2	1	CONGRUENT	SWITCH	4.22441	7.40763	5.41806
8.4189	1.19379	8.4189	9.61269	11.61875	1.19379	2.18761	S	2	greencircle	green	circle	3	5	1	0.99382	LONG	2	1	INCONGRUENT	NOSWITCH	8.4189	11.61875	9.61269
12.61354	1.21017	12.61354	13.82371	15.81329	1.21017	1.87541	SHAPE	4	redcircle	red	circle	4	5	1	0.66524	LONG	2	1	CONGRUENT	NOSWITCH	12.61354	15.81329	13.82371
17.81932	1.19374	17.81932	19.01306	21.01918	1.19374	1.5775	S	2	greentriangle	green	triangle	1	28	2	0.38376	LONG	2	1	CONGRUENT	NOSWITCH	17.81932	21.01918	19.01306
22.01393	1.19364	22.01393	23.20757	25.21369	1.19364	1.84784	SHAPE	4	redcircle	red	circle	4	5	1	0.6542	LONG	2	1	CONGRUENT	NOSWITCH	22.01393	25.21369	23.20757
26.22504	0.198910000000001	26.22504	26.42395	28.41344	0.198910000000001	1.22566	S	2	redtriangle	red	triangle	2	28	2	1.02675	SHORT	1	1	INCONGRUENT	NOSWITCH	26.22504	28.41344	26.42395
29.42483	1.19369	29.42483	30.61852	32.60796	1.19369	2.41218	C	1	redcircle	red	circle	4	5	1	1.21849	LONG	2	1	CONGRUENT	SWITCH	29.42483	32.60796	30.61852
34.6141	0.21546	34.6141	34.82956	36.81909	0.21546	0.82219	COLOR	3	greencircle	green	circle	3	28	2	0.60673	SHORT	1	1	INCONGRUENT	NOSWITCH	34.6141	36.81909	34.82956
37.81387	0.21555	37.81387	38.02942	40.01888	0.21555	1.12407	C	1	greentriangle	green	triangle	1	28	2	0.90852	SHORT	1	1	CONGRUENT	NOSWITCH	37.81387	40.01888	38.02942
41.01363	0.215519999999998	41.01363	41.22915	43.21865	0.215519999999998	1.74813	SHAPE	4	redtriangle	red	triangle	2	28	2	1.53261	SHORT	1	1	INCONGRUENT	SWITCH	41.01363	43.21865	41.22915
44.21342	0.215589999999999	44.21342	44.42901	46.41843	0.215589999999999	1.79543	C	1	redtriangle	red	triangle	2	28	2	1.57984	SHORT	1	0	INCONGRUENT	SWITCH	44.21342	46.41843	44.42901
47.41325	1.2103	47.41325	48.62355	50.61305	1.2103	2.08754	COLOR	3	redcircle	red	circle	4	5	1	0.87724	LONG	2	1	CONGRUENT	NOSWITCH	47.41325	50.61305	48.62355
51.62433	1.19374	51.62433	52.81807	54.80753	1.19374	1.76417	C	1	redtriangle	red	triangle	2	5	1	0.57043	LONG	2	1	INCONGRUENT	NOSWITCH	51.62433	54.80753	52.81807
56.81368	1.19361	56.81368	58.00729	60.01343	1.19361	1.83474	S	2	redtriangle	red	triangle	2	28	2	0.64113	LONG	2	1	INCONGRUENT	SWITCH	56.81368	60.01343	58.00729
61.0082	1.21023	61.0082	62.21843	64.22458	1.21023	1.82672	SHAPE	4	redtriangle	red	triangle	2	28	2	0.61649	LONG	2	1	INCONGRUENT	NOSWITCH	61.0082	64.22458	62.21843
65.21931	1.19365000000001	65.21931	66.41296	68.41911	1.19365000000001	2.96210000000001	S	2	redcircle	red	circle	4	28	2	1.76845	LONG	2	0	CONGRUENT	NOSWITCH	65.21931	68.41911	66.41296
70.40859	0.215549999999993	70.40859	70.62414	72.61356	0.215549999999993	1.48959999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.27405	SHORT	1	1	CONGRUENT	SWITCH	70.40859	72.61356	70.62414
73.60837	1.21032000000001	73.60837	74.81869	76.82469	1.21032000000001	1.21032000000001	S	2	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	73.60837	76.82469	74.81869
78.81427	0.198880000000003	78.81427	79.01315	81.0193	0.198880000000003	0.198880000000003	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	78.81427	81.0193	79.01315
82.01403	0.21557	82.01403	82.2296	84.21907	0.21557	1.99693	S	2	redtriangle	red	triangle	2	28	2	1.78136	SHORT	1	1	INCONGRUENT	NOSWITCH	82.01403	84.21907	82.2296
86.22515	0.182379999999995	86.22515	86.40753	88.41358	0.182379999999995	2.06695999999999	SHAPE	4	greencircle	green	circle	3	28	2	1.88458	SHORT	1	0	INCONGRUENT	NOSWITCH	86.22515	88.41358	86.40753
91.41439	0.198970000000003	91.41439	91.61336	93.61949	0.198970000000003	1.70861	COLOR	3	redtriangle	red	triangle	2	5	1	1.50964	SHORT	1	1	INCONGRUENT	SWITCH	91.41439	93.61949	91.61336
94.61424	1.21027000000001	94.61424	95.82451	97.814	1.21027000000001	3.17546000000001	S	2	redcircle	red	circle	4	5	1	1.96519	LONG	2	1	CONGRUENT	SWITCH	94.61424	97.814	95.82451
100.81484	0.19896	100.81484	101.0138	103.01981	0.19896	2.11905	SHAPE	4	redtriangle	red	triangle	2	28	2	1.92009	SHORT	1	1	INCONGRUENT	NOSWITCH	100.81484	103.01981	101.0138
104.01465	1.19371	104.01465	105.20836	107.21443	1.19371	2.50247	COLOR	3	greentriangle	green	triangle	1	28	2	1.30876	LONG	2	1	CONGRUENT	SWITCH	104.01465	107.21443	105.20836
109.22047	0.198969999999989	109.22047	109.41944	111.42557	0.198969999999989	1.50733999999999	C	1	redtriangle	red	triangle	2	5	1	1.30837	SHORT	1	1	INCONGRUENT	NOSWITCH	109.22047	111.42557	109.41944
113.41506	1.19370000000001	113.41506	114.60876	116.61485	1.19370000000001	2.94879000000001	COLOR	3	greencircle	green	circle	3	28	2	1.75509	LONG	2	1	INCONGRUENT	NOSWITCH	113.41506	116.61485	114.60876
117.60954	0.215519999999998	117.60954	117.82506	119.81457	0.215519999999998	1.72505	C	1	redcircle	red	circle	4	5	1	1.50953	SHORT	1	1	CONGRUENT	NOSWITCH	117.60954	119.81457	117.82506
121.82071	0.198920000000001	121.82071	122.01963	124.0257	0.198920000000001	0.198920000000001	S	2	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	121.82071	124.0257	122.01963
126.01524	1.19364999999999	126.01524	127.20889	129.21503	1.19364999999999	2.19927999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	1.00563	LONG	2	1	CONGRUENT	NOSWITCH	126.01524	129.21503	127.20889
130.2097	1.21028000000001	130.2097	131.41998	133.42607	1.21028000000001	1.21028000000001	C	1	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	130.2097	133.42607	131.41998
135.41556	0.199029999999993	135.41556	135.61459	137.62069	0.199029999999993	1.56498999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.36596	SHORT	1	1	CONGRUENT	NOSWITCH	135.41556	137.62069	135.61459
140.62146	1.19368999999998	140.62146	141.81515	143.82132	1.19368999999998	3.04207999999998	C	1	redcircle	red	circle	4	5	1	1.84839	LONG	2	1	CONGRUENT	NOSWITCH	140.62146	143.82132	141.81515
144.81608	0.198919999999987	144.81608	145.015	147.0211	0.198919999999987	0.922569999999987	COLOR	3	greencircle	green	circle	3	28	2	0.72365	SHORT	1	1	INCONGRUENT	NOSWITCH	144.81608	147.0211	145.015
149.02712	1.19376	149.02712	150.22088	152.22696	1.19376	1.19376	C	1	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	149.02712	152.22696	150.22088
154.21647	1.19362000000001	154.21647	155.41009	157.41624	1.19362000000001	1.89356000000001	SHAPE	4	greencircle	green	circle	3	5	1	0.69994	LONG	2	1	INCONGRUENT	SWITCH	154.21647	157.41624	155.41009
158.41097	1.21029000000001	158.41097	159.62126	161.6273	1.21029000000001	1.21029000000001	S	2	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	158.41097	161.6273	159.62126
162.62208	0.198909999999984	162.62208	162.82099	164.81055	0.198909999999984	1.77648999999998	SHAPE	4	redcircle	red	circle	4	28	2	1.57758	SHORT	1	0	CONGRUENT	NOSWITCH	162.62208	164.81055	162.82099
165.8219	0.198910000000012	165.8219	166.02081	168.02692	0.198910000000012	0.885410000000012	S	2	greencircle	green	circle	3	28	2	0.6865	SHORT	1	0	INCONGRUENT	NOSWITCH	165.8219	168.02692	166.02081
169.02166	1.19364000000002	169.02166	170.2153	172.22145	1.19364000000002	1.19364000000002	C	1	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	169.02166	172.22145	170.2153
174.22756	0.182279999999992	174.22756	174.40984	176.416	0.182279999999992	1.69164999999999	COLOR	3	redcircle	red	circle	4	5	1	1.50937	SHORT	1	1	CONGRUENT	NOSWITCH	174.22756	176.416	174.40984
178.42206	1.19373000000002	178.42206	179.61579	181.62185	1.19373000000002	2.88880000000002	C	1	redcircle	red	circle	4	28	2	1.69507	LONG	2	0	CONGRUENT	NOSWITCH	178.42206	181.62185	179.61579
183.62797	1.19365999999999	183.62797	184.82163	186.81121	1.19365999999999	1.70477999999999	COLOR	3	greentriangle	green	triangle	1	28	2	0.51112	LONG	2	1	CONGRUENT	NOSWITCH	183.62797	186.81121	184.82163
189.81202	1.21027000000001	189.81202	191.02229	193.01178	1.21027000000001	3.09249000000001	C	1	redtriangle	red	triangle	2	28	2	1.88222	LONG	2	0	INCONGRUENT	NOSWITCH	189.81202	193.01178	191.02229
194.02309	1.19367	194.02309	195.21676	197.2229	1.19367	1.70499	COLOR	3	greencircle	green	circle	3	28	2	0.51132	LONG	2	1	INCONGRUENT	NOSWITCH	194.02309	197.2229	195.21676
199.22894	0.182360000000017	199.22894	199.4113	201.4174	0.182360000000017	1.86516000000002	C	1	greentriangle	green	triangle	1	28	2	1.6828	SHORT	1	1	CONGRUENT	NOSWITCH	199.22894	201.4174	199.4113
