onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0787021319893029	3	1	CORRECTLY	2.34632680201048	5	SURE_CORRECT	3	6	0.0787021319893029
4.52195924562056	3	2	INCORRECTLY	2.05844939837971	21	SURE_INCORRECT	55	0	4.52195924562056
13.0104711696204	2	3	CONTROL	1.29216750537944	5	n/a	1000	0	13.0104711696204
16.0610281079898	3	4	CORRECTLY	2.59440398301012	21	SURE_INCORRECT	12	0	16.0610281079898
21.0183027736202	3	5	CORRECTLY	2.10096803437955	5	SURE_CORRECT	8	15	21.0183027736202
25.0635969229206	2	6	CONTROL	1.3627419980794	28	n/a	1000	0	25.0635969229206
29.0094578759899	3	7	INCORRECTLY	2.88918815300985	5	SURE_CORRECT	59	0	29.0094578759899
36.0223865119897	3	8	CORRECTLY	1.77261970601012	5	SURE_CORRECT	7	13	36.0223865119897
40.5153671443604	3	9	INCORRECTLY	1.71081847163987	21	SURE_INCORRECT	68	0	40.5153671443604
47.01439322436	3	10	INCORRECTLY	2.83372607363981	21	SURE_INCORRECT	64	0	47.01439322436
51.0763568105504	3	11	CORRECTLY	3.25538983644947	5	SURE_CORRECT	6	12	51.0763568105504
56.0169979116199	2	12	CONTROL	1.15940537838014	5	n/a	1000	0	56.0169979116199
61.52125205825	3	13	INCORRECTLY	2.11179387574975	21	SURE_INCORRECT	78	0	61.52125205825
65.5666618189207	3	14	CORRECTLY	1.35724057507923	5	SURE_CORRECT	16	31	65.5666618189207
69.5622829960703	3	15	CORRECTLY	1.69905553992976	5	SURE_CORRECT	14	0	69.5622829960703
75.0167220289895	3	16	CORRECTLY	0.958061688010275	5	SURE_CORRECT	1	3	75.0167220289895
79.0620533596202	3	17	CORRECTLY	1.63919696438006	5	SURE_CORRECT	5	11	79.0620533596202
83.5217991386198	3	18	INCORRECTLY	1.32286521938022	21	SURE_INCORRECT	51	0	83.5217991386198
90.0209392979896	3	19	INCORRECTLY	2.03812589201061	21	SURE_INCORRECT	47	0	90.0209392979896
94.0662739229201	3	20	INCORRECTLY	3.5912744080797	5	SURE_CORRECT	66	0	94.0662739229201
99.0234215076198	3	21	CORRECTLY	2.53317879238057	21	SURE_INCORRECT	10	20	99.0234215076198
103.06876832366	3	22	INCORRECTLY	2.54295907734013	21	SURE_INCORRECT	48	0	103.06876832366
