onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03236	1.1749	0.03236	1.20726	3.20945	1.1749	2.43817	COLOR	3	greencircle	green	circle	3	5	1	1.26327	LONG	2	1	CONGRUENT	NOSWITCH	0.03236	3.20945	1.20726
4.21873	1.20796	4.21873	5.42669	7.42886	1.20796	1.20796	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	4.21873	7.42886	5.42669
8.42166	1.19136	8.42166	9.61302	11.61521	1.19136	2.96542	S	2	greencircle	green	circle	3	5	1	1.77406	LONG	2	1	CONGRUENT	NOSWITCH	8.42166	11.61521	9.61302
12.62463	1.19135	12.62463	13.81598	15.81814	1.19135	1.19135	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	12.62463	15.81814	13.81598
17.80371	1.20798	17.80371	19.01169	21.01384	1.20798	2.35884	S	2	greentriangle	green	triangle	1	28	2	1.15086	LONG	2	1	INCONGRUENT	NOSWITCH	17.80371	21.01384	19.01169
22.00666	1.20795	22.00666	23.21461	25.21677	1.20795	2.67786	SHAPE	4	redcircle	red	circle	4	5	1	1.46991	LONG	2	1	INCONGRUENT	NOSWITCH	22.00666	25.21677	23.21461
26.20963	0.215039999999998	26.20963	26.42467	28.41034	0.215039999999998	1.89214	S	2	redtriangle	red	triangle	2	28	2	1.6771	SHORT	1	1	CONGRUENT	NOSWITCH	26.20963	28.41034	26.42467
29.41966	1.19136	29.41966	30.61102	32.61322	1.19136	2.7986	C	1	redcircle	red	circle	4	28	2	1.60724	LONG	2	1	INCONGRUENT	SWITCH	29.41966	32.61322	30.61102
34.61544	0.198520000000002	34.61544	34.81396	36.8161	0.198520000000002	1.50049	COLOR	3	greencircle	green	circle	3	5	1	1.30197	SHORT	1	1	CONGRUENT	NOSWITCH	34.61544	36.8161	34.81396
37.80894	0.215130000000002	37.80894	38.02407	40.00967	0.215130000000002	1.905	C	1	greentriangle	green	triangle	1	5	1	1.68987	SHORT	1	1	INCONGRUENT	NOSWITCH	37.80894	40.00967	38.02407
41.01904	0.198560000000001	41.01904	41.2176	43.21973	0.198560000000001	0.198560000000001	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	41.01904	43.21973	41.2176
44.21259	0.198500000000003	44.21259	44.41109	46.41334	0.198500000000003	1.98699	C	1	redtriangle	red	triangle	2	28	2	1.78849	SHORT	1	1	CONGRUENT	SWITCH	44.21259	46.41334	44.41109
47.42273	1.19132	47.42273	48.61405	50.61624	1.19132	2.79904	COLOR	3	redcircle	red	circle	4	28	2	1.60772	LONG	2	1	INCONGRUENT	NOSWITCH	47.42273	50.61624	48.61405
51.60914	1.20779	51.60914	52.81693	54.80265	1.20779	2.55385	C	1	redtriangle	red	triangle	2	28	2	1.34606	LONG	2	1	CONGRUENT	NOSWITCH	51.60914	54.80265	52.81693
56.82131	1.19138	56.82131	58.01269	60.03146	1.19138	1.19138	S	2	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	SWITCH	56.82131	60.03146	58.01269
61.02419	1.19141	61.02419	62.2156	64.21781	1.19141	2.82386	SHAPE	4	redtriangle	red	triangle	2	28	2	1.63245	LONG	2	1	CONGRUENT	NOSWITCH	61.02419	64.21781	62.2156
65.21061	1.20791	65.21061	66.41852	68.42063	1.20791	1.94545	S	2	redcircle	red	circle	4	5	1	0.73754	LONG	2	1	INCONGRUENT	NOSWITCH	65.21061	68.42063	66.41852
70.42285	0.182040000000001	70.42285	70.60489	72.60701	0.182040000000001	2.05499	COLOR	3	greentriangle	green	triangle	1	5	1	1.87295	SHORT	1	1	INCONGRUENT	SWITCH	70.42285	72.60701	70.60489
73.6164	1.19133000000001	73.6164	74.80773	76.80995	1.19133000000001	2.07880000000001	S	2	greencircle	green	circle	3	5	1	0.88747	LONG	2	1	CONGRUENT	SWITCH	73.6164	76.80995	74.80773
78.81214	0.198589999999996	78.81214	79.01073	81.02941	0.198589999999996	0.198589999999996	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	78.81214	81.02941	79.01073
82.02222	0.18204999999999	82.02222	82.20427	84.22295	0.18204999999999	0.28489999999999	S	2	redtriangle	red	triangle	2	5	1	0.10285	SHORT	1	0	CONGRUENT	NOSWITCH	82.02222	84.22295	82.20427
86.22508	0.18204999999999	86.22508	86.40713	88.40932	0.18204999999999	2.09662999999999	SHAPE	4	greencircle	green	circle	3	5	1	1.91458	SHORT	1	1	CONGRUENT	NOSWITCH	86.22508	88.40932	86.40713
91.42083	0.198599999999999	91.42083	91.61943	93.62159	0.198599999999999	2.1243	COLOR	3	redtriangle	red	triangle	2	28	2	1.9257	SHORT	1	1	CONGRUENT	SWITCH	91.42083	93.62159	91.61943
94.61442	1.20788	94.61442	95.8223	97.82449	1.20788	2.73583	S	2	redcircle	red	circle	4	5	1	1.52795	LONG	2	1	INCONGRUENT	SWITCH	94.61442	97.82449	95.8223
100.81947	0.198570000000004	100.81947	101.01804	103.02029	0.198570000000004	0.198570000000004	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	100.81947	103.02029	101.01804
104.01298	1.19148	104.01298	105.20446	107.22311	1.19148	3.10068	COLOR	3	greentriangle	green	triangle	1	5	1	1.9092	LONG	2	1	INCONGRUENT	SWITCH	104.01298	107.22311	105.20446
109.22529	0.182040000000001	109.22529	109.40733	111.40952	0.182040000000001	1.76891	C	1	redtriangle	red	triangle	2	28	2	1.58687	SHORT	1	1	CONGRUENT	NOSWITCH	109.22529	111.40952	109.40733
113.41168	1.19135	113.41168	114.60303	116.62175	1.19135	2.45577	COLOR	3	greencircle	green	circle	3	5	1	1.26442	LONG	2	1	CONGRUENT	NOSWITCH	113.41168	116.62175	114.60303
117.61461	0.19847	117.61461	117.81308	119.81531	0.19847	1.69584	C	1	redcircle	red	circle	4	28	2	1.49737	SHORT	1	1	INCONGRUENT	NOSWITCH	117.61461	119.81531	117.81308
121.81745	0.198640000000012	121.81745	122.01609	124.01824	0.198640000000012	1.84757000000001	S	2	redcircle	red	circle	4	5	1	1.64893	SHORT	1	1	INCONGRUENT	SWITCH	121.81745	124.01824	122.01609
126.02041	1.19136	126.02041	127.21177	129.23049	1.19136	1.19136	SHAPE	4	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	126.02041	129.23049	127.21177
130.20672	1.20792	130.20672	131.41464	133.41686	1.20792	3.13662	C	1	redtriangle	red	triangle	2	28	2	1.9287	LONG	2	1	CONGRUENT	SWITCH	130.20672	133.41686	131.41464
135.419	0.198589999999996	135.419	135.61759	137.60319	0.198589999999996	1.66053	COLOR	3	greentriangle	green	triangle	1	5	1	1.46194	SHORT	1	1	INCONGRUENT	NOSWITCH	135.419	137.60319	135.61759
140.61476	1.19131000000002	140.61476	141.80607	143.80829	1.19131000000002	2.01202000000002	C	1	redcircle	red	circle	4	28	2	0.82071	LONG	2	1	INCONGRUENT	NOSWITCH	140.61476	143.80829	141.80607
144.81768	0.198540000000008	144.81768	145.01622	147.01839	0.198540000000008	1.56089000000001	COLOR	3	greencircle	green	circle	3	5	1	1.36235	SHORT	1	1	CONGRUENT	NOSWITCH	144.81768	147.01839	145.01622
149.0206	1.19135	149.0206	150.21195	152.21407	1.19135	1.70782	C	1	greentriangle	green	triangle	1	5	1	0.51647	LONG	2	1	INCONGRUENT	NOSWITCH	149.0206	152.21407	150.21195
154.21623	1.19145	154.21623	155.40768	157.40983	1.19145	2.77293	SHAPE	4	greencircle	green	circle	3	5	1	1.58148	LONG	2	1	CONGRUENT	SWITCH	154.21623	157.40983	155.40768
158.41916	1.19134	158.41916	159.6105	161.61273	1.19134	2.44446	S	2	greentriangle	green	triangle	1	28	2	1.25312	LONG	2	1	INCONGRUENT	NOSWITCH	158.41916	161.61273	159.6105
162.60556	0.215049999999991	162.60556	162.82061	164.82284	0.215049999999991	2.13915999999999	SHAPE	4	redcircle	red	circle	4	5	1	1.92411	SHORT	1	1	INCONGRUENT	NOSWITCH	162.60556	164.82284	162.82061
165.81565	0.198520000000002	165.81565	166.01417	168.01637	0.198520000000002	1.84783	S	2	greencircle	green	circle	3	5	1	1.64931	SHORT	1	1	CONGRUENT	NOSWITCH	165.81565	168.01637	166.01417
169.00923	1.20794000000001	169.00923	170.21717	172.21927	1.20794000000001	1.91894000000001	C	1	greencircle	green	circle	3	5	1	0.711	LONG	2	1	CONGRUENT	SWITCH	169.00923	172.21927	170.21717
