onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.01582	1.19135	0.01582	1.20717	3.2093	1.19135	1.73991	COLOR	3	greentriangle	green	triangle	1	5	1	0.54856	LONG	2	1	INCONGRUENT	NOSWITCH	0.01582	3.2093	1.20717
4.21865	1.20797	4.21865	5.42662	7.41222	1.20797	1.67768	C	1	redcircle	red	circle	4	28	2	0.46971	LONG	2	1	INCONGRUENT	NOSWITCH	4.21865	7.41222	5.42662
8.40508	0.19852	8.40508	8.6036	10.6224	0.19852	1.20604	SHAPE	4	greentriangle	green	triangle	1	28	2	1.00752	SHORT	1	1	INCONGRUENT	SWITCH	8.40508	10.6224	8.6036
12.60801	0.19852	12.60801	12.80653	14.80866	0.19852	1.28648	S	2	redtriangle	red	triangle	2	28	2	1.08796	SHORT	1	1	CONGRUENT	NOSWITCH	12.60801	14.80866	12.80653
16.81087	1.19137	16.81087	18.00224	20.02098	1.19137	1.86899	SHAPE	4	redtriangle	red	triangle	2	28	2	0.67762	LONG	2	1	CONGRUENT	NOSWITCH	16.81087	20.02098	18.00224
21.01375	1.20791	21.01375	22.22166	24.20735	1.20791	2.39634	C	1	redcircle	red	circle	4	28	2	1.18843	LONG	2	1	INCONGRUENT	SWITCH	21.01375	24.20735	22.22166
25.21677	1.20788	25.21677	26.42465	28.41029	1.20788	2.03036	COLOR	3	greencircle	green	circle	3	5	1	0.82248	LONG	2	1	CONGRUENT	NOSWITCH	25.21677	28.41029	26.42465
31.4052	1.20795	31.4052	32.61315	34.61531	1.20795	1.73128	C	1	redcircle	red	circle	4	28	2	0.52333	LONG	2	1	INCONGRUENT	NOSWITCH	31.4052	34.61531	32.61315
35.60817	0.21508	35.60817	35.82325	37.80887	0.21508	0.86465	COLOR	3	redcircle	red	circle	4	28	2	0.64957	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60817	37.80887	35.82325
38.81825	0.198529999999998	38.81825	39.01678	41.01898	0.198529999999998	0.898859999999998	C	1	greentriangle	green	triangle	1	5	1	0.70033	SHORT	1	1	INCONGRUENT	NOSWITCH	38.81825	41.01898	39.01678
43.02115	0.181980000000003	43.02115	43.20313	45.20543	0.181980000000003	0.770650000000003	COLOR	3	greencircle	green	circle	3	5	1	0.58867	SHORT	1	1	CONGRUENT	NOSWITCH	43.02115	45.20543	43.20313
46.21471	1.20791000000001	46.21471	47.42262	49.40833	1.20791000000001	1.75433000000001	SHAPE	4	greentriangle	green	triangle	1	28	2	0.54642	LONG	2	1	INCONGRUENT	SWITCH	46.21471	49.40833	47.42262
50.41757	0.198599999999999	50.41757	50.61617	52.60178	0.198599999999999	1.21038	S	2	redcircle	red	circle	4	5	1	1.01178	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41757	52.60178	50.61617
54.60399	0.215049999999998	54.60399	54.81904	56.8047	0.215049999999998	0.888089999999998	COLOR	3	redtriangle	red	triangle	2	28	2	0.67304	SHORT	1	1	CONGRUENT	SWITCH	54.60399	56.8047	54.81904
57.81408	0.198560000000001	57.81408	58.01264	60.01481	0.198560000000001	1.42877	C	1	greencircle	green	circle	3	5	1	1.23021	SHORT	1	1	CONGRUENT	NOSWITCH	57.81408	60.01481	58.01264
61.00765	1.20789	61.00765	62.21554	64.21771	1.20789	1.63173	COLOR	3	redcircle	red	circle	4	28	2	0.42384	LONG	2	1	INCONGRUENT	NOSWITCH	61.00765	64.21771	62.21554
65.2105	0.198530000000005	65.2105	65.40903	67.41125	0.198530000000005	0.988340000000005	C	1	redtriangle	red	triangle	2	28	2	0.78981	SHORT	1	1	CONGRUENT	NOSWITCH	65.2105	67.41125	65.40903
68.42061	0.182050000000004	68.42061	68.60266	70.62131	0.182050000000004	0.812010000000004	S	2	redtriangle	red	triangle	2	28	2	0.62996	SHORT	1	1	CONGRUENT	SWITCH	68.42061	70.62131	68.60266
71.61422	0.198539999999994	71.61422	71.81276	73.81495	0.198539999999994	1.08712999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	0.88859	SHORT	1	1	CONGRUENT	NOSWITCH	71.61422	73.81495	71.81276
74.80774	0.21508	74.80774	75.02282	77.02499	0.21508	1.0695	S	2	greentriangle	green	triangle	1	28	2	0.85442	SHORT	1	1	INCONGRUENT	NOSWITCH	74.80774	77.02499	75.02282
78.01781	1.20788	78.01781	79.22569	81.21135	1.20788	1.74483	SHAPE	4	redtriangle	red	triangle	2	28	2	0.53695	LONG	2	1	CONGRUENT	NOSWITCH	78.01781	81.21135	79.22569
82.2042	1.20786	82.2042	83.41206	85.41427	1.20786	2.01822	COLOR	3	redcircle	red	circle	4	28	2	0.81036	LONG	2	1	INCONGRUENT	SWITCH	82.2042	85.41427	83.41206
87.41646	0.198530000000005	87.41646	87.61499	89.61713	0.198530000000005	1.37057000000001	C	1	greencircle	green	circle	3	5	1	1.17204	SHORT	1	1	CONGRUENT	NOSWITCH	87.41646	89.61713	87.61499
