onset	duration	value	trial_type
8.2677	13.5000	1	rest_ons
21.7677	3.0000	1	prep_ons
24.7677	13.5000	1	hold_ons
38.2677	13.5000	1	rest_ons
51.7677	3.0000	1	prep_ons
54.7677	13.5000	1	hold_ons
68.2677	13.5000	1	rest_ons
81.7677	3.0000	1	prep_ons
84.7677	13.5000	1	hold_ons
98.2677	13.5000	1	rest_ons
111.7677	3.0000	1	prep_ons
114.7677	13.5000	1	hold_ons
128.2677	13.5000	1	rest_ons
141.7677	3.0000	1	prep_ons
144.7677	13.5000	1	hold_ons
