onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02994	1.19378	0.02994	1.22372	3.21321	1.19378	2.02751	COLOR	3	greencircle	green	circle	3	28	2	0.83373	LONG	2	1	CONGRUENT	NOSWITCH	0.02994	3.21321	1.22372
4.20799	1.21025	4.20799	5.41824	7.40772	1.21025	1.83074	SHAPE	4	redcircle	red	circle	4	5	1	0.62049	LONG	2	0	INCONGRUENT	SWITCH	4.20799	7.40772	5.41824
8.41911	1.19363	8.41911	9.61274	11.61891	1.19363	2.12896	S	2	greencircle	green	circle	3	28	2	0.93533	LONG	2	1	CONGRUENT	NOSWITCH	8.41911	11.61891	9.61274
12.61358	1.21028	12.61358	13.82386	15.81334	1.21028	2.04096	SHAPE	4	redcircle	red	circle	4	28	2	0.83068	LONG	2	1	INCONGRUENT	NOSWITCH	12.61358	15.81334	13.82386
17.81956	1.19362	17.81956	19.01318	21.01928	1.19362	1.86109	S	2	greentriangle	green	triangle	1	5	1	0.66747	LONG	2	1	INCONGRUENT	NOSWITCH	17.81956	21.01928	19.01318
22.01398	1.21027	22.01398	23.22425	25.21374	1.21027	1.83084	SHAPE	4	redcircle	red	circle	4	28	2	0.62057	LONG	2	1	INCONGRUENT	NOSWITCH	22.01398	25.21374	23.22425
26.20857	0.215549999999997	26.20857	26.42412	28.41364	0.215549999999997	0.940289999999997	S	2	redtriangle	red	triangle	2	5	1	0.72474	SHORT	1	1	CONGRUENT	NOSWITCH	26.20857	28.41364	26.42412
29.42496	1.19362	29.42496	30.61858	32.62472	1.19362	1.68304	C	1	redcircle	red	circle	4	5	1	0.48942	LONG	2	1	INCONGRUENT	SWITCH	29.42496	32.62472	30.61858
34.61423	0.198869999999999	34.61423	34.8131	36.81923	0.198869999999999	0.816679999999999	COLOR	3	greencircle	green	circle	3	28	2	0.61781	SHORT	1	1	CONGRUENT	NOSWITCH	34.61423	36.81923	34.8131
37.81401	0.198999999999998	37.81401	38.01301	40.01906	0.198999999999998	1.62552	C	1	greentriangle	green	triangle	1	28	2	1.42652	SHORT	1	1	INCONGRUENT	NOSWITCH	37.81401	40.01906	38.01301
41.01375	0.215579999999996	41.01375	41.22933	43.21883	0.215579999999996	0.787569999999996	SHAPE	4	redtriangle	red	triangle	2	5	1	0.57199	SHORT	1	1	CONGRUENT	SWITCH	41.01375	43.21883	41.22933
44.21357	0.21557	44.21357	44.42914	46.41856	0.21557	1.94872	C	1	redtriangle	red	triangle	2	5	1	1.73315	SHORT	1	1	CONGRUENT	SWITCH	44.21357	46.41856	44.42914
47.41334	1.1937	47.41334	48.60704	50.61313	1.1937	1.64616	COLOR	3	redcircle	red	circle	4	5	1	0.45246	LONG	2	1	INCONGRUENT	NOSWITCH	47.41334	50.61313	48.60704
51.62448	1.19366	51.62448	52.81814	54.80763	1.19366	2.35363	C	1	redtriangle	red	triangle	2	5	1	1.15997	LONG	2	1	CONGRUENT	NOSWITCH	51.62448	54.80763	52.81814
56.81379	1.21026000000001	56.81379	58.02405	60.01355	1.21026000000001	1.76925000000001	S	2	redtriangle	red	triangle	2	5	1	0.55899	LONG	2	1	CONGRUENT	SWITCH	56.81379	60.01355	58.02405
61.00826	1.21026	61.00826	62.21852	64.22465	1.21026	1.87421	SHAPE	4	redtriangle	red	triangle	2	5	1	0.66395	LONG	2	1	CONGRUENT	NOSWITCH	61.00826	64.22465	62.21852
65.21944	1.19369999999999	65.21944	66.41314	68.41916	1.19369999999999	2.89271999999999	S	2	redcircle	red	circle	4	28	2	1.69902	LONG	2	1	INCONGRUENT	NOSWITCH	65.21944	68.41916	66.41314
70.42533	0.18235	70.42533	70.60768	72.61377	0.18235	1.27616	COLOR	3	greentriangle	green	triangle	1	28	2	1.09381	SHORT	1	1	INCONGRUENT	SWITCH	70.42533	72.61377	70.60768
73.62507	1.19365000000001	73.62507	74.81872	76.82485	1.19365000000001	1.62295000000001	S	2	greencircle	green	circle	3	28	2	0.4293	LONG	2	1	CONGRUENT	SWITCH	73.62507	76.82485	74.81872
78.81435	0.21553999999999	78.81435	79.02989	81.03593	0.21553999999999	0.21553999999999	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	78.81435	81.03593	79.02989
82.01412	0.215599999999995	82.01412	82.22972	84.21916	0.215599999999995	0.936729999999995	S	2	redtriangle	red	triangle	2	5	1	0.72113	SHORT	1	1	CONGRUENT	NOSWITCH	82.01412	84.21916	82.22972
86.22522	0.182440000000014	86.22522	86.40766	88.41372	0.182440000000014	1.16287000000001	SHAPE	4	greencircle	green	circle	3	28	2	0.98043	SHORT	1	1	CONGRUENT	NOSWITCH	86.22522	88.41372	86.40766
91.41457	0.215469999999996	91.41457	91.63004	93.61963	0.215469999999996	1.54733	COLOR	3	redtriangle	red	triangle	2	5	1	1.33186	SHORT	1	1	CONGRUENT	SWITCH	91.41457	93.61963	91.63004
94.61431	1.19374999999999	94.61431	95.80806	97.81413	1.19374999999999	1.86949999999999	S	2	redcircle	red	circle	4	28	2	0.67575	LONG	2	1	INCONGRUENT	SWITCH	94.61431	97.81413	95.80806
100.81493	0.215490000000003	100.81493	101.03042	103.02002	0.215490000000003	1.1049	SHAPE	4	redtriangle	red	triangle	2	5	1	0.88941	SHORT	1	1	CONGRUENT	NOSWITCH	100.81493	103.02002	101.03042
104.01476	1.21025	104.01476	105.22501	107.21453	1.21025	1.60602	COLOR	3	greentriangle	green	triangle	1	28	2	0.39577	LONG	2	1	INCONGRUENT	SWITCH	104.01476	107.21453	105.22501
109.20399	0.215599999999995	109.20399	109.41959	111.4091	0.215599999999995	0.822449999999995	C	1	redtriangle	red	triangle	2	5	1	0.60685	SHORT	1	1	CONGRUENT	NOSWITCH	109.20399	111.4091	109.41959
113.41509	1.21033	113.41509	114.62542	116.61488	1.21033	1.55797	COLOR	3	greencircle	green	circle	3	28	2	0.34764	LONG	2	1	CONGRUENT	NOSWITCH	113.41509	116.61488	114.62542
117.60971	0.215499999999992	117.60971	117.82521	119.81472	0.215499999999992	1.85332999999999	C	1	redcircle	red	circle	4	5	1	1.63783	SHORT	1	1	INCONGRUENT	NOSWITCH	117.60971	119.81472	117.82521
121.82074	0.19896	121.82074	122.0197	124.00921	0.19896	1.77737	S	2	redcircle	red	circle	4	28	2	1.57841	SHORT	1	1	INCONGRUENT	SWITCH	121.82074	124.00921	122.0197
126.01533	1.19374999999999	126.01533	127.20908	129.21513	1.19374999999999	1.62373999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	0.42999	LONG	2	1	INCONGRUENT	NOSWITCH	126.01533	129.21513	127.20908
130.20982	1.21026999999998	130.20982	131.42009	133.40965	1.21026999999998	2.88363999999998	C	1	redtriangle	red	triangle	2	5	1	1.67337	LONG	2	1	CONGRUENT	SWITCH	130.20982	133.40965	131.42009
135.41575	0.198909999999984	135.41575	135.61466	137.62074	0.198909999999984	1.30979999999998	COLOR	3	greentriangle	green	triangle	1	28	2	1.11089	SHORT	1	1	INCONGRUENT	NOSWITCH	135.41575	137.62074	135.61466
140.62157	1.19375000000002	140.62157	141.81532	143.8048	1.19375000000002	1.58965000000002	C	1	redcircle	red	circle	4	5	1	0.3959	LONG	2	1	INCONGRUENT	NOSWITCH	140.62157	143.8048	141.81532
144.81618	0.198880000000003	144.81618	145.01506	147.02114	0.198880000000003	0.899600000000003	COLOR	3	greencircle	green	circle	3	28	2	0.70072	SHORT	1	1	CONGRUENT	NOSWITCH	144.81618	147.02114	145.01506
149.0107	1.21029999999999	149.0107	150.221	152.21046	1.21029999999999	1.68576999999999	C	1	greentriangle	green	triangle	1	28	2	0.47547	LONG	2	1	INCONGRUENT	NOSWITCH	149.0107	152.21046	150.221
154.21656	1.19372000000001	154.21656	155.41028	157.41637	1.19372000000001	1.59979000000001	SHAPE	4	greencircle	green	circle	3	28	2	0.40607	LONG	2	1	CONGRUENT	SWITCH	154.21656	157.41637	155.41028
158.41111	1.21029999999999	158.41111	159.62141	161.61084	1.21029999999999	2.10789999999999	S	2	greentriangle	green	triangle	1	5	1	0.8976	LONG	2	1	INCONGRUENT	NOSWITCH	158.41111	161.61084	159.62141
162.62223	0.198910000000012	162.62223	162.82114	164.81064	0.198910000000012	1.97829000000001	SHAPE	4	redcircle	red	circle	4	28	2	1.77938	SHORT	1	1	INCONGRUENT	NOSWITCH	162.62223	164.81064	162.82114
165.82196	0.198940000000022	165.82196	166.0209	168.01041	0.198940000000022	1.68756000000002	S	2	greencircle	green	circle	3	28	2	1.48862	SHORT	1	1	CONGRUENT	NOSWITCH	165.82196	168.01041	166.0209
169.02182	1.19372000000001	169.02182	170.21554	172.22157	1.19372000000001	1.89383000000001	C	1	greencircle	green	circle	3	28	2	0.70011	LONG	2	1	CONGRUENT	SWITCH	169.02182	172.22157	170.21554
