onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0158595150005567	2	1	CONTROL	1	1.62481892300093	1	LEFT	5	1	1	0	0	0.0324130310000328	0.0158595150005567	0.0324130310000328
4.51669624799979	2	2	CONTROL	1	1.04453744100101	2	RIGHT	28	1	1	0	0	4.53322352699979	4.51669624799979	4.53322352699979
11.5159877709993	4	3	TASK	2	1.62276004700107	1	LEFT	5	1	0	1	16	12.5088050529994	11.5159877709993	12.5088050529994
19.5081535669997	2	4	CONTROL	1	1.00335577300029	1	LEFT	5	1	1	0	0	19.5246767669996	19.5081535669997	19.5246767669996
22.0398407480006	4	5	TASK	2	1.40306610399966	2	RIGHT	28	1	0	1	28	23.0160694269998	22.0398407480006	23.0160694269998
38.520508343001	4	6	TASK	2	1.33478456400007	1	LEFT	5	1	0	1	1	39.5133518759994	38.520508343001	39.5133518759994
49.5076721210007	2	7	CONTROL	1	0.834954419999121	2	RIGHT	28	1	1	0	0	49.5242022260009	49.5076721210007	49.5242022260009
56.5070115350009	2	8	CONTROL	1	0.710031603999596	2	RIGHT	28	1	1	0	0	56.5235256779997	56.5070115350009	56.5235256779997
66.0213859809992	4	9	TASK	2	1.96100775699961	2	RIGHT	28	1	0	1	33	67.014266913	66.0213859809992	67.014266913
70.5221789580009	2	10	CONTROL	1	0.857808126000236	2	RIGHT	28	1	1	0	0	70.5387316270007	70.5221789580009	70.5387316270007
76.0157233520004	4	11	TASK	2	1.37649951200001	2	RIGHT	28	1	0	1	17	77.0085544800004	76.0157233520004	77.0085544800004
81.525874813	4	12	TASK	2	2.67181320700001	2	RIGHT	28	1	0	1	11	82.5021352450003	81.525874813	82.5021352450003
92.5130004050006	4	13	TASK	2	0.916392417999305	1	LEFT	5	1	0	1	8	93.5058195040001	92.5130004050006	93.5058195040001
98.0065871009992	2	14	CONTROL	1	0.71079628500047	1	LEFT	5	1	1	0	0	98.02315972	98.0065871009992	98.02315972
104.526073796	4	15	TASK	2	0.865742571999363	1	LEFT	5	1	0	1	5	105.502289951	104.526073796	105.502289951
109.010251471	2	16	CONTROL	1	0.9853723060005	1	LEFT	5	1	1	0	0	109.026802281	109.010251471	109.026802281
112.021753094001	2	17	CONTROL	1	0.817039178999039	2	RIGHT	28	1	1	0	0	112.038323491	112.021753094001	112.038323491
118.508101167999	4	18	TASK	2	1.0823593719997	2	RIGHT	28	1	0	1	25	119.517539861001	118.508101167999	119.517539861001
125.011093171001	2	19	CONTROL	1	0.606322755998917	1	LEFT	5	1	1	0	0	125.027712237001	125.011093171001	125.027712237001
129.015427140001	4	20	TASK	2	1.26706633699905	1	LEFT	5	1	0	1	21	130.008290961001	129.015427140001	130.008290961001
135.005424757999	4	21	TASK	2	1.13027576700006	2	RIGHT	28	1	0	1	35	136.014754217	135.005424757999	136.014754217
151.006269516	4	22	TASK	2	0.946967406000113	1	LEFT	5	1	0	1	4	152.015575415	151.006269516	152.015575415
155.52351868	4	23	TASK	2	1.08975626000029	2	RIGHT	28	1	0	1	34	156.516306543001	155.52351868	156.516306543001
161.017063076	2	24	CONTROL	1	0.984827714000858	2	RIGHT	28	1	1	0	0	161.033667033	161.017063076	161.033667033
165.021443924999	2	25	CONTROL	1	0.675958534000529	1	LEFT	5	1	1	0	0	165.03799271	165.021443924999	165.03799271
174.519357323001	2	26	CONTROL	1	1.76525795400084	2	RIGHT	28	1	1	0	0	174.535871233	174.519357323001	174.535871233
179.516544206999	2	27	CONTROL	1	0.864894000000277	2	RIGHT	28	1	1	0	0	179.533061417	179.516544206999	179.533061417
182.048153319	4	28	TASK	2	0.762463515999116	2	RIGHT	28	1	0	1	15	183.007927261	182.048153319	183.007927261
189.014417681001	2	29	CONTROL	1	0.801419198000076	2	RIGHT	28	1	1	0	0	189.030980123	189.014417681001	189.030980123
193.018824049001	4	30	TASK	2	0.72793995199936	2	RIGHT	28	1	0	1	36	194.011575871	193.018824049001	194.011575871
202.020218128	4	31	TASK	2	0.851825290999841	2	RIGHT	28	1	0	1	14	203.013126121999	202.020218128	203.013126121999
209.515961479001	4	32	TASK	2	1.17030159000024	1	LEFT	5	1	0	1	77	210.508812774	209.515961479001	210.508812774
216.018893704	2	33	CONTROL	1	1.37549583600048	2	RIGHT	28	1	1	0	0	216.035439380999	216.018893704	216.035439380999
220.519709366001	4	34	TASK	2	2.61555596899962	1	LEFT	5	1	0	1	87	221.512505541001	220.519709366001	221.512505541001
226.013261903001	4	35	TASK	2	1.25420383500023	1	LEFT	5	1	0	1	73	227.006099328	226.013261903001	227.006099328
240.011865441	4	36	TASK	2	1.57159302800028	1	LEFT	5	1	0	1	94	241.004693338	240.011865441	241.004693338
254.010546684	4	37	TASK	2	0.927266435999627	1	LEFT	5	1	0	1	64	255.003451230001	254.010546684	255.003451230001
261.506291711001	4	38	TASK	2	0.770992018999095	2	RIGHT	28	1	0	1	69	262.515647029	261.506291711001	262.515647029
280.005680913	2	39	CONTROL	1	1.01677700799883	1	LEFT	5	1	1	0	0	280.022234108001	280.005680913	280.022234108001
283.017278503001	4	40	TASK	2	1.56039141600013	2	RIGHT	28	1	0	1	97	284.010035593001	283.017278503001	284.010035593001
292.018721951999	4	41	TASK	2	1.42051355299918	1	LEFT	5	1	0	1	63	293.011594560001	292.018721951999	293.011594560001
297.512282559999	2	42	CONTROL	1	1.07257312399997	1	LEFT	5	1	1	0	0	297.528887987	297.512282559999	297.528887987
305.504497653999	2	43	CONTROL	1	0.628799316998993	1	LEFT	5	1	1	0	0	305.52105033	305.504497653999	305.52105033
316.508171625001	4	44	TASK	2	1.60933006400046	1	LEFT	5	1	0	1	70	317.517513842	316.508171625001	317.517513842
324.02040879	4	45	TASK	2	1.03294130099857	1	LEFT	5	1	0	1	104	325.013263750001	324.02040879	325.013263750001
331.019776454999	2	46	CONTROL	1	0.635422682998978	1	LEFT	5	1	1	0	0	331.036350987	331.019776454999	331.036350987
336.513371704001	4	47	TASK	2	1.21371950499997	2	RIGHT	28	1	0	1	45	337.506174008	336.513371704001	337.506174008
347.020626077001	4	48	TASK	2	1.08085906800079	2	RIGHT	28	1	0	1	83	348.013389259	347.020626077001	348.013389259
358.007712441	2	49	CONTROL	1	0.603716415000235	1	LEFT	5	1	1	0	0	358.024266143	358.007712441	358.024266143
363.021408701001	2	50	CONTROL	1	0.594065731000228	2	RIGHT	28	1	1	0	0	363.037954456	363.021408701001	363.037954456
370.51724549	2	51	CONTROL	1	0.591353182000603	2	RIGHT	28	1	1	0	0	370.533754372	370.51724549	370.533754372
376.523735987999	4	52	TASK	2	0.772785594001107	2	RIGHT	28	1	0	1	93	377.516485497999	376.523735987999	377.516485497999
383.523046165001	4	53	TASK	2	1.29553104600018	1	LEFT	5	1	0	1	46	384.515854681	383.523046165001	384.515854681
390.505897393999	4	54	TASK	2	1.50328287199955	2	RIGHT	28	1	0	1	96	391.515203770001	390.505897393999	391.515203770001
405.017464336999	4	55	TASK	2	1.20177714000056	2	RIGHT	28	1	0	1	49	406.010210054999	405.017464336999	406.010210054999
412.016727074	4	56	TASK	2	1.61073907599894	2	RIGHT	28	1	0	1	103	413.009551720001	412.016727074	413.009551720001
418.519710355	4	57	TASK	2	1.28998541600049	2	RIGHT	28	1	0	1	66	419.512483774	418.519710355	419.512483774
429.506853172999	4	58	TASK	2	0.633927039001719	2	RIGHT	28	1	0	1	48	430.516183174999	429.506853172999	430.516183174999
443.505445597	4	59	TASK	2	0.91420268299953	2	RIGHT	28	1	0	1	99	444.51491675	443.505445597	444.51491675
448.039371293	4	60	TASK	2	2.64632786900074	1	LEFT	5	1	0	1	98	449.015553099	448.039371293	449.015553099
453.020031919999	4	61	TASK	2	1.52238937599941	2	RIGHT	28	1	0	1	62	454.012730823	453.020031919999	454.012730823
459.522902852001	2	62	CONTROL	1	n/a	1	n/a	n/a	0	0	0	0	459.539430659999	459.522902852001	459.539430659999
465.016463791	4	63	TASK	2	0.828959682999994	1	LEFT	5	1	0	1	102	466.009233496001	465.016463791	466.009233496001
473.50502106	4	64	TASK	2	1.34273595300147	2	RIGHT	28	1	0	1	82	474.514370831999	473.50502106	474.514370831999
