onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0158814339999935	2	1	CONTROL	1	n/a	1	n/a	n/a	0	0	0	0	0.0489618639999208	0.0158814339999935	0.0489618639999208
4.51664981599993	2	2	CONTROL	1	1.31623081500015	2	RIGHT	28	1	1	0	0	4.53324717299984	4.51664981599993	4.53324717299984
11.516007252	4	3	TASK	2	0.924522771999818	1	LEFT	5	1	0	1	16	12.5088122350001	11.516007252	12.5088122350001
19.508193356	2	4	CONTROL	1	1.38908680300005	1	LEFT	5	1	1	0	0	19.5247373549998	19.508193356	19.5247373549998
22.0397864510001	4	5	TASK	2	1.09762759699993	2	RIGHT	28	1	0	1	28	23.016118426	22.0397864510001	23.016118426
38.5205882830001	4	6	TASK	2	0.96753459699994	1	LEFT	5	1	0	1	1	39.51334686	38.5205882830001	39.51334686
49.524213448	2	7	CONTROL	1	1.00518228500005	2	RIGHT	28	1	1	0	0	49.540835907	49.524213448	49.540835907
56.506984457	2	8	CONTROL	1	0.981967361999978	2	RIGHT	28	1	1	0	0	56.523539628	56.506984457	56.523539628
66.021420631	4	9	TASK	2	0.819375831999878	2	RIGHT	28	1	0	1	33	67.014234213	66.021420631	67.014234213
70.522265028	2	10	CONTROL	1	0.798728797999956	2	RIGHT	28	1	1	0	0	70.538751946	70.522265028	70.538751946
76.0157713209999	4	11	TASK	2	0.681203321000112	2	RIGHT	28	1	0	1	17	77.0085475209999	76.0157713209999	77.0085475209999
81.50935319	4	12	TASK	2	0.779310513999917	2	RIGHT	28	1	0	1	11	82.50208413	81.50935319	82.50208413
92.512985115	4	13	TASK	2	1.07931074099997	1	LEFT	5	1	0	1	8	93.505847249	92.512985115	93.505847249
98.023126516	2	14	CONTROL	1	1.25723118800011	1	LEFT	5	1	1	0	0	98.0396546479999	98.023126516	98.0396546479999
104.50952718	4	15	TASK	2	0.730719360999956	1	LEFT	5	1	0	1	5	105.502300751	104.50952718	105.502300751
109.010269563	2	16	CONTROL	1	0.775385457999846	1	LEFT	5	1	1	0	0	109.026786894	109.010269563	109.026786894
112.021789862	2	17	CONTROL	1	0.618983399999934	2	RIGHT	28	1	1	0	0	112.038358073	112.021789862	112.038358073
118.508163853	4	18	TASK	2	0.747933359999934	2	RIGHT	28	1	0	1	25	119.517541987	118.508163853	119.517541987
125.011157058	2	19	CONTROL	1	1.061800619	1	LEFT	5	1	1	0	0	125.027613133	125.011157058	125.027613133
129.015413534	4	20	TASK	2	0.786144689000139	1	LEFT	5	1	0	1	21	130.008195153	129.015413534	130.008195153
135.005493828	4	21	TASK	2	0.714836820000073	2	RIGHT	28	1	0	1	35	136.014761404	135.005493828	136.014761404
151.022759816	4	22	TASK	2	0.889352963999954	1	LEFT	5	1	0	1	4	152.015600781	151.022759816	152.015600781
155.523489726	4	23	TASK	2	1.46137369500002	2	RIGHT	28	1	0	1	34	156.5163493	155.523489726	156.5163493
161.017092982	2	24	CONTROL	1	0.640233573999922	2	RIGHT	28	1	1	0	0	161.033626102	161.017092982	161.033626102
165.021417057	2	25	CONTROL	1	0.683983172999888	1	LEFT	5	1	1	0	0	165.037993015	165.021417057	165.037993015
174.519309243	2	26	CONTROL	1	0.714986272000033	2	RIGHT	28	1	1	0	0	174.535863865	174.519309243	174.535863865
179.516478205	2	27	CONTROL	1	0.924677589999874	2	RIGHT	28	1	1	0	0	179.533054018	179.516478205	179.533054018
182.048159368	4	28	TASK	2	0.721091257000126	2	RIGHT	28	1	0	1	15	183.00791356	182.048159368	183.00791356
189.014481241	2	29	CONTROL	1	0.46664134599996	2	RIGHT	28	1	1	0	0	189.031014267	189.014481241	189.031014267
193.01876199	4	30	TASK	2	0.750400454000101	2	RIGHT	28	1	0	1	36	194.01153474	193.01876199	194.01153474
202.020253753	4	31	TASK	2	1.067793059	2	RIGHT	28	1	0	1	14	203.013097571	202.020253753	203.013097571
209.515994773	4	32	TASK	2	0.749367815999904	1	LEFT	5	1	0	1	77	210.508821527	209.515994773	210.508821527
216.018932011	2	33	CONTROL	1	0.966484455999989	2	RIGHT	28	1	1	0	0	216.035493487	216.018932011	216.035493487
220.519699301	4	34	TASK	2	1.24094873600006	1	LEFT	5	1	0	1	87	221.512521378	220.519699301	221.512521378
226.013257437	4	35	TASK	2	0.530797317999941	1	LEFT	5	1	0	1	73	227.006044106	226.013257437	227.006044106
240.011943642	4	36	TASK	2	0.836443896999981	1	LEFT	5	1	0	1	94	241.004735488	240.011943642	241.004735488
254.010618553	4	37	TASK	2	0.589762865000012	1	LEFT	5	1	0	1	64	255.003439213	254.010618553	255.003439213
261.522882153	4	38	TASK	2	0.717334026999879	2	RIGHT	28	1	0	1	69	262.515645169	261.522882153	262.515645169
280.005759929	2	39	CONTROL	1	0.547306323999919	1	LEFT	5	1	1	0	0	280.02232398	280.005759929	280.02232398
283.017268459	4	40	TASK	2	0.623057044999996	2	RIGHT	28	1	0	1	97	284.010092489	283.017268459	284.010092489
292.018775971	4	41	TASK	2	0.669454072000008	1	LEFT	5	1	0	1	63	293.011585696	292.018775971	293.011585696
297.512330782	2	42	CONTROL	1	0.857059906000131	1	LEFT	5	1	1	0	0	297.528898292	297.512330782	297.528898292
305.521003965	2	43	CONTROL	1	0.944426322999789	1	LEFT	5	1	1	0	0	305.537592847	305.521003965	305.537592847
