onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
2.24582139500035	3	1	CORRECTLY	2.60279193699989	5	SURE_CORRECT	3	6	0.245821395000348
6.51488102900021	3	2	INCORRECTLY	2.98039421299973	28	MAYBE_CORRECT	55	0	4.51488102900021
15.020031042	2	3	CONTROL	1.9997322270001	5	n/a	1000	0	13.020031042
18.0646221870002	3	4	CORRECTLY	3.37153549599998	5	SURE_CORRECT	12	0	16.0646221870002
23.012118873	3	5	CORRECTLY	2.99555265700019	21	SURE_INCORRECT	8	15	21.012118873
27.0661539040002	2	6	CONTROL	0.0134653430000071	21	n/a	1000	0	25.0661539040002
31.0208099420001	3	7	INCORRECTLY	n/a	n/a	n/a	59	0	29.0208099420001
38.0201233050002	3	8	CORRECTLY	2.41379760099971	5	SURE_CORRECT	7	13	36.0201233050002
42.5043705530002	3	9	INCORRECTLY	2.44102582999994	5	SURE_CORRECT	68	0	40.5043705530002
49.0072937929999	3	10	INCORRECTLY	2.607064971	10	MAYBE_INCORRECT	64	0	47.0072937929999
53.0778655170002	3	11	CORRECTLY	3.25652922600011	5	SURE_CORRECT	6	12	51.0778655170002
58.0088233070001	2	12	CONTROL	1.46494164900014	5	n/a	1000	0	56.0088233070001
63.5189615120003	3	13	INCORRECTLY	3.23615189799966	10	MAYBE_INCORRECT	78	0	61.5189615120003
67.5729000030001	3	14	CORRECTLY	3.46961348600007	5	SURE_CORRECT	16	31	65.5729000030001
71.5772681600001	3	15	CORRECTLY	3.00487849199999	10	MAYBE_INCORRECT	14	0	69.5772681600001
77.0211654570003	3	16	CORRECTLY	2.68087357900004	5	SURE_CORRECT	1	3	75.0211654570003
81.0751337290003	3	17	CORRECTLY	2.60922179999989	28	MAYBE_CORRECT	5	11	79.0751337290003
85.5097062510004	3	18	INCORRECTLY	3.38147239399996	10	MAYBE_INCORRECT	51	0	83.5097062510004
92.0126310250002	3	19	INCORRECTLY	1.76779799299993	21	SURE_INCORRECT	47	0	90.0126310250002
96.0666727400003	3	20	INCORRECTLY	2.98464755699979	21	SURE_INCORRECT	66	0	94.0666727400003
101.014151095	3	21	CORRECTLY	2.53411974799974	5	SURE_CORRECT	10	20	99.0141510950002
105.068151543	3	22	INCORRECTLY	2.850223981	5	SURE_CORRECT	48	0	103.068151543
109.072508425	3	23	INCORRECTLY	2.22245299499991	21	SURE_INCORRECT	52	0	107.072508425
117.014983702	3	24	INCORRECTLY	2.11304386899974	28	MAYBE_CORRECT	45	0	115.014983702
121.515730992	3	25	CORRECTLY	2.30525308000006	10	MAYBE_INCORRECT	9	18	119.515730992
127.505719373	3	26	INCORRECTLY	3.09000594100007	10	MAYBE_INCORRECT	42	0	125.505719373
133.015783668	3	27	INCORRECTLY	3.84058318000007	28	MAYBE_CORRECT	80	0	131.015783668
139.005847611	3	28	CORRECTLY	2.22226213099975	10	MAYBE_INCORRECT	2	5	137.005847611
144.019529439	2	29	CONTROL	2.88883052300025	10	n/a	1000	0	142.019529439
