onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.01573	1.19143	0.01573	1.20716	3.20929	1.19143	1.90571	COLOR	3	greentriangle	green	triangle	1	5	1	0.71428	LONG	2	1	INCONGRUENT	NOSWITCH	0.01573	3.20929	1.20716
4.21867	1.20788	4.21867	5.42655	7.41219	1.20788	2.36071	C	1	redcircle	red	circle	4	28	2	1.15283	LONG	2	1	INCONGRUENT	NOSWITCH	4.21867	7.41219	5.42655
8.405	0.215120000000001	8.405	8.62012	10.60579	0.215120000000001	1.94842	SHAPE	4	greentriangle	green	triangle	1	28	2	1.7333	SHORT	1	1	INCONGRUENT	SWITCH	8.405	10.60579	8.62012
12.60795	0.215069999999999	12.60795	12.82302	14.82519	0.215069999999999	1.28263	S	2	redtriangle	red	triangle	2	28	2	1.06756	SHORT	1	1	CONGRUENT	NOSWITCH	12.60795	14.82519	12.82302
16.81089	1.2079	16.81089	18.01879	20.02089	1.2079	2.09748	SHAPE	4	redtriangle	red	triangle	2	28	2	0.88958	LONG	2	1	CONGRUENT	NOSWITCH	16.81089	20.02089	18.01879
21.01375	1.19143	21.01375	22.20518	24.22384	1.19143	1.76571	C	1	redcircle	red	circle	4	28	2	0.57428	LONG	2	1	INCONGRUENT	SWITCH	21.01375	24.22384	22.20518
25.21668	1.19137	25.21668	26.40805	28.41017	1.19137	1.74712	COLOR	3	greencircle	green	circle	3	5	1	0.55575	LONG	2	1	CONGRUENT	NOSWITCH	25.21668	28.41017	26.40805
31.40524	1.20786	31.40524	32.6131	34.61524	1.20786	1.66224	C	1	redcircle	red	circle	4	28	2	0.45438	LONG	2	1	INCONGRUENT	NOSWITCH	31.40524	34.61524	32.6131
35.6247	0.181990000000006	35.6247	35.80669	37.80883	0.181990000000006	0.896070000000006	COLOR	3	redcircle	red	circle	4	28	2	0.71408	SHORT	1	1	INCONGRUENT	NOSWITCH	35.6247	37.80883	35.80669
38.81817	0.198549999999997	38.81817	39.01672	41.00237	0.198549999999997	0.774239999999997	C	1	greentriangle	green	triangle	1	5	1	0.57569	SHORT	1	1	INCONGRUENT	NOSWITCH	38.81817	41.00237	39.01672
43.02111	0.182009999999998	43.02111	43.20312	45.20531	0.182009999999998	0.688389999999998	COLOR	3	greencircle	green	circle	3	5	1	0.50638	SHORT	1	1	CONGRUENT	NOSWITCH	43.02111	45.20531	43.20312
46.21463	1.19142	46.21463	47.40605	49.40819	1.19142	2.14219	SHAPE	4	greentriangle	green	triangle	1	28	2	0.95077	LONG	2	1	INCONGRUENT	SWITCH	46.21463	49.40819	47.40605
50.41754	0.198569999999997	50.41754	50.61611	52.61831	0.198569999999997	1.02782	S	2	redcircle	red	circle	4	5	1	0.82925	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41754	52.61831	50.61611
54.62047	0.198530000000005	54.62047	54.819	56.80471	0.198530000000005	1.17943000000001	COLOR	3	redtriangle	red	triangle	2	28	2	0.9809	SHORT	1	1	CONGRUENT	SWITCH	54.62047	56.80471	54.819
57.81405	0.198499999999996	57.81405	58.01255	60.01475	0.198499999999996	1.17789	C	1	greencircle	green	circle	3	5	1	0.97939	SHORT	1	1	CONGRUENT	NOSWITCH	57.81405	60.01475	58.01255
61.00762	1.20789	61.00762	62.21551	64.21766	1.20789	1.95092	COLOR	3	redcircle	red	circle	4	28	2	0.74303	LONG	2	1	INCONGRUENT	NOSWITCH	61.00762	64.21766	62.21551
65.21055	0.215090000000004	65.21055	65.42564	67.41118	0.215090000000004	1.05259	C	1	redtriangle	red	triangle	2	28	2	0.8375	SHORT	1	1	CONGRUENT	NOSWITCH	65.21055	67.41118	65.42564
68.42066	0.19847	68.42066	68.61913	70.60474	0.19847	1.93854	S	2	redtriangle	red	triangle	2	28	2	1.74007	SHORT	1	1	CONGRUENT	SWITCH	68.42066	70.60474	68.61913
71.61413	0.198549999999997	71.61413	71.81268	73.8149	0.198549999999997	0.982209999999997	SHAPE	4	redtriangle	red	triangle	2	28	2	0.78366	SHORT	1	1	CONGRUENT	NOSWITCH	71.61413	73.8149	71.81268
74.80763	0.198619999999991	74.80763	75.00625	77.00842	0.198619999999991	0.964079999999991	S	2	greentriangle	green	triangle	1	28	2	0.76546	SHORT	1	1	INCONGRUENT	NOSWITCH	74.80763	77.00842	75.00625
78.01778	1.2079	78.01778	79.22568	81.21131	1.2079	1.6629	SHAPE	4	redtriangle	red	triangle	2	28	2	0.455	LONG	2	1	CONGRUENT	NOSWITCH	78.01778	81.21131	79.22568
82.22076	1.19137000000001	82.22076	83.41213	85.41419	1.19137000000001	2.44360000000001	COLOR	3	redcircle	red	circle	4	28	2	1.25223	LONG	2	1	INCONGRUENT	SWITCH	82.22076	85.41419	83.41213
87.41635	0.19859000000001	87.41635	87.61494	89.61712	0.19859000000001	2.04336000000001	C	1	greencircle	green	circle	3	5	1	1.84477	SHORT	1	1	CONGRUENT	NOSWITCH	87.41635	89.61712	87.61494
90.60996	1.20791	90.60996	91.81787	93.80349	1.20791	1.85412	COLOR	3	greencircle	green	circle	3	5	1	0.64621	LONG	2	1	CONGRUENT	NOSWITCH	90.60996	93.80349	91.81787
94.81282	0.198650000000001	94.81282	95.01147	97.01354	0.198650000000001	1.18348	C	1	redcircle	red	circle	4	28	2	0.98483	SHORT	1	1	INCONGRUENT	NOSWITCH	94.81282	97.01354	95.01147
