onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02996	1.19371	0.02996	1.22367	3.21323	1.19371	2.20518	COLOR	3	greencircle	green	circle	3	5	1	1.01147	LONG	2	0	INCONGRUENT	NOSWITCH	0.02996	3.21323	1.22367
4.22445	1.19367	4.22445	5.41812	7.42428	1.19367	2.10959	SHAPE	4	redcircle	red	circle	4	5	1	0.91592	LONG	2	1	CONGRUENT	SWITCH	4.22445	7.42428	5.41812
8.41903	1.19366	8.41903	9.61269	11.61884	1.19366	1.81959	S	2	greencircle	green	circle	3	5	1	0.62593	LONG	2	1	INCONGRUENT	NOSWITCH	8.41903	11.61884	9.61269
12.61359	1.21027	12.61359	13.82386	15.81337	1.21027	2.48875	SHAPE	4	redcircle	red	circle	4	5	1	1.27848	LONG	2	1	CONGRUENT	NOSWITCH	12.61359	15.81337	13.82386
17.81939	1.19374	17.81939	19.01313	21.01917	1.19374	1.80732	S	2	greentriangle	green	triangle	1	28	2	0.61358	LONG	2	1	CONGRUENT	NOSWITCH	17.81939	21.01917	19.01313
22.01398	1.21026	22.01398	23.22424	25.21372	1.21026	1.78926	SHAPE	4	redcircle	red	circle	4	5	1	0.579	LONG	2	1	CONGRUENT	NOSWITCH	22.01398	25.21372	23.22424
26.22514	0.19885	26.22514	26.42399	28.41357	0.19885	0.92595	S	2	redtriangle	red	triangle	2	28	2	0.7271	SHORT	1	1	INCONGRUENT	NOSWITCH	26.22514	28.41357	26.42399
29.42489	1.19368	29.42489	30.61857	32.60801	1.19368	1.79536	C	1	redcircle	red	circle	4	5	1	0.60168	LONG	2	1	CONGRUENT	SWITCH	29.42489	32.60801	30.61857
34.61414	0.199040000000004	34.61414	34.81318	36.81922	0.199040000000004	1.38349	COLOR	3	greencircle	green	circle	3	28	2	1.18445	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61414	36.81922	34.81318
37.81394	0.215539999999997	37.81394	38.02948	40.01893	0.215539999999997	0.957889999999997	C	1	greentriangle	green	triangle	1	28	2	0.74235	SHORT	1	1	CONGRUENT	NOSWITCH	37.81394	40.01893	38.02948
41.01371	0.215469999999996	41.01371	41.22918	43.21876	0.215469999999996	1.9373	SHAPE	4	redtriangle	red	triangle	2	28	2	1.72183	SHORT	1	1	INCONGRUENT	SWITCH	41.01371	43.21876	41.22918
44.2135	0.215559999999996	44.2135	44.42906	46.41857	0.215559999999996	0.806059999999996	C	1	redtriangle	red	triangle	2	28	2	0.5905	SHORT	1	0	INCONGRUENT	SWITCH	44.2135	46.41857	44.42906
