onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03001	1.19371	0.03001	1.22372	3.21323	1.19371	1.74657	COLOR	3	greentriangle	green	triangle	1	5	1	0.55286	LONG	2	1	INCONGRUENT	NOSWITCH	0.03001	3.21323	1.22372
4.22454	1.1937	4.22454	5.41824	7.42428	1.1937	1.71922	C	1	redcircle	red	circle	4	28	2	0.52552	LONG	2	1	INCONGRUENT	NOSWITCH	4.22454	7.42428	5.41824
8.41909	0.19895	8.41909	8.61804	10.60746	0.19895	1.67764	SHAPE	4	greentriangle	green	triangle	1	28	2	1.47869	SHORT	1	1	INCONGRUENT	SWITCH	8.41909	10.60746	8.61804
12.61366	0.19889	12.61366	12.81255	14.81864	0.19889	0.93442	S	2	redtriangle	red	triangle	2	28	2	0.73553	SHORT	1	1	CONGRUENT	NOSWITCH	12.61366	14.81864	12.81255
16.80825	1.21016	16.80825	18.01841	20.02452	1.21016	1.75621	SHAPE	4	redtriangle	red	triangle	2	28	2	0.54605	LONG	2	1	CONGRUENT	NOSWITCH	16.80825	20.02452	18.01841
21.01925	1.19372	21.01925	22.21297	24.21907	1.19372	1.85802	C	1	redcircle	red	circle	4	28	2	0.6643	LONG	2	1	INCONGRUENT	SWITCH	21.01925	24.21907	22.21297
25.21383	1.21022	25.21383	26.42405	28.41354	1.21022	1.85167	COLOR	3	greencircle	green	circle	3	5	1	0.64145	LONG	2	1	CONGRUENT	NOSWITCH	25.21383	28.41354	26.42405
31.41436	1.21035	31.41436	32.62471	34.61423	1.21035	1.74598	C	1	redcircle	red	circle	4	28	2	0.53563	LONG	2	1	INCONGRUENT	NOSWITCH	31.41436	34.61423	32.62471
35.62554	0.182470000000002	35.62554	35.80801	37.814	0.182470000000002	0.762020000000002	COLOR	3	redcircle	red	circle	4	28	2	0.57955	SHORT	1	1	INCONGRUENT	NOSWITCH	35.62554	37.814	35.80801
38.82532	0.198900000000002	38.82532	39.02422	41.01382	0.198900000000002	1.43901	C	1	greentriangle	green	triangle	1	5	1	1.24011	SHORT	1	1	INCONGRUENT	NOSWITCH	38.82532	41.01382	39.02422
43.01981	0.199040000000004	43.01981	43.21885	45.2249	0.199040000000004	0.887150000000004	COLOR	3	greencircle	green	circle	3	5	1	0.68811	SHORT	1	1	CONGRUENT	NOSWITCH	43.01981	45.2249	43.21885
46.2196	1.19375	46.2196	47.41335	49.41938	1.19375	1.8237	SHAPE	4	greentriangle	green	triangle	1	28	2	0.62995	LONG	2	1	INCONGRUENT	SWITCH	46.2196	49.41938	47.41335
50.41419	0.21546	50.41419	50.62965	52.61915	0.21546	0.7524	S	2	redcircle	red	circle	4	5	1	0.53694	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41419	52.61915	50.62965
54.60875	0.198970000000003	54.60875	54.80772	56.81381	0.198970000000003	1.48537	COLOR	3	redtriangle	red	triangle	2	28	2	1.2864	SHORT	1	1	CONGRUENT	SWITCH	54.60875	56.81381	54.80772
57.80861	0.215429999999998	57.80861	58.02404	60.01351	0.215429999999998	0.939009999999998	C	1	greencircle	green	circle	3	5	1	0.72358	SHORT	1	1	CONGRUENT	NOSWITCH	57.80861	60.01351	58.02404
61.02488	1.19367	61.02488	62.21855	64.20805	1.19367	1.7745	COLOR	3	redcircle	red	circle	4	28	2	0.58083	LONG	2	1	INCONGRUENT	NOSWITCH	61.02488	64.20805	62.21855
65.21945	0.198900000000009	65.21945	65.41835	67.40781	0.198900000000009	1.76917000000001	C	1	redtriangle	red	triangle	2	28	2	1.57027	SHORT	1	1	CONGRUENT	NOSWITCH	65.21945	67.40781	65.41835
68.41921	0.198859999999996	68.41921	68.61807	70.60771	0.198859999999996	1.7328	S	2	redtriangle	red	triangle	2	28	2	1.53394	SHORT	1	1	CONGRUENT	SWITCH	68.41921	70.60771	68.61807
71.61892	0.199029999999993	71.61892	71.81795	73.80743	0.199029999999993	1.11912999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	0.9201	SHORT	1	1	CONGRUENT	NOSWITCH	71.61892	73.80743	71.81795
74.81869	0.19905	74.81869	75.01774	77.00723	0.19905	1.02943	S	2	greentriangle	green	triangle	1	28	2	0.83038	SHORT	1	1	INCONGRUENT	NOSWITCH	74.81869	77.00723	75.01774
78.01858	1.19370000000001	78.01858	79.21228	81.21832	1.19370000000001	1.78871000000001	SHAPE	4	redtriangle	red	triangle	2	28	2	0.59501	LONG	2	1	CONGRUENT	NOSWITCH	78.01858	81.21832	79.21228
82.21305	1.21032000000001	82.21305	83.42337	85.4128	1.21032000000001	2.93431000000001	COLOR	3	redcircle	red	circle	4	28	2	1.72399	LONG	2	1	INCONGRUENT	SWITCH	82.21305	85.4128	83.42337
87.41889	0.198979999999992	87.41889	87.61787	89.60744	0.198979999999992	1.62576999999999	C	1	greencircle	green	circle	3	5	1	1.42679	SHORT	1	1	CONGRUENT	NOSWITCH	87.41889	89.60744	87.61787
90.61873	1.19367	90.61873	91.8124	93.81846	1.19367	2.00151	COLOR	3	greencircle	green	circle	3	5	1	0.80784	LONG	2	1	CONGRUENT	NOSWITCH	90.61873	93.81846	91.8124
94.81331	0.215509999999995	94.81331	95.02882	97.01834	0.215509999999995	0.928479999999995	C	1	redcircle	red	circle	4	28	2	0.71297	SHORT	1	1	INCONGRUENT	NOSWITCH	94.81331	97.01834	95.02882
98.01307	0.215490000000003	98.01307	98.22856	100.21803	0.215490000000003	1.13517	COLOR	3	greencircle	green	circle	3	5	1	0.91968	SHORT	1	1	CONGRUENT	NOSWITCH	98.01307	100.21803	98.22856
101.21283	1.21028	101.21283	102.42311	104.41262	1.21028	1.70929	SHAPE	4	greencircle	green	circle	3	5	1	0.49901	LONG	2	1	CONGRUENT	SWITCH	101.21283	104.41262	102.42311
105.42395	1.19372999999999	105.42395	106.61768	108.62372	1.19372999999999	1.75326999999999	S	2	greentriangle	green	triangle	1	28	2	0.55954	LONG	2	1	INCONGRUENT	NOSWITCH	105.42395	108.62372	106.61768
109.61843	1.19377999999999	109.61843	110.81221	112.81822	1.19377999999999	1.70653999999999	SHAPE	4	greencircle	green	circle	3	5	1	0.51276	LONG	2	1	CONGRUENT	NOSWITCH	109.61843	112.81822	110.81221
114.80781	0.215519999999998	114.80781	115.02333	117.01279	0.215519999999998	1.04443	S	2	redcircle	red	circle	4	5	1	0.82891	SHORT	1	1	INCONGRUENT	NOSWITCH	114.80781	117.01279	115.02333
119.0189	1.19364999999999	119.0189	120.21255	122.21867	1.19364999999999	2.54012999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	1.34648	LONG	2	1	INCONGRUENT	NOSWITCH	119.0189	122.21867	120.21255
123.21342	0.215540000000004	123.21342	123.42896	125.41849	0.215540000000004	2.08001	C	1	redtriangle	red	triangle	2	28	2	1.86447	SHORT	1	1	CONGRUENT	SWITCH	123.21342	125.41849	123.42896
126.4132	1.21034	126.4132	127.62354	129.61296	1.21034	1.71196	COLOR	3	redcircle	red	circle	4	28	2	0.50162	LONG	2	1	INCONGRUENT	NOSWITCH	126.4132	129.61296	127.62354
130.62433	0.198980000000006	130.62433	130.82331	132.81278	0.198980000000006	0.922230000000006	C	1	greentriangle	green	triangle	1	5	1	0.72325	SHORT	1	1	INCONGRUENT	NOSWITCH	130.62433	132.81278	130.82331
134.81891	0.198920000000015	134.81891	135.01783	137.02395	0.198920000000015	1.08665000000002	COLOR	3	greentriangle	green	triangle	1	5	1	0.88773	SHORT	1	1	INCONGRUENT	NOSWITCH	134.81891	137.02395	135.01783
139.01345	1.21025	139.01345	140.2237	142.21315	1.21025	2.02933	S	2	redtriangle	red	triangle	2	28	2	0.81908	LONG	2	1	CONGRUENT	SWITCH	139.01345	142.21315	140.2237
