onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
2.11386906199982	3	1	CORRECTLY	1.79475285100011	5	SURE_CORRECT	3	6	0.113869061999821
6.51539260699997	3	2	INCORRECTLY	1.99412087199994	21	SURE_INCORRECT	55	0	4.51539260699997
15.0204948429998	2	3	CONTROL	1.24056887300003	5	n/a	1000	0	13.0204948429998
18.065054209	3	4	CORRECTLY	2.18003509100004	21	SURE_INCORRECT	12	0	16.065054209
23.0127268259998	3	5	CORRECTLY	2.4496327920001	21	SURE_INCORRECT	8	15	21.0127268259998
27.066611859	2	6	CONTROL	2.62928917599993	28	n/a	1000	0	25.066611859
31.0048098029999	3	7	INCORRECTLY	2.74162839099995	21	SURE_INCORRECT	59	0	29.0048098029999
38.0206488729998	3	8	CORRECTLY	2.25112588700017	10	MAYBE_INCORRECT	7	13	36.0206488729998
42.5048470509998	3	9	INCORRECTLY	1.53408902600017	21	SURE_INCORRECT	68	0	40.5048470509998
49.0243224359999	3	10	INCORRECTLY	2.85731876399996	10	MAYBE_INCORRECT	64	0	47.0243224359999
53.0617762039999	3	11	CORRECTLY	1.96528093799998	10	MAYBE_INCORRECT	6	12	51.0617762039999
58.009276627	2	12	CONTROL	1.14493687200002	5	n/a	1000	0	56.009276627
63.519399152	3	13	INCORRECTLY	1.84587610799986	21	SURE_INCORRECT	78	0	61.519399152
67.5734082049999	3	14	CORRECTLY	2.56571112999995	28	MAYBE_CORRECT	16	31	65.5734082049999
71.561217942	3	15	CORRECTLY	2.61795991700001	10	MAYBE_INCORRECT	14	0	69.561217942
77.021634233	3	16	CORRECTLY	3.25075048200006	28	MAYBE_CORRECT	1	3	75.021634233
81.0591744089998	3	17	CORRECTLY	3.10914435400036	10	MAYBE_INCORRECT	5	11	79.0591744089998
85.5267196619998	3	18	INCORRECTLY	1.50694086300018	21	SURE_INCORRECT	51	0	83.5267196619998
92.0131111219998	3	19	INCORRECTLY	2.83312197500027	10	MAYBE_INCORRECT	47	0	90.0131111219998
96.0836193269997	3	20	INCORRECTLY	1.8422036500001	21	SURE_INCORRECT	66	0	94.0836193269997
101.014665788	3	21	CORRECTLY	2.9736987819997	21	SURE_INCORRECT	10	20	99.014665788
105.068648769	3	22	INCORRECTLY	2.78736128799983	10	MAYBE_INCORRECT	48	0	103.068648769
109.072996064	3	23	INCORRECTLY	2.88677892299984	21	SURE_INCORRECT	52	0	107.072996064
