onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0157025040002736	2	1	CONTROL	1	1.03610434699976	1	LEFT	5	1	1	0	0	0.0322687420002694	0.0157025040002736	0.0322687420002694
4.51650990500002	2	2	CONTROL	1	0.898926780000238	2	RIGHT	28	1	1	0	0	4.53299718800008	4.51650990500002	4.53299718800008
11.5158179660002	4	3	TASK	2	1.05813779599976	1	LEFT	5	1	0	1	16	12.5087111840003	11.5158179660002	12.5087111840003
19.5079902760003	2	4	CONTROL	1	0.658640694000042	1	LEFT	5	1	1	0	0	19.5245662500001	19.5079902760003	19.5245662500001
22.0396516129999	4	5	TASK	2	0.909788635000041	2	RIGHT	28	1	0	1	28	23.0159341590002	22.0396516129999	23.0159341590002
38.5037702100003	4	6	TASK	2	0.63868737499979	1	LEFT	5	1	0	1	1	39.5131758950001	38.5037702100003	39.5131758950001
49.5240461940002	2	7	CONTROL	1	0.709984239999812	2	RIGHT	28	1	1	0	0	49.5406614970002	49.5240461940002	49.5406614970002
56.506849844	2	8	CONTROL	1	0.674423077000029	2	RIGHT	28	1	1	0	0	56.5233268040001	56.506849844	56.5233268040001
66.021283736	4	9	TASK	2	0.668471131999922	2	RIGHT	28	1	0	1	33	67.0141162660002	66.021283736	67.0141162660002
70.5219952289999	2	10	CONTROL	1	0.800596692999989	2	RIGHT	28	1	1	0	0	70.538594995	70.5219952289999	70.538594995
76.0155533390002	4	11	TASK	2	0.639242144000036	2	RIGHT	28	1	0	1	17	77.008400747	76.0155533390002	77.008400747
81.5091121240002	4	12	TASK	2	0.513205669999934	2	RIGHT	28	1	0	1	11	82.5019329050001	81.5091121240002	82.5019329050001
92.51282872	4	13	TASK	2	0.551234898000075	1	LEFT	5	1	0	1	8	93.50561543	92.51282872	93.50561543
98.022984358	2	14	CONTROL	1	0.637350646999948	1	LEFT	5	1	1	0	0	98.0394623950001	98.022984358	98.0394623950001
104.50934172	4	15	TASK	2	0.503810392000105	1	LEFT	5	1	0	1	5	105.502134758	104.50934172	105.502134758
109.010071574	2	16	CONTROL	1	0.631988629999796	1	LEFT	5	1	1	0	0	109.026571271	109.010071574	109.026571271
112.021623815	2	17	CONTROL	1	0.878660320000108	2	RIGHT	28	1	1	0	0	112.038169602	112.021623815	112.038169602
118.508035516	4	18	TASK	2	0.642455995000091	2	RIGHT	28	1	0	1	25	119.517364678	118.508035516	119.517364678
125.0109511	2	19	CONTROL	1	0.551426620999791	1	LEFT	5	1	1	0	0	125.027502629	125.0109511	125.027502629
129.015329239	4	20	TASK	2	0.470852430999912	1	LEFT	5	1	0	1	21	130.008101572	129.015329239	130.008101572
135.005270898	4	21	TASK	2	0.502313830000276	2	RIGHT	28	1	0	1	35	136.01459089	135.005270898	136.01459089
151.006077576	4	22	TASK	2	0.56346531600002	1	LEFT	5	1	0	1	4	152.015418254	151.006077576	152.015418254
155.523380298	4	23	TASK	2	0.573867423000138	2	RIGHT	28	1	0	1	34	156.516211862	155.523380298	156.516211862
161.016925789	2	24	CONTROL	1	0.654907236999861	2	RIGHT	28	1	1	0	0	161.03343835	161.016925789	161.03343835
165.021263248	2	25	CONTROL	1	0.507887444000062	1	LEFT	5	1	1	0	0	165.037886592	165.021263248	165.037886592
174.519215526	2	26	CONTROL	1	0.621011734000149	2	RIGHT	28	1	1	0	0	174.535768829	174.519215526	174.535768829
179.516347591	2	27	CONTROL	1	0.64054321399999	2	RIGHT	28	1	1	0	0	179.532999614	179.516347591	179.532999614
182.048073635	4	28	TASK	2	0.530009921999863	2	RIGHT	28	1	0	1	15	183.007687579	182.048073635	183.007687579
189.01429032	2	29	CONTROL	1	0.601535472999785	2	RIGHT	28	1	1	0	0	189.030859283	189.01429032	189.030859283
193.018588041	4	30	TASK	2	0.60108430299988	2	RIGHT	28	1	0	1	36	194.011394002	193.018588041	194.011394002
202.02017975	4	31	TASK	2	0.547818352999911	2	RIGHT	28	1	0	1	14	203.012898793	202.02017975	203.012898793
209.515847773	4	32	TASK	2	0.509374345000197	1	LEFT	5	1	0	1	77	210.50862976	209.515847773	210.50862976
216.018867688	2	33	CONTROL	1	0.71263774199997	2	RIGHT	28	1	1	0	0	216.035341515	216.018867688	216.035341515
220.51954886	4	34	TASK	2	0.502201580000019	1	LEFT	5	1	0	1	87	221.512306638	220.51954886	221.512306638
226.013103687	4	35	TASK	2	0.470528660000127	1	LEFT	5	1	0	1	73	227.005893478	226.013103687	227.005893478
240.011725509	4	36	TASK	2	0.546457207999993	1	LEFT	5	1	0	1	94	241.004586998	240.011725509	241.004586998
254.026978514	4	37	TASK	2	0.512256236000212	1	LEFT	5	1	0	1	64	255.003287439	254.026978514	255.003287439
261.522679258	4	38	TASK	2	0.54250579399968	2	RIGHT	28	1	0	1	69	262.51548165	261.522679258	262.51548165
280.022126057	2	39	CONTROL	1	0.616718732999743	1	LEFT	5	1	1	0	0	280.03870419	280.022126057	280.03870419
283.017126706	4	40	TASK	2	0.584784998000032	2	RIGHT	28	1	0	1	97	284.009936493	283.017126706	284.009936493
292.01861524	4	41	TASK	2	0.554996498000037	1	LEFT	5	1	0	1	63	293.011444828	292.01861524	293.011444828
297.512204836	2	42	CONTROL	1	0.536981773000207	1	LEFT	5	1	1	0	0	297.528719856	297.512204836	297.528719856
305.520846041	2	43	CONTROL	1	0.570325732000128	1	LEFT	5	1	1	0	0	305.537423331	305.520846041	305.537423331
316.507976658	4	44	TASK	2	0.459444337999685	1	LEFT	5	1	0	1	70	317.517353635	316.507976658	317.517353635
324.003775443	4	45	TASK	2	1.01325316700013	1	LEFT	5	1	0	1	104	325.01314305	324.003775443	325.01314305
331.003125066	2	46	CONTROL	1	0.590495777999877	1	LEFT	5	1	1	0	0	331.019652057	331.003125066	331.019652057
336.513195595	4	47	TASK	2	0.594280004000211	2	RIGHT	28	1	0	1	45	337.505991895	336.513195595	337.505991895
347.003924169	4	48	TASK	2	0.523338434999914	2	RIGHT	28	1	0	1	83	348.013277765	347.003924169	348.013277765
358.007611294	2	49	CONTROL	1	0.68566090000013	1	RIGHT	28	0	0	0	0	358.024156037	358.007611294	358.024156037
363.00478408	2	50	CONTROL	1	0.731578710000122	2	RIGHT	28	1	1	0	0	363.021329221	363.00478408	363.021329221
370.517052385	2	51	CONTROL	1	0.492967210999723	2	RIGHT	28	1	1	0	0	370.533585461	370.517052385	370.533585461
376.50697604	4	52	TASK	2	0.421217109000281	2	RIGHT	28	1	0	1	93	377.516356533	376.50697604	377.516356533
383.506343353	4	53	TASK	2	0.507211480000024	1	LEFT	5	1	0	1	46	384.515689798	383.506343353	384.515689798
390.50566637	4	54	TASK	2	0.479455062999932	2	RIGHT	28	1	0	1	96	391.514972529	390.50566637	391.514972529
405.017304548	4	55	TASK	2	0.538909630000035	2	RIGHT	28	1	0	1	49	406.01013812	405.017304548	406.01013812
412.016724395	4	56	TASK	2	0.539337942999737	2	RIGHT	28	1	0	1	103	413.009455528	412.016724395	413.009455528
418.503075971	4	57	TASK	2	0.634389672999987	2	RIGHT	28	1	0	1	66	419.512371679	418.503075971	419.512371679
429.506717152	4	58	TASK	2	0.792739675000121	2	RIGHT	28	1	0	1	48	430.516055785	429.506717152	430.516055785
443.521922205	4	59	TASK	2	0.569074765000096	2	RIGHT	28	1	0	1	99	444.514696822	443.521922205	444.514696822
448.02266951	4	60	TASK	2	0.469352426999649	1	LEFT	5	1	0	1	98	449.015450215	448.02266951	449.015450215
453.019796623	4	61	TASK	2	0.809262314999614	2	RIGHT	28	1	0	1	62	454.012624654	453.019796623	454.012624654
459.522736185	2	62	CONTROL	1	0.670485850000205	1	LEFT	5	1	1	0	0	459.539314568	459.522736185	459.539314568
465.016307556	4	63	TASK	2	0.505065930000001	1	LEFT	5	1	0	1	102	466.009098935	465.016307556	466.009098935
473.521422088	4	64	TASK	2	0.931036089999907	2	RIGHT	28	1	0	1	82	474.514171323	473.521422088	474.514171323
