onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.01586	1.19135	0.01586	1.20721	3.20947	1.19135	2.07935	COLOR	3	greentriangle	green	triangle	1	28	2	0.888	LONG	2	1	INCONGRUENT	NOSWITCH	0.01586	3.20947	1.20721
4.21877	1.19138	4.21877	5.41015	7.4124	1.19138	2.22515	C	1	redcircle	red	circle	4	5	1	1.03377	LONG	2	1	INCONGRUENT	NOSWITCH	4.21877	7.4124	5.41015
8.42168	0.18205	8.42168	8.60373	10.62242	0.18205	1.35006	SHAPE	4	greentriangle	green	triangle	1	28	2	1.16801	SHORT	1	0	INCONGRUENT	SWITCH	8.42168	10.62242	8.60373
12.60803	0.215100000000001	12.60803	12.82313	14.82526	0.215100000000001	1.6687	S	2	redtriangle	red	triangle	2	5	1	1.4536	SHORT	1	1	CONGRUENT	NOSWITCH	12.60803	14.82526	12.82313
16.81095	1.20793	16.81095	18.01888	20.0045	1.20793	2.16526	SHAPE	4	redtriangle	red	triangle	2	5	1	0.95733	LONG	2	1	CONGRUENT	NOSWITCH	16.81095	20.0045	18.01888
21.01381	1.1914	21.01381	22.20521	24.20742	1.1914	2.96033	C	1	redcircle	red	circle	4	5	1	1.76893	LONG	2	1	INCONGRUENT	SWITCH	21.01381	24.20742	22.20521
25.21675	1.20795	25.21675	26.4247	28.41029	1.20795	1.76941	COLOR	3	greencircle	green	circle	3	28	2	0.56146	LONG	2	1	CONGRUENT	NOSWITCH	25.21675	28.41029	26.4247
31.40532	1.20789	31.40532	32.61321	34.61539	1.20789	1.90362	C	1	redcircle	red	circle	4	5	1	0.69573	LONG	2	1	INCONGRUENT	NOSWITCH	31.40532	34.61539	32.61321
35.60823	0.215029999999999	35.60823	35.82326	37.82557	0.215029999999999	0.789159999999999	COLOR	3	redcircle	red	circle	4	5	1	0.57413	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60823	37.82557	35.82326
38.80176	0.2151	38.80176	39.01686	41.01905	0.2151	0.8224	C	1	greentriangle	green	triangle	1	28	2	0.6073	SHORT	1	1	INCONGRUENT	NOSWITCH	38.80176	41.01905	39.01686
43.02118	0.198599999999999	43.02118	43.21978	45.22199	0.198599999999999	0.880169999999999	COLOR	3	greencircle	green	circle	3	28	2	0.68157	SHORT	1	1	CONGRUENT	NOSWITCH	43.02118	45.22199	43.21978
46.21477	1.20793	46.21477	47.4227	49.40835	1.20793	1.77039	SHAPE	4	greentriangle	green	triangle	1	5	1	0.56246	LONG	2	1	INCONGRUENT	SWITCH	46.21477	49.40835	47.4227
50.41772	0.19847	50.41772	50.61619	52.6184	0.19847	1.11275	S	2	redcircle	red	circle	4	28	2	0.91428	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41772	52.6184	50.61619
54.62057	0.181989999999999	54.62057	54.80256	56.82133	0.181989999999999	1.17988	COLOR	3	redtriangle	red	triangle	2	5	1	0.99789	SHORT	1	1	CONGRUENT	SWITCH	54.62057	56.82133	54.80256
57.81422	0.198450000000001	57.81422	58.01267	60.01489	0.198450000000001	0.915190000000001	C	1	greencircle	green	circle	3	28	2	0.71674	SHORT	1	1	CONGRUENT	NOSWITCH	57.81422	60.01489	58.01267
61.00773	1.20786	61.00773	62.21559	64.21779	1.20786	1.74403	COLOR	3	redcircle	red	circle	4	5	1	0.53617	LONG	2	1	INCONGRUENT	NOSWITCH	61.00773	64.21779	62.21559
65.21054	0.198550000000012	65.21054	65.40909	67.41131	0.198550000000012	0.720180000000012	C	1	redtriangle	red	triangle	2	5	1	0.52163	SHORT	1	1	CONGRUENT	NOSWITCH	65.21054	67.41131	65.40909
68.42074	0.181920000000005	68.42074	68.60266	70.62137	0.181920000000005	1.46414000000001	S	2	redtriangle	red	triangle	2	5	1	1.28222	SHORT	1	1	CONGRUENT	SWITCH	68.42074	70.62137	68.60266
71.61423	0.198560000000001	71.61423	71.81279	73.81502	0.198560000000001	1.23222	SHAPE	4	redtriangle	red	triangle	2	5	1	1.03366	SHORT	1	1	CONGRUENT	NOSWITCH	71.61423	73.81502	71.81279
74.80781	0.215059999999994	74.80781	75.02287	77.00855	0.215059999999994	1.90201999999999	S	2	greentriangle	green	triangle	1	5	1	1.68696	SHORT	1	1	INCONGRUENT	NOSWITCH	74.80781	77.00855	75.02287
78.01786	1.20794000000001	78.01786	79.2258	81.21142	1.20794000000001	1.70215000000001	SHAPE	4	redtriangle	red	triangle	2	5	1	0.49421	LONG	2	1	CONGRUENT	NOSWITCH	78.01786	81.21142	79.2258
82.22074	1.19149999999999	82.22074	83.41224	85.41432	1.19149999999999	1.83287999999999	COLOR	3	redcircle	red	circle	4	5	1	0.64138	LONG	2	1	INCONGRUENT	SWITCH	82.22074	85.41432	83.41224
87.41646	0.198599999999999	87.41646	87.61506	89.61722	0.198599999999999	1.36067	C	1	greencircle	green	circle	3	28	2	1.16207	SHORT	1	1	CONGRUENT	NOSWITCH	87.41646	89.61722	87.61506
90.61006	1.20792	90.61006	91.81798	93.82013	1.20792	1.97585	COLOR	3	greencircle	green	circle	3	28	2	0.76793	LONG	2	1	CONGRUENT	NOSWITCH	90.61006	93.82013	91.81798
94.81304	0.19847	94.81304	95.01151	97.01372	0.19847	1.13966	C	1	redcircle	red	circle	4	5	1	0.94119	SHORT	1	1	INCONGRUENT	NOSWITCH	94.81304	97.01372	95.01151
98.00653	0.215100000000007	98.00653	98.22163	100.20725	0.215100000000007	0.982440000000007	COLOR	3	greencircle	green	circle	3	28	2	0.76734	SHORT	1	1	CONGRUENT	NOSWITCH	98.00653	100.20725	98.22163
101.21658	1.20799000000001	101.21658	102.42457	104.42671	1.20799000000001	2.24240000000001	SHAPE	4	greencircle	green	circle	3	28	2	1.03441	LONG	2	1	CONGRUENT	SWITCH	101.21658	104.42671	102.42457
105.41952	1.19135999999999	105.41952	106.61088	108.61311	1.19135999999999	1.71731999999999	S	2	greentriangle	green	triangle	1	5	1	0.52596	LONG	2	1	INCONGRUENT	NOSWITCH	105.41952	108.61311	106.61088
109.60584	1.20789000000001	109.60584	110.81373	112.81599	1.20789000000001	1.71403000000001	SHAPE	4	greencircle	green	circle	3	28	2	0.50614	LONG	2	1	CONGRUENT	NOSWITCH	109.60584	112.81599	110.81373
114.81817	0.198520000000002	114.81817	115.01669	117.01883	0.198520000000002	1.01521	S	2	redcircle	red	circle	4	28	2	0.81669	SHORT	1	1	INCONGRUENT	NOSWITCH	114.81817	117.01883	115.01669
119.02106	1.19135999999999	119.02106	120.21242	122.21456	1.19135999999999	1.80893999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	0.61758	LONG	2	1	INCONGRUENT	NOSWITCH	119.02106	122.21456	120.21242
123.20739	0.215130000000002	123.20739	123.42252	125.42467	0.215130000000002	1.81413	C	1	redtriangle	red	triangle	2	5	1	1.599	SHORT	1	1	CONGRUENT	SWITCH	123.20739	125.42467	123.42252
126.41747	1.20797	126.41747	127.62544	129.61102	1.20797	2.21395	COLOR	3	redcircle	red	circle	4	5	1	1.00598	LONG	2	1	INCONGRUENT	NOSWITCH	126.41747	129.61102	127.62544
130.62037	0.198620000000005	130.62037	130.81899	132.82121	0.198620000000005	1.65320000000001	C	1	greentriangle	green	triangle	1	28	2	1.45458	SHORT	1	1	INCONGRUENT	NOSWITCH	130.62037	132.82121	130.81899
134.80674	0.215100000000007	134.80674	135.02184	137.00751	0.215100000000007	1.26296000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.04786	SHORT	1	1	INCONGRUENT	NOSWITCH	134.80674	137.00751	135.02184
139.00968	1.20787999999999	139.00968	140.21756	142.21974	1.20787999999999	1.83830999999999	S	2	redtriangle	red	triangle	2	5	1	0.63043	LONG	2	1	CONGRUENT	SWITCH	139.00968	142.21974	140.21756
144.22199	0.181989999999985	144.22199	144.40398	146.40617	0.181989999999985	1.15145999999998	SHAPE	4	greencircle	green	circle	3	28	2	0.96947	SHORT	1	1	CONGRUENT	NOSWITCH	144.22199	146.40617	144.40398
147.41551	1.20786999999999	147.41551	148.62338	150.60906	1.20786999999999	1.84243999999999	S	2	greencircle	green	circle	3	28	2	0.63457	LONG	2	1	CONGRUENT	NOSWITCH	147.41551	150.60906	148.62338
152.61126	1.20785000000001	152.61126	153.81911	155.80475	1.20785000000001	2.19723000000001	SHAPE	4	redcircle	red	circle	4	28	2	0.98938	LONG	2	1	INCONGRUENT	NOSWITCH	152.61126	155.80475	153.81911
158.81626	0.198589999999996	158.81626	159.01485	161.01708	0.198589999999996	1.32476	C	1	redcircle	red	circle	4	5	1	1.12617	SHORT	1	1	INCONGRUENT	SWITCH	158.81626	161.01708	159.01485
163.01921	1.19140000000002	163.01921	164.21061	166.21275	1.19140000000002	2.04167000000002	COLOR	3	greentriangle	green	triangle	1	28	2	0.85027	LONG	2	1	INCONGRUENT	NOSWITCH	163.01921	166.21275	164.21061
167.20565	1.20787000000001	167.20565	168.41352	170.41568	1.20787000000001	1.83965000000001	C	1	redtriangle	red	triangle	2	5	1	0.63178	LONG	2	1	CONGRUENT	NOSWITCH	167.20565	170.41568	168.41352
171.40846	0.215140000000019	171.40846	171.6236	173.60933	0.215140000000019	1.56937000000002	SHAPE	4	greencircle	green	circle	3	28	2	1.35423	SHORT	1	1	CONGRUENT	SWITCH	171.40846	173.60933	171.6236
176.62073	1.19137999999998	176.62073	177.81211	179.81437	1.19137999999998	1.95406999999998	S	2	greencircle	green	circle	3	28	2	0.76269	LONG	2	1	CONGRUENT	NOSWITCH	176.62073	179.81437	177.81211
