onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0157622729998366	2	1	CONTROL	1	1.64479497399998	1	LEFT	5	1	1	0	0	0.0323035779997554	0.0157622729998366	0.0323035779997554
4.51657796499967	2	2	CONTROL	1	1.9988479980002	2	RIGHT	28	1	1	0	0	4.53307827699973	4.51657796499967	4.53307827699973
11.5159150239997	4	3	TASK	2	1.25943352199965	1	LEFT	5	1	0	1	16	12.508676035	11.5159150239997	12.508676035
19.5080592869999	2	4	CONTROL	1	0.781327438000062	1	LEFT	5	1	1	0	0	19.5245920869997	19.5080592869999	19.5245920869997
22.0396939429997	4	5	TASK	2	1.13059856600012	2	RIGHT	28	1	0	1	28	23.0159971509997	22.0396939429997	23.0159971509997
38.5204035659999	4	6	TASK	2	1.0945149449999	1	LEFT	5	1	0	1	1	39.5132329499997	38.5204035659999	39.5132329499997
49.5075530989998	2	7	CONTROL	1	0.80247230499981	2	RIGHT	28	1	1	0	0	49.524090373	49.5075530989998	49.524090373
56.5069009969998	2	8	CONTROL	1	1.11258099500037	2	RIGHT	28	1	1	0	0	56.5233942739997	56.5069009969998	56.5233942739997
66.0213367609999	4	9	TASK	2	1.10449191899988	2	RIGHT	28	1	0	1	33	67.0141795760001	66.0213367609999	67.0141795760001
70.5220671289999	2	10	CONTROL	1	0.877481986000021	2	RIGHT	28	1	1	0	0	70.5385897579999	70.5220671289999	70.5385897579999
76.0156482109996	4	11	TASK	2	0.853440043000319	2	RIGHT	28	1	0	1	17	77.0084068379997	76.0156482109996	77.0084068379997
81.5092787889998	4	12	TASK	2	1.25677734300007	2	RIGHT	28	1	0	1	11	82.5019875459998	81.5092787889998	82.5019875459998
92.5128576389998	4	13	TASK	2	0.777404939000007	1	LEFT	5	1	0	1	8	93.5056600769999	92.5128576389998	93.5056600769999
98.0064335540001	2	14	CONTROL	1	1.07196167499978	1	LEFT	5	1	1	0	0	98.0229537129999	98.0064335540001	98.0229537129999
