onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02991	1.19368	0.02991	1.22359	3.21309	1.19368	2.03506	COLOR	3	greentriangle	green	triangle	1	28	2	0.84138	LONG	2	1	INCONGRUENT	NOSWITCH	0.02991	3.21309	1.22359
4.22436	1.19375	4.22436	5.41811	7.42417	1.19375	1.47128	C	1	redcircle	red	circle	4	5	1	0.27753	LONG	2	1	INCONGRUENT	NOSWITCH	4.22436	7.42417	5.41811
8.41893	0.19894	8.41893	8.61787	10.60742	0.19894	0.85008	SHAPE	4	greentriangle	green	triangle	1	5	1	0.65114	SHORT	1	1	INCONGRUENT	SWITCH	8.41893	10.60742	8.61787
12.61348	0.215480000000001	12.61348	12.82896	14.81848	0.215480000000001	0.938020000000001	S	2	redtriangle	red	triangle	2	5	1	0.72254	SHORT	1	1	CONGRUENT	NOSWITCH	12.61348	14.81848	12.82896
16.82458	1.19367	16.82458	18.01825	20.00778	1.19367	1.76275	SHAPE	4	redtriangle	red	triangle	2	5	1	0.56908	LONG	2	1	CONGRUENT	NOSWITCH	16.82458	20.00778	18.01825
21.01915	1.1937	21.01915	22.21285	24.21886	1.1937	1.66915	C	1	redcircle	red	circle	4	5	1	0.47545	LONG	2	1	INCONGRUENT	SWITCH	21.01915	24.21886	22.21285
25.21369	1.19365	25.21369	26.40734	28.41343	1.19365	1.99868	COLOR	3	greencircle	green	circle	3	28	2	0.80503	LONG	2	1	CONGRUENT	NOSWITCH	25.21369	28.41343	26.40734
31.41432	1.21022	31.41432	32.62454	34.61405	1.21022	1.59249	C	1	redcircle	red	circle	4	5	1	0.38227	LONG	2	1	INCONGRUENT	NOSWITCH	31.41432	34.61405	32.62454
35.60883	0.215540000000004	35.60883	35.82437	37.81386	0.215540000000004	0.774100000000004	COLOR	3	redcircle	red	circle	4	5	1	0.55856	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60883	37.81386	35.82437
38.80857	0.21555	38.80857	39.02412	41.01365	0.21555	0.89012	C	1	greentriangle	green	triangle	1	28	2	0.67457	SHORT	1	1	INCONGRUENT	NOSWITCH	38.80857	41.01365	39.02412
