onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0134097823756747	2	1	CONTROL	1	1.41168611619287	1	LEFT	5	1	1	0	0	0.0465198398087523	0.0134097823756747	0.0465198398087523
4.52293304780687	2	2	CONTROL	1	0.867028253622266	2	RIGHT	28	1	1	0	0	4.53954540037739	4.52293304780687	4.53954540037739
11.519357512374	4	3	TASK	2	2.08272682376264	1	LEFT	5	1	0	1	16	12.5141650132391	11.519357512374	12.5141650132391
19.5271381193743	2	4	CONTROL	1	1.1684994614443	1	LEFT	5	1	1	0	0	19.5437862585568	19.5271381193743	19.5437862585568
22.0636876928074	4	5	TASK	2	2.72731997733354	2	RIGHT	28	1	0	1	28	23.0087303556684	22.0636876928074	23.0087303556684
38.5270156563747	4	6	TASK	2	n/a	1	n/a	n/a	0	0	0	1	39.5051304518202	38.5270156563747	39.5051304518202
49.5188804878089	2	7	CONTROL	1	0.798054688890261	2	RIGHT	28	1	1	0	0	49.5354753811116	49.5188804878089	49.5354753811116
56.5153065873747	2	8	CONTROL	1	0.729443293443182	2	RIGHT	28	1	1	0	0	56.5319230715577	56.5153065873747	56.5319230715577
66.0152221419485	4	9	TASK	2	1.05564863805557	2	RIGHT	28	1	0	1	33	67.0098940869466	66.0152221419485	67.0098940869466
70.5247458293743	2	10	CONTROL	1	0.896560653625784	2	RIGHT	28	1	1	0	0	70.5412603363766	70.5247458293743	70.5412603363766
76.0124307213773	4	11	TASK	2	0.967286418013828	2	RIGHT	28	1	0	1	17	77.0072972769885	76.0124307213773	77.0072972769885
81.5167746168081	4	12	TASK	2	1.14486681619383	2	RIGHT	28	1	0	1	11	82.5115076068068	81.5167746168081	82.5115076068068
92.5087017728074	4	13	TASK	2	0.988376454013633	1	LEFT	5	1	0	1	8	93.5201999359888	92.5087017728074	93.5201999359888
98.0130132438062	2	14	CONTROL	1	0.816950297194126	1	LEFT	5	1	1	0	0	98.0296483918064	98.0130132438062	98.0296483918064
104.512112407239	4	15	TASK	2	1.07864142301332	1	LEFT	5	1	0	1	5	105.506900151988	104.512112407239	105.506900151988
109.021672058807	2	16	CONTROL	1	0.925432266052667	1	LEFT	5	1	1	0	0	109.038184270947	109.021672058807	109.038184270947
112.022497855374	2	17	CONTROL	1	0.764693996196002	2	RIGHT	28	1	1	0	0	112.039029777807	112.022497855374	112.039029777807
118.521536024808	4	18	TASK	2	2.20531319918155	2	RIGHT	28	1	0	1	25	119.516276144819	118.521536024808	119.516276144819
125.020551277808	2	19	CONTROL	1	0.848336181454215	1	LEFT	5	1	1	0	0	125.037212713545	125.020551277808	125.037212713545
129.01616645624	4	20	TASK	2	1.85264409862793	1	LEFT	5	1	0	1	21	130.010935520375	129.01616645624	130.010935520375
135.017790393948	4	21	TASK	2	2.17790036562656	2	RIGHT	28	1	0	1	35	136.012531106375	135.017790393948	136.012531106375
151.016722601376	4	22	TASK	2	2.59181698632165	1	LEFT	5	1	0	1	4	152.011534527679	151.016722601376	152.011534527679
155.526343050238	4	23	TASK	2	1.26431207219139	2	RIGHT	28	1	0	1	34	156.521048751809	155.526343050238	156.521048751809
161.014017883375	2	24	CONTROL	1	0.658231435627386	2	RIGHT	28	1	1	0	0	161.030575343375	161.014017883375	161.030575343375
165.026179648808	2	25	CONTROL	1	0.679714581194276	1	LEFT	5	1	1	0	0	165.042797156806	165.026179648808	165.042797156806
174.509426989374	2	26	CONTROL	1	0.718468248029239	2	RIGHT	28	1	1	0	0	174.526114831973	174.509426989374	174.526114831973
179.516405629376	2	27	CONTROL	1	0.652570428628678	2	RIGHT	28	1	1	0	0	179.532922747374	179.516405629376	179.532922747374
182.052994102807	4	28	TASK	2	0.971446713050682	2	RIGHT	28	1	0	1	15	183.014539614949	182.052994102807	183.014539614949
189.016270792807	2	29	CONTROL	1	0.637936141625687	2	RIGHT	28	1	1	0	0	189.032861820375	189.016270792807	189.032861820375
193.011905141375	4	30	TASK	2	0.741325957191293	2	RIGHT	28	1	0	1	36	194.006624442809	193.011905141375	194.006624442809
202.014342887374	4	31	TASK	2	1.58528385944373	2	RIGHT	28	1	0	1	14	203.009201649558	202.014342887374	203.009201649558
209.508219710238	4	32	TASK	2	1.59226758401201	1	LEFT	5	1	0	1	77	210.519605807989	209.508219710238	210.519605807989
216.0072198081	2	33	CONTROL	1	0.976237160761229	2	RIGHT	28	1	1	0	0	216.023816738241	216.0072198081	216.023816738241
220.516728072809	4	34	TASK	2	0.911092030193686	1	LEFT	5	1	0	1	87	221.511511997807	220.516728072809	221.511511997807
226.021058181377	4	35	TASK	2	1.71321113519298	1	LEFT	5	1	0	1	73	227.015803989809	226.021058181377	227.015803989809
240.013906802807	4	36	TASK	2	1.35587266344373	1	LEFT	5	1	0	1	94	241.008690420556	240.013906802807	241.008690420556
254.006692423809	4	37	TASK	2	0.97880859775978	1	LEFT	5	1	0	1	64	255.018117502241	254.006692423809	255.018117502241
261.517058687376	4	38	TASK	2	0.774863266626198	2	RIGHT	28	1	0	1	69	262.511870666374	261.517058687376	262.511870666374
280.019505017241	2	39	CONTROL	1	0.872409374460403	1	LEFT	5	1	1	0	0	280.036120073542	280.019505017241	280.036120073542
283.020333569377	4	40	TASK	2	1.29639549162312	2	RIGHT	28	1	0	1	97	284.015120913376	283.020333569377	284.015120913376
292.022877632375	4	41	TASK	2	2.09856689662411	1	LEFT	5	1	0	1	63	293.017535532377	292.022877632375	293.017535532377
297.510498375948	2	42	CONTROL	1	0.678154038625507	1	LEFT	5	1	1	0	0	297.527153505376	297.510498375948	297.527153505376
305.518360297378	2	43	CONTROL	1	0.637113842625695	1	LEFT	5	1	1	0	0	305.534917608376	305.518360297378	305.534917608376
316.510424930988	4	44	TASK	2	0.773488393442676	1	LEFT	5	1	0	1	70	317.505114674557	316.510424930988	317.505114674557
324.020701518806	4	45	TASK	2	1.77186379719569	1	LEFT	5	1	0	1	104	325.015460174807	324.020701518806	325.015460174807
331.017072632374	2	46	CONTROL	1	0.77684520276307	1	LEFT	5	1	1	0	0	331.03374526824	331.017072632374	331.03374526824
336.521456448809	4	47	TASK	2	1.5535311851927	2	RIGHT	28	1	0	1	45	337.516153911809	336.521456448809	337.516153911809
347.016037909809	4	48	TASK	2	0.878575050192012	2	RIGHT	28	1	0	1	83	348.010837318809	347.016037909809	348.010837318809
