onset	duration	value	trial_type
10.6208	13.5000	1	rest_ons
24.1208	3.0000	1	prep_ons
27.1208	13.5000	1	hold_ons
40.6208	13.5000	1	rest_ons
54.1208	3.0000	1	prep_ons
57.1208	13.5000	1	hold_ons
70.6208	13.5000	1	rest_ons
84.1208	3.0000	1	prep_ons
87.1208	13.5000	1	hold_ons
100.6208	13.5000	1	rest_ons
114.1208	3.0000	1	prep_ons
117.1208	13.5000	1	hold_ons
130.6208	13.5000	1	rest_ons
144.1208	3.0000	1	prep_ons
147.1208	13.5000	1	hold_ons
