onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0974163890000455	3	1	CORRECTLY	1.23449574400001	5	SURE_CORRECT	3	6	0.0974163890000455
4.51548989299999	3	2	INCORRECTLY	2.28389109900036	21	SURE_INCORRECT	55	0	4.51548989299999
13.0206423029999	2	3	CONTROL	2.00028392500008	5	n/a	1000	0	13.0206423029999
16.0652227820001	3	4	CORRECTLY	2.33360876100005	5	SURE_CORRECT	12	0	16.0652227820001
21.0128235259999	3	5	CORRECTLY	1.80496585400033	5	SURE_CORRECT	8	15	21.0128235259999
25.066717619	2	6	CONTROL	1.46602511500032	28	n/a	1000	0	25.066717619
29.004886961	3	7	INCORRECTLY	2.7462254699999	21	SURE_INCORRECT	59	0	29.004886961
36.0207303710004	3	8	CORRECTLY	2.30847433999998	5	SURE_CORRECT	7	13	36.0207303710004
40.5049987040002	3	9	INCORRECTLY	2.45390328199983	21	SURE_INCORRECT	68	0	40.5049987040002
47.024432318	3	10	INCORRECTLY	2.53265604100034	21	SURE_INCORRECT	64	0	47.024432318
51.0619145300002	3	11	CORRECTLY	3.88683044599975	5	SURE_CORRECT	6	12	51.0619145300002
56.0094811950003	2	12	CONTROL	1.22821878199966	5	n/a	1000	0	56.0094811950003
61.5194564040003	3	13	INCORRECTLY	1.7553721459999	21	SURE_INCORRECT	78	0	61.5194564040003
65.5734947460001	3	14	CORRECTLY	2.83340412500002	10	MAYBE_INCORRECT	16	31	65.5734947460001
69.5778141979999	3	15	CORRECTLY	1.98861607900017	5	SURE_CORRECT	14	0	69.5778141979999
75.005210887	3	16	CORRECTLY	1.75372152499995	5	SURE_CORRECT	1	3	75.005210887
79.0757774090002	3	17	CORRECTLY	2.71220762999974	10	MAYBE_INCORRECT	5	11	79.0757774090002
83.510338994	3	18	INCORRECTLY	1.93971356200018	21	SURE_INCORRECT	51	0	83.510338994
90.0132137660003	3	19	INCORRECTLY	1.95408031199986	5	SURE_CORRECT	47	0	90.0132137660003
94.0672338940003	3	20	INCORRECTLY	3.27123935199961	5	SURE_CORRECT	66	0	94.0672338940003
99.0147320830001	3	21	CORRECTLY	3.04805720800005	5	SURE_CORRECT	10	20	99.0147320830001
103.068705121	3	22	INCORRECTLY	3.16004512299969	10	MAYBE_INCORRECT	48	0	103.068705121
