onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0156968339999821	9.49799341899995	6	3	4.5	1.08988038300004	CORRECT	2	28	2.00225540199995	2.99503488799996	0.0156968339999821
11.515841592	7.992144102	8	5	3	1.35678041599999	CORRECT	1	5	2.00219300499998	2.99504197500005	11.515841592
21.510129731	8.00867361299993	2	1	3	1.319685166	CORRECT	1	5	2.0022599859999	3.01153190100001	21.510129731
31.521010111	7.99215793499991	5	3	3	1.15367670299997	CORRECT	2	28	1.98567975599997	2.99501209199991	31.521010111
43.5175386159999	9.5309593610001	3	1	4.5	n/a	NO_RESPONSE	1	n/a	2.00217729600001	3.028048463	43.5175386159999
59.021939655	6.48642189899999	1	1	1.5	1.10107460299992	CORRECT	2	28	1.98567945899993	2.99502183699997	59.021939655
71.5148444959999	9.531016303	12	7	4.5	n/a	NO_RESPONSE	2	n/a	2.00219607100007	3.02809161899995	71.5148444959999
85.017046092	9.49795018899999	6	3	4.5	1.52623428499999	CORRECT	1	5	1.98570920499992	2.995020909	85.017046092
96.5171561569999	9.49794314600001	9	5	4.5	0.992033673999913	CORRECT	2	28	1.98570848700001	2.99505499199995	96.5171561569999
110.002913008	8.00868333599999	11	7	3	1.71600010999998	INCORRECT	2	5	2.01870093000002	2.99501651200001	110.002913008
126.020273691	7.99213722100001	8	5	3	2.33719639799995	CORRECT	2	28	1.98565461700002	2.99494801599997	126.020273691
138.016771296	9.49790449	9	5	4.5	2.3923468700001	CORRECT	1	5	1.98561300099993	2.99497129000008	138.016771296
151.519024827	6.502955047	4	3	1.5	1.79394469399995	CORRECT	1	5	1.98561596800005	3.01156363699999	151.519024827
162.009784755	6.50288316299998	7	5	1.5	1.68899618099999	CORRECT	1	5	2.00213331999998	2.994991787	162.009784755
172.517028297	9.49794019300009	6	3	4.5	1.62168657800009	CORRECT	1	5	1.98560128100007	3.01155950000009	172.517028297
186.019260191	6.50293807700007	10	7	1.5	1.96320475599998	CORRECT	1	5	2.002212214	3.01151305600001	186.019260191
196.509983313	6.536050305	1	1	1.5	n/a	NO_RESPONSE	2	n/a	2.0021807060001	3.02810733599995	196.509983313
