onset	duration	value	trial_type
8.2599	13.5000	1	rest_ons
21.7599	3.0000	1	prep_ons
24.7599	13.5000	1	hold_ons
38.2599	13.5000	1	rest_ons
51.7599	3.0000	1	prep_ons
54.7599	13.5000	1	hold_ons
68.2599	13.5000	1	rest_ons
81.7599	3.0000	1	prep_ons
84.7599	13.5000	1	hold_ons
98.2599	13.5000	1	rest_ons
111.7599	3.0000	1	prep_ons
114.7599	13.5000	1	hold_ons
128.2599	13.5000	1	rest_ons
141.7599	3.0000	1	prep_ons
144.7599	13.5000	1	hold_ons
