onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
2.01577944600012	9.49794395299978	6	3	4.5	0.568407902999752	CORRECT	2	28	2.00216496799976	2.99495715099965	0.0157794460001242
13.5159009510003	7.9921332279996	8	5	3	0.610196432000066	INCORRECT	1	28	2.00214751899966	2.99497439299967	11.5159009510003
23.5102134409999	8.00868235000007	2	1	3	0.488770804000069	CORRECT	1	5	2.00214356000015	2.99495485899979	21.5102134409999
33.5044869910002	8.00880639299976	5	3	3	0.622104097999909	CORRECT	2	28	2.00230584899964	2.99504533799973	31.5044869910002
45.5175568210002	9.49796214399976	3	1	4.5	0.430585620999864	CORRECT	1	5	2.00220212899967	3.01157945199975	43.5175568210002
61.0219877019999	6.50291011700028	1	1	1.5	0.625090341000032	CORRECT	2	28	1.98563213300031	3.01155468100023	59.0219877019999
73.5148961350001	9.49792468499982	12	7	4.5	1.12102340499996	CORRECT	2	28	2.0021394559999	2.99502168899971	71.5148961350001
87.0171382829999	9.49795197300045	6	3	4.5	1.17563516500013	INCORRECT	1	28	2.0022297710002	2.99502862700047	85.0171382829999
98.5171891240002	9.4980008550001	9	5	4.5	0.88483197000005	CORRECT	2	28	2.00225806700018	3.01156349900066	96.5171891240002
112.019512301	7.99213600199982	11	7	3	1.11891537200063	CORRECT	2	28	1.98558260800019	2.99496702200031	110.019512301
128.02028496	7.99226141399959	8	5	3	0.828529350000281	CORRECT	2	28	2.00223005599946	2.99506787100017	126.02028496
140.01679341	9.49797815900001	9	5	4.5	0.704273794999608	CORRECT	1	5	2.00221119399976	3.01157090200013	138.01679341
153.519136774	6.5028848689999	4	3	1.5	0.690403826000875	INCORRECT	1	28	2.00207832199976	3.01154914100061	151.519136774
164.009785833	6.50292642199929	7	5	1.5	0.678910384000119	INCORRECT	1	28	2.00221103199965	2.99497298400001	162.009785833
174.517102433	9.49791815200024	6	3	4.5	0.663338151000062	CORRECT	1	5	2.00215136800034	2.99502061299972	172.517102433
188.01936327	6.50288872300007	10	7	1.5	0.926189236000027	CORRECT	1	5	2.00212304800061	3.01151069600019	186.01936327
198.510078548	6.5029084759999	1	1	1.5	0.511577545999899	CORRECT	2	28	2.00213410200013	2.99499793399991	196.510078548
211.019504934	6.50297809999938	10	7	1.5	0.678135942000154	CORRECT	2	28	2.00218521399984	3.01160233799965	209.019504934
221.510225376	8.00871569100036	2	1	3	0.513404426999841	CORRECT	2	28	2.00216655399981	3.01156694400015	219.510225376
239.513338302	6.50283512500027	7	5	1.5	1.01211354000043	INCORRECT	1	28	2.00207002000025	2.99503579900011	237.513338302
254.008367184	8.00866023000071	5	3	3	0.898997265999242	CORRECT	1	5	2.00211807000051	3.01153216900002	252.008367184
266.021342404	9.49790271800066	3	1	4.5	0.65297650499997	CORRECT	1	5	1.98566056800064	2.99494312100069	264.021342404
279.50707476	9.5144368730007	12	7	4.5	0.625433111999882	CORRECT	2	28	2.00214598799994	3.01153368700034	277.50707476
291.007157364	8.00867026299966	11	7	3	1.2853732880003	CORRECT	1	5	2.01870164399952	2.99498213700008	289.007157364
303.020195009	7.99213333399985	2	1	3	0.47268736299975	CORRECT	2	28	2.00212981599998	2.99504493599943	301.020195009
313.014493276	8.00872548900043	8	5	3	0.803864685999542	CORRECT	2	28	2.00224493000042	3.01160418200016	311.014493276
323.008797355	6.50297989199953	10	7	1.5	0.999032398999589	CORRECT	1	5	2.00220329799959	2.99502192299951	321.008797355
337.520456041	6.48635557500074	1	1	1.5	0.691460275999816	CORRECT	1	5	1.98566265699992	2.99492076800016	335.520456041
346.025522087	7.99215033500059	11	7	3	1.14515789100005	INCORRECT	1	28	1.98565381499975	3.01154402000066	344.025522087
356.019823416	6.50297375799983	7	5	1.5	0.66571812499933	CORRECT	2	28	2.00218438399952	3.01153511699977	354.019823416
364.508421903	6.50291204600035	4	3	1.5	0.719730875000096	CORRECT	2	28	2.00213412399989	2.99495386000035	362.508421903
375.015744375	8.00864484399972	11	7	3	0.706284932000017	CORRECT	2	28	2.00208365900016	3.01146265999978	373.015744375
385.009985197	9.49789421199966	3	1	4.5	0.650085326999942	CORRECT	2	28	2.00218992699956	2.99496809500033	383.009985197
398.512248761	9.49794157999986	12	7	4.5	0.581271224999909	CORRECT	2	28	2.00218919100007	2.99498092300018	396.512248761
410.012319564	8.00867776299947	2	1	3	0.63557567099997	CORRECT	1	5	2.0022412469998	3.01150586699987	408.012319564
430.017525616	6.48633984000026	10	7	1.5	0.706397877999734	CORRECT	2	28	2.00211520800076	2.99502233899966	428.017525616
440.508197939	9.51447270500012	3	1	4.5	1.01100695300011	CORRECT	1	5	2.01875353000014	3.01148701200054	438.508197939
452.02487534	9.49790493900036	9	5	4.5	0.552627019000283	CORRECT	1	5	1.98561321300076	3.01158499299981	450.02487534
465.510582866	9.497878614	6	3	4.5	0.623449111999435	CORRECT	2	28	2.00214183299977	2.99496816200008	463.510582866
477.010666941	8.00870228999975	5	3	3	0.787651573999938	INCORRECT	1	28	2.00217960400005	3.01153086399972	475.010666941
489.007186823	8.00867591299993	8	5	3	0.829825626999991	CORRECT	2	28	2.01868541299973	2.99495133399978	487.007186823
501.020201042	6.50284467199981	4	3	1.5	0.648023908000141	CORRECT	2	28	1.98563898700013	3.01139794800019	499.020201042
509.508770045	6.50293719300043	4	3	1.5	0.585605217999728	CORRECT	1	5	2.00220694000018	2.99493363500005	507.508770045
522.018171256	7.99215181099953	5	3	3	0.683017789999212	CORRECT	2	28	2.00216555299994	2.99495942099929	520.018171256
532.012490203	9.49795091400028	12	7	4.5	0.622246261000328	CORRECT	1	5	2.00215393100007	2.99493070500012	530.012490203
549.519113421	9.49790112399933	9	5	4.5	0.730576676000055	CORRECT	1	5	1.98564168099983	2.99498535199928	547.519113421
561.019192619	6.50291118699988	1	1	1.5	0.772348331000103	CORRECT	2	28	2.00221928699921	3.01155474400002	559.019192619
569.507769385	6.50299553900004	7	5	1.5	0.775377562000358	CORRECT	2	28	2.0021149309996	2.99505556300028	567.507769385
