onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03026	1.19372	0.03026	1.22398	3.2135	1.19372	1.82336	COLOR	3	greentriangle	green	triangle	1	5	1	0.62964	LONG	2	1	INCONGRUENT	NOSWITCH	0.03026	3.2135	1.22398
4.22481	1.19374	4.22481	5.41855	7.42459	1.19374	1.69333	C	1	redcircle	red	circle	4	28	2	0.49959	LONG	2	1	INCONGRUENT	NOSWITCH	4.22481	7.42459	5.41855
8.41933	0.19899	8.41933	8.61832	10.62438	0.19899	1.50789	SHAPE	4	greentriangle	green	triangle	1	28	2	1.3089	SHORT	1	1	INCONGRUENT	SWITCH	8.41933	10.62438	8.61832
12.61385	0.2155	12.61385	12.82935	14.81894	0.2155	1.95871	S	2	redtriangle	red	triangle	2	28	2	1.74321	SHORT	1	1	CONGRUENT	NOSWITCH	12.61385	14.81894	12.82935
16.80844	1.21028	16.80844	18.01872	20.0082	1.21028	1.69819	SHAPE	4	redtriangle	red	triangle	2	28	2	0.48791	LONG	2	1	CONGRUENT	NOSWITCH	16.80844	20.0082	18.01872
21.01947	1.19372	21.01947	22.21319	24.21934	1.19372	2.52595	C	1	redcircle	red	circle	4	28	2	1.33223	LONG	2	1	INCONGRUENT	SWITCH	21.01947	24.21934	22.21319
25.21409	1.2102	25.21409	26.42429	28.41389	1.2102	2.06083	COLOR	3	greencircle	green	circle	3	5	1	0.85063	LONG	2	1	CONGRUENT	NOSWITCH	25.21409	28.41389	26.42429
31.4147	1.21028	31.4147	32.62498	34.61448	1.21028	1.84974	C	1	redcircle	red	circle	4	28	2	0.63946	LONG	2	1	INCONGRUENT	NOSWITCH	31.4147	34.61448	32.62498
35.60925	0.215509999999995	35.60925	35.82476	37.8142	0.215509999999995	0.807789999999995	COLOR	3	redcircle	red	circle	4	28	2	0.59228	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60925	37.8142	35.82476
38.80897	0.215609999999998	38.80897	39.02458	41.01405	0.215609999999998	0.844529999999998	C	1	greentriangle	green	triangle	1	5	1	0.62892	SHORT	1	1	INCONGRUENT	NOSWITCH	38.80897	41.01405	39.02458
43.0035	0.215609999999998	43.0035	43.21911	45.22512	0.215609999999998	0.739079999999998	COLOR	3	greencircle	green	circle	3	5	1	0.52347	SHORT	1	1	CONGRUENT	NOSWITCH	43.0035	45.22512	43.21911
46.21986	1.19375	46.21986	47.41361	49.41971	1.19375	2.12781	SHAPE	4	greentriangle	green	triangle	1	28	2	0.93406	LONG	2	1	INCONGRUENT	SWITCH	46.21986	49.41971	47.41361
50.41447	0.215559999999996	50.41447	50.63003	52.61946	0.215559999999996	1.10146	S	2	redcircle	red	circle	4	5	1	0.8859	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41447	52.61946	50.63003
54.60898	0.215579999999996	54.60898	54.82456	56.81399	0.215579999999996	0.215579999999996	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	54.60898	56.81399	54.82456
57.80874	0.215510000000002	57.80874	58.02425	60.01381	0.215510000000002	0.961560000000002	C	1	greencircle	green	circle	3	5	1	0.74605	SHORT	1	1	CONGRUENT	NOSWITCH	57.80874	60.01381	58.02425
