onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03227	1.17481	0.03227	1.20708	3.22579	1.17481	1.17481	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	0.03227	3.22579	1.20708
4.21858	1.20792	4.21858	5.4265	7.41217	1.20792	1.83403	SHAPE	4	redcircle	red	circle	4	28	2	0.62611	LONG	2	1	INCONGRUENT	SWITCH	4.21858	7.41217	5.4265
8.4215	1.19144	8.4215	9.61294	11.61508	1.19144	2.59492	S	2	greencircle	green	circle	3	5	1	1.40348	LONG	2	0	CONGRUENT	NOSWITCH	8.4215	11.61508	9.61294
12.60789	1.20788	12.60789	13.81577	15.81798	1.20788	2.60634	SHAPE	4	redcircle	red	circle	4	28	2	1.39846	LONG	2	1	INCONGRUENT	NOSWITCH	12.60789	15.81798	13.81577
17.82015	1.19138	17.82015	19.01153	21.01372	1.19138	2.61723	S	2	greentriangle	green	triangle	1	5	1	1.42585	LONG	2	1	INCONGRUENT	NOSWITCH	17.82015	21.01372	19.01153
22.02308	1.19135	22.02308	23.21443	25.21663	1.19135	1.92679	SHAPE	4	redcircle	red	circle	4	28	2	0.73544	LONG	2	1	INCONGRUENT	NOSWITCH	22.02308	25.21663	23.21443
26.22596	0.182099999999998	26.22596	26.40806	28.41012	0.182099999999998	2.01663	S	2	redtriangle	red	triangle	2	5	1	1.83453	SHORT	1	1	CONGRUENT	NOSWITCH	26.22596	28.41012	26.40806
29.4195	1.19143	29.4195	30.61093	32.61309	1.19143	2.34688	C	1	redcircle	red	circle	4	5	1	1.15545	LONG	2	1	INCONGRUENT	SWITCH	29.4195	32.61309	30.61093
34.61524	0.198590000000003	34.61524	34.81383	36.81601	0.198590000000003	2.00695	COLOR	3	greencircle	green	circle	3	5	1	1.80836	SHORT	1	0	CONGRUENT	NOSWITCH	34.61524	36.81601	34.81383
37.80882	0.215110000000003	37.80882	38.02393	40.00952	0.215110000000003	2.15201	C	1	greentriangle	green	triangle	1	28	2	1.9369	SHORT	1	1	INCONGRUENT	NOSWITCH	37.80882	40.00952	38.02393
41.01882	0.198700000000002	41.01882	41.21752	43.21962	0.198700000000002	1.52343	SHAPE	4	redtriangle	red	triangle	2	5	1	1.32473	SHORT	1	1	CONGRUENT	SWITCH	41.01882	43.21962	41.21752
44.21246	0.198509999999999	44.21246	44.41097	46.41316	0.198509999999999	1.45748	C	1	redtriangle	red	triangle	2	5	1	1.25897	SHORT	1	1	CONGRUENT	SWITCH	44.21246	46.41316	44.41097
47.42256	1.19138	47.42256	48.61394	50.61607	1.19138	2.17404	COLOR	3	redcircle	red	circle	4	5	1	0.98266	LONG	2	1	INCONGRUENT	NOSWITCH	47.42256	50.61607	48.61394
51.62545	1.19136	51.62545	52.81681	54.81898	1.19136	2.97944	C	1	redtriangle	red	triangle	2	5	1	1.78808	LONG	2	1	CONGRUENT	NOSWITCH	51.62545	54.81898	52.81681
56.82119	1.1913	56.82119	58.01249	60.01473	1.1913	1.86735	S	2	redtriangle	red	triangle	2	5	1	0.67605	LONG	2	1	CONGRUENT	SWITCH	56.82119	60.01473	58.01249
61.00754	1.20791	61.00754	62.21545	64.21765	1.20791	1.20791	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	61.00754	64.21765	62.21545
65.21044	1.2079	65.21044	66.41834	68.42053	1.2079	2.91559	S	2	redcircle	red	circle	4	5	1	1.70769	LONG	2	0	INCONGRUENT	NOSWITCH	65.21044	68.42053	66.41834
70.40613	0.215149999999994	70.40613	70.62128	72.62341	0.215149999999994	0.215149999999994	COLOR	3	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	70.40613	72.62341	70.62128
73.61624	1.19139	73.61624	74.80763	76.82634	1.19139	2.52004	S	2	greencircle	green	circle	3	28	2	1.32865	LONG	2	1	CONGRUENT	SWITCH	73.61624	76.82634	74.80763
78.812	0.198540000000008	78.812	79.01054	81.01269	0.198540000000008	1.05551000000001	SHAPE	4	redcircle	red	circle	4	28	2	0.85697	SHORT	1	1	INCONGRUENT	NOSWITCH	78.812	81.01269	79.01054
82.02207	0.182040000000001	82.02207	82.20411	84.20627	0.182040000000001	1.45513	S	2	redtriangle	red	triangle	2	5	1	1.27309	SHORT	1	1	CONGRUENT	NOSWITCH	82.02207	84.20627	82.20411
86.22499	0.182009999999991	86.22499	86.407	88.40918	0.182009999999991	1.66191999999999	SHAPE	4	greencircle	green	circle	3	28	2	1.47991	SHORT	1	1	CONGRUENT	NOSWITCH	86.22499	88.40918	86.407
91.40422	0.215029999999999	91.40422	91.61925	93.60485	0.215029999999999	1.38959	COLOR	3	redtriangle	red	triangle	2	5	1	1.17456	SHORT	1	1	CONGRUENT	SWITCH	91.40422	93.60485	91.61925
94.61424	1.19142000000001	94.61424	95.80566	97.82434	1.19142000000001	1.88595000000001	S	2	redcircle	red	circle	4	28	2	0.69453	LONG	2	1	INCONGRUENT	SWITCH	94.61424	97.82434	95.80566
100.81934	0.19859000000001	100.81934	101.01793	103.00351	0.19859000000001	1.33233000000001	SHAPE	4	redtriangle	red	triangle	2	5	1	1.13374	SHORT	1	1	CONGRUENT	NOSWITCH	100.81934	103.00351	101.01793
104.01286	1.19141999999999	104.01286	105.20428	107.223	1.19141999999999	2.64410999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.45269	LONG	2	1	INCONGRUENT	SWITCH	104.01286	107.223	105.20428
109.20858	0.215159999999997	109.20858	109.42374	111.42584	0.215159999999997	1.51657	C	1	redtriangle	red	triangle	2	5	1	1.30141	SHORT	1	1	CONGRUENT	NOSWITCH	109.20858	111.42584	109.42374
113.41148	1.20796	113.41148	114.61944	116.62166	1.20796	2.64564	COLOR	3	greencircle	green	circle	3	28	2	1.43768	LONG	2	1	CONGRUENT	NOSWITCH	113.41148	116.62166	114.61944
117.61442	0.198509999999999	117.61442	117.81293	119.81516	0.198509999999999	2.0257	C	1	redcircle	red	circle	4	5	1	1.82719	SHORT	1	1	INCONGRUENT	NOSWITCH	117.61442	119.81516	117.81293
121.81731	0.198579999999993	121.81731	122.01589	124.01807	0.198579999999993	1.53742999999999	S	2	redcircle	red	circle	4	28	2	1.33885	SHORT	1	1	INCONGRUENT	SWITCH	121.81731	124.01807	122.01589
126.00369	1.20791	126.00369	127.2116	129.21384	1.20791	2.6463	SHAPE	4	greentriangle	green	triangle	1	5	1	1.43839	LONG	2	1	INCONGRUENT	NOSWITCH	126.00369	129.21384	127.2116
130.22317	1.19132999999999	130.22317	131.4145	133.41668	1.19132999999999	1.82990999999999	C	1	redtriangle	red	triangle	2	5	1	0.63858	LONG	2	1	CONGRUENT	SWITCH	130.22317	133.41668	131.4145
135.41888	0.198509999999999	135.41888	135.61739	137.60301	0.198509999999999	1.34375	COLOR	3	greentriangle	green	triangle	1	28	2	1.14524	SHORT	1	1	INCONGRUENT	NOSWITCH	135.41888	137.60301	135.61739
