onset	duration	value	trial_type
8.2537	13.5000	1	rest_ons
21.7537	3.0000	1	prep_ons
24.7537	13.5000	1	hold_ons
38.2537	13.5000	1	rest_ons
51.7537	3.0000	1	prep_ons
54.7537	13.5000	1	hold_ons
68.2537	13.5000	1	rest_ons
81.7537	3.0000	1	prep_ons
84.7537	13.5000	1	hold_ons
98.2537	13.5000	1	rest_ons
111.7537	3.0000	1	prep_ons
114.7537	13.5000	1	hold_ons
128.2537	13.5000	1	rest_ons
141.7537	3.0000	1	prep_ons
144.7537	13.5000	1	hold_ons
