onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02996	1.19367	0.02996	1.22363	3.2132	1.19367	2.06608	COLOR	3	greentriangle	green	triangle	1	28	2	0.87241	LONG	2	1	INCONGRUENT	NOSWITCH	0.02996	3.2132	1.22363
4.22449	1.19372	4.22449	5.41821	7.42426	1.19372	1.51904	C	1	redcircle	red	circle	4	5	1	0.32532	LONG	2	1	INCONGRUENT	NOSWITCH	4.22449	7.42426	5.41821
8.41905	0.19895	8.41905	8.618	10.60744	0.19895	0.90245	SHAPE	4	greentriangle	green	triangle	1	28	2	0.7035	SHORT	1	0	INCONGRUENT	SWITCH	8.41905	10.60744	8.618
12.61364	0.19899	12.61364	12.81263	14.81865	0.19899	1.52508	S	2	redtriangle	red	triangle	2	5	1	1.32609	SHORT	1	1	CONGRUENT	NOSWITCH	12.61364	14.81865	12.81263
16.80819	1.21023	16.80819	18.01842	20.02446	1.21023	1.88849	SHAPE	4	redtriangle	red	triangle	2	5	1	0.67826	LONG	2	1	CONGRUENT	NOSWITCH	16.80819	20.02446	18.01842
21.01925	1.19372	21.01925	22.21297	24.21897	1.19372	1.73177	C	1	redcircle	red	circle	4	5	1	0.53805	LONG	2	1	INCONGRUENT	SWITCH	21.01925	24.21897	22.21297
25.21376	1.21031	25.21376	26.42407	28.41356	1.21031	1.67787	COLOR	3	greencircle	green	circle	3	28	2	0.46756	LONG	2	1	CONGRUENT	NOSWITCH	25.21376	28.41356	26.42407
31.41434	1.21029	31.41434	32.62463	34.61411	1.21029	1.75921	C	1	redcircle	red	circle	4	5	1	0.54892	LONG	2	1	INCONGRUENT	NOSWITCH	31.41434	34.61411	32.62463
35.62558	0.19894	35.62558	35.82452	37.81402	0.19894	1.17916	COLOR	3	redcircle	red	circle	4	5	1	0.98022	SHORT	1	1	INCONGRUENT	NOSWITCH	35.62558	37.81402	35.82452
38.82536	0.198899999999995	38.82536	39.02426	41.01371	0.198899999999995	0.877649999999995	C	1	greentriangle	green	triangle	1	28	2	0.67875	SHORT	1	1	INCONGRUENT	NOSWITCH	38.82536	41.01371	39.02426
43.01984	0.198909999999998	43.01984	43.21875	45.2083	0.198909999999998	0.985799999999998	COLOR	3	greencircle	green	circle	3	28	2	0.78689	SHORT	1	1	CONGRUENT	NOSWITCH	43.01984	45.2083	43.21875
46.2196	1.19374	46.2196	47.41334	49.41942	1.19374	2.10875	SHAPE	4	greentriangle	green	triangle	1	5	1	0.91501	LONG	2	1	INCONGRUENT	SWITCH	46.2196	49.41942	47.41334
50.41419	0.21546	50.41419	50.62965	52.61923	0.21546	1.13193	S	2	redcircle	red	circle	4	28	2	0.91647	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41419	52.61923	50.62965
54.60872	0.19896	54.60872	54.80768	56.8138	0.19896	1.16699	COLOR	3	redtriangle	red	triangle	2	5	1	0.96803	SHORT	1	1	CONGRUENT	SWITCH	54.60872	56.8138	54.80768
57.82508	0.198950000000004	57.82508	58.02403	60.01345	0.198950000000004	0.982030000000004	C	1	greencircle	green	circle	3	28	2	0.78308	SHORT	1	1	CONGRUENT	NOSWITCH	57.82508	60.01345	58.02403
61.00821	1.21028	61.00821	62.21849	64.22459	1.21028	1.94784	COLOR	3	redcircle	red	circle	4	5	1	0.73756	LONG	2	1	INCONGRUENT	NOSWITCH	61.00821	64.22459	62.21849
65.21941	0.198940000000007	65.21941	65.41835	67.42438	0.198940000000007	0.950760000000007	C	1	redtriangle	red	triangle	2	5	1	0.75182	SHORT	1	1	CONGRUENT	NOSWITCH	65.21941	67.42438	65.41835
68.41916	0.198899999999995	68.41916	68.61806	70.62422	0.198899999999995	1.28975999999999	S	2	redtriangle	red	triangle	2	5	1	1.09086	SHORT	1	1	CONGRUENT	SWITCH	68.41916	70.62422	68.61806
71.61905	0.198809999999995	71.61905	71.81786	73.80744	0.198809999999995	1.51424999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	1.31544	SHORT	1	1	CONGRUENT	NOSWITCH	71.61905	73.80744	71.81786
