onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
2.03201	1.17478	2.03201	3.20679	5.22545	1.17478	1.8708	COLOR	3	greentriangle	green	triangle	1	5	1	0.69602	LONG	2	1	INCONGRUENT	NOSWITCH	0.03201	3.22545	1.20679
6.21833	1.20787	6.21833	7.4262	9.41186	1.20787	1.95777	C	1	redcircle	red	circle	4	28	2	0.7499	LONG	2	1	INCONGRUENT	NOSWITCH	4.21833	7.41186	5.4262
10.4212	0.19857	10.4212	10.61977	12.60537	0.19857	1.60932	SHAPE	4	greentriangle	green	triangle	1	28	2	1.41075	SHORT	1	1	INCONGRUENT	SWITCH	8.4212	10.60537	8.61977
14.60754	0.21515	14.60754	14.82269	16.82489	0.21515	1.03432	S	2	redtriangle	red	triangle	2	28	2	0.81917	SHORT	1	1	CONGRUENT	NOSWITCH	12.60754	14.82489	12.82269
18.81051	1.20789	18.81051	20.0184	22.00407	1.20789	1.72379	SHAPE	4	redtriangle	red	triangle	2	28	2	0.5159	LONG	2	1	CONGRUENT	NOSWITCH	16.81051	20.00407	18.0184
23.01337	1.19137	23.01337	24.20474	26.20694	1.19137	1.89802	C	1	redcircle	red	circle	4	28	2	0.70665	LONG	2	1	INCONGRUENT	SWITCH	21.01337	24.20694	22.20474
27.21629	1.20791	27.21629	28.4242	30.40988	1.20791	2.17486	COLOR	3	greencircle	green	circle	3	5	1	0.96695	LONG	2	1	CONGRUENT	NOSWITCH	25.21629	28.40988	26.4242
33.42139	1.19135	33.42139	34.61274	36.61491	1.19135	2.56223	C	1	redcircle	red	circle	4	28	2	1.37088	LONG	2	1	INCONGRUENT	NOSWITCH	31.42139	34.61491	32.61274
37.60775	0.2151	37.60775	37.82285	39.8085	0.2151	0.78693	COLOR	3	redcircle	red	circle	4	28	2	0.57183	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60775	37.8085	35.82285
40.81783	0.198599999999999	40.81783	41.01643	43.01857	0.198599999999999	0.893049999999999	C	1	greentriangle	green	triangle	1	5	1	0.69445	SHORT	1	1	INCONGRUENT	NOSWITCH	38.81783	41.01857	39.01643
45.02079	0.198460000000004	45.02079	45.21925	47.22148	0.198460000000004	1.05882	COLOR	3	greencircle	green	circle	3	5	1	0.86036	SHORT	1	1	CONGRUENT	NOSWITCH	43.02079	45.22148	43.21925
48.21429	1.20791	48.21429	49.4222	51.40793	1.20791	1.91731	SHAPE	4	greentriangle	green	triangle	1	5	1	0.7094	LONG	2	0	INCONGRUENT	SWITCH	46.21429	49.40793	47.4222
52.41729	0.198560000000001	52.41729	52.61585	54.61792	0.198560000000001	1.55018	S	2	redcircle	red	circle	4	5	1	1.35162	SHORT	1	1	INCONGRUENT	NOSWITCH	50.41729	52.61792	50.61585
56.62012	0.198569999999997	56.62012	56.81869	58.82084	0.198569999999997	1.67961	COLOR	3	redtriangle	red	triangle	2	28	2	1.48104	SHORT	1	1	CONGRUENT	SWITCH	54.62012	56.82084	54.81869
59.8137	0.198500000000003	59.8137	60.0122	62.01438	0.198500000000003	1.0412	C	1	greencircle	green	circle	3	5	1	0.8427	SHORT	1	1	CONGRUENT	NOSWITCH	57.8137	60.01438	58.0122
63.00718	1.20799	63.00718	64.21517	66.21731	1.20799	2.04029	COLOR	3	redcircle	red	circle	4	28	2	0.8323	LONG	2	1	INCONGRUENT	NOSWITCH	61.00718	64.21731	62.21517
67.21016	0.215029999999999	67.21016	67.42519	69.4108	0.215029999999999	1.08467	C	1	redtriangle	red	triangle	2	28	2	0.86964	SHORT	1	1	CONGRUENT	NOSWITCH	65.21016	67.4108	65.42519
70.42026	0.19847	70.42026	70.61873	72.62093	0.19847	0.19847	S	2	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	68.42026	70.62093	68.61873
73.61377	0.198549999999997	73.61377	73.81232	75.81451	0.198549999999997	1.4897	SHAPE	4	redtriangle	red	triangle	2	28	2	1.29115	SHORT	1	1	CONGRUENT	NOSWITCH	71.61377	73.81451	71.81232
76.80729	0.21508	76.80729	77.02237	79.00805	0.21508	0.8971	S	2	greentriangle	green	triangle	1	28	2	0.68202	SHORT	1	1	INCONGRUENT	NOSWITCH	74.80729	77.00805	75.02237
80.0174	1.1914	80.0174	81.2088	83.22747	1.1914	1.89999	SHAPE	4	redtriangle	red	triangle	2	28	2	0.70859	LONG	2	1	CONGRUENT	NOSWITCH	78.0174	81.22747	79.2088
84.22033	1.19132999999999	84.22033	85.41166	87.41383	1.19132999999999	2.65883999999999	COLOR	3	redcircle	red	circle	4	5	1	1.46751	LONG	2	0	INCONGRUENT	SWITCH	82.22033	85.41383	83.41166
89.41602	0.198560000000001	89.41602	89.61458	91.61676	0.198560000000001	1.16904	C	1	greencircle	green	circle	3	5	1	0.97048	SHORT	1	1	CONGRUENT	NOSWITCH	87.41602	89.61676	87.61458
92.60957	1.20792	92.60957	93.81749	95.81962	1.20792	1.9826	COLOR	3	greencircle	green	circle	3	5	1	0.77468	LONG	2	1	CONGRUENT	NOSWITCH	90.60957	93.81962	91.81749
96.81247	0.198599999999999	96.81247	97.01107	99.01323	0.198599999999999	0.889839999999999	C	1	redcircle	red	circle	4	28	2	0.69124	SHORT	1	1	INCONGRUENT	NOSWITCH	94.81247	97.01323	95.01107
100.02254	0.182040000000001	100.02254	100.20458	102.22332	0.182040000000001	0.987620000000001	COLOR	3	greencircle	green	circle	3	5	1	0.80558	SHORT	1	1	CONGRUENT	NOSWITCH	98.02254	100.22332	98.20458
103.21609	1.20802	103.21609	104.42411	106.42627	1.20802	2.84861	SHAPE	4	greencircle	green	circle	3	28	2	1.64059	LONG	2	0	CONGRUENT	SWITCH	101.21609	104.42627	102.42411
107.419	1.19143	107.419	108.61043	110.61255	1.19143	2.95982	S	2	greentriangle	green	triangle	1	28	2	1.76839	LONG	2	1	INCONGRUENT	NOSWITCH	105.419	108.61255	106.61043
111.60542	1.20789000000001	111.60542	112.81331	114.83199	1.20789000000001	1.20789000000001	SHAPE	4	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	109.60542	112.83199	110.81331
116.81769	0.198539999999994	116.81769	117.01623	119.0184	0.198539999999994	0.917579999999994	S	2	redcircle	red	circle	4	28	2	0.71904	SHORT	1	0	INCONGRUENT	NOSWITCH	114.81769	117.0184	115.01623
121.02057	1.19144999999999	121.02057	122.21202	124.21416	1.19144999999999	2.83673999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	1.64529	LONG	2	1	INCONGRUENT	NOSWITCH	119.02057	122.21416	120.21202
125.20697	0.215040000000002	125.20697	125.42201	127.40764	0.215040000000002	1.95772	C	1	redtriangle	red	triangle	2	5	1	1.74268	SHORT	1	0	CONGRUENT	SWITCH	123.20697	125.40764	123.42201
128.41706	1.2079	128.41706	129.62496	131.61061	1.2079	2.75409	COLOR	3	redcircle	red	circle	4	28	2	1.54619	LONG	2	1	INCONGRUENT	NOSWITCH	126.41706	129.61061	127.62496
132.61995	0.198599999999999	132.61995	132.81855	134.82074	0.198599999999999	1.19711	C	1	greentriangle	green	triangle	1	5	1	0.99851	SHORT	1	1	INCONGRUENT	NOSWITCH	130.61995	132.82074	130.81855
136.82284	0.182040000000001	136.82284	137.00488	139.00703	0.182040000000001	0.750530000000001	COLOR	3	greentriangle	green	triangle	1	5	1	0.56849	SHORT	1	1	INCONGRUENT	NOSWITCH	134.82284	137.00703	135.00488
141.00919	1.20791	141.00919	142.2171	144.21932	1.20791	2.96099	S	2	redtriangle	red	triangle	2	28	2	1.75308	LONG	2	1	CONGRUENT	SWITCH	139.00919	142.21932	140.2171
146.22147	0.181999999999988	146.22147	146.40347	148.40572	0.181999999999988	1.86593999999999	SHAPE	4	greencircle	green	circle	3	5	1	1.68394	SHORT	1	1	CONGRUENT	NOSWITCH	144.22147	146.40572	144.40347
149.41512	1.20787999999999	149.41512	150.623	152.62512	1.20787999999999	1.64040999999999	S	2	greencircle	green	circle	3	5	1	0.43253	LONG	2	1	CONGRUENT	NOSWITCH	147.41512	150.62512	148.623
154.61082	1.20785000000001	154.61082	155.81867	157.82084	1.20785000000001	1.88364000000001	SHAPE	4	redcircle	red	circle	4	5	1	0.67579	LONG	2	1	INCONGRUENT	NOSWITCH	152.61082	155.82084	153.81867
160.81586	0.198560000000015	160.81586	161.01442	163.01659	0.198560000000015	1.15292000000001	C	1	redcircle	red	circle	4	5	1	0.95436	SHORT	1	0	INCONGRUENT	SWITCH	158.81586	161.01659	159.01442
165.01876	1.19136	165.01876	166.21012	168.21231	1.19136	3.02822	COLOR	3	greentriangle	green	triangle	1	28	2	1.83686	LONG	2	0	INCONGRUENT	NOSWITCH	163.01876	166.21231	164.21012
169.22162	1.19138000000001	169.22162	170.413	172.41522	1.19138000000001	1.92716000000001	C	1	redtriangle	red	triangle	2	28	2	0.73578	LONG	2	1	CONGRUENT	NOSWITCH	167.22162	170.41522	168.413
173.40801	0.21508	173.40801	173.62309	175.60879	0.21508	1.8806	SHAPE	4	greencircle	green	circle	3	5	1	1.66552	SHORT	1	1	CONGRUENT	SWITCH	171.40801	173.60879	171.62309
178.60371	1.20801	178.60371	179.81172	181.81385	1.20801	2.97453	S	2	greencircle	green	circle	3	28	2	1.76652	LONG	2	0	CONGRUENT	NOSWITCH	176.60371	179.81385	177.81172
182.80666	0.215090000000004	182.80666	183.02175	185.02393	0.215090000000004	1.47222	COLOR	3	greentriangle	green	triangle	1	5	1	1.25713	SHORT	1	1	INCONGRUENT	SWITCH	180.80666	183.02393	181.02175
187.0096	0.21508	187.0096	187.22468	189.22688	0.21508	2.14791	S	2	redcircle	red	circle	4	28	2	1.93283	SHORT	1	0	INCONGRUENT	SWITCH	185.0096	187.22688	185.22468
190.21963	0.198589999999996	190.21963	190.41822	192.42038	0.198589999999996	1.0598	C	1	greencircle	green	circle	3	5	1	0.86121	SHORT	1	1	CONGRUENT	SWITCH	188.21963	190.42038	188.41822
193.41318	0.198589999999996	193.41318	193.61177	195.61392	0.198589999999996	0.876019999999996	COLOR	3	greentriangle	green	triangle	1	5	1	0.67743	SHORT	1	1	INCONGRUENT	NOSWITCH	191.41318	193.61392	191.61177
196.60676	0.215090000000004	196.60676	196.82185	198.80751	0.215090000000004	0.674310000000004	C	1	greentriangle	green	triangle	1	5	1	0.45922	SHORT	1	1	INCONGRUENT	NOSWITCH	194.60676	196.80751	194.82185
199.8168	0.198599999999999	199.8168	200.0154	202.01761	0.198599999999999	0.920679999999999	COLOR	3	redtriangle	red	triangle	2	28	2	0.72208	SHORT	1	1	CONGRUENT	NOSWITCH	197.8168	200.01761	198.0154
203.01043	1.20787999999999	203.01043	204.21831	206.20391	1.20787999999999	1.84648999999999	C	1	greentriangle	green	triangle	1	5	1	0.63861	LONG	2	1	INCONGRUENT	NOSWITCH	201.01043	204.20391	202.21831
207.21328	1.19146000000001	207.21328	208.40474	210.42339	1.19146000000001	1.60921000000001	COLOR	3	greentriangle	green	triangle	1	5	1	0.41775	LONG	2	1	INCONGRUENT	NOSWITCH	205.21328	208.42339	206.40474
211.41622	0.19853999999998	211.41622	211.61476	213.61697	0.19853999999998	1.71855999999998	S	2	redtriangle	red	triangle	2	28	2	1.52002	SHORT	1	1	CONGRUENT	SWITCH	209.41622	211.61697	209.61476
214.60974	1.20794000000001	214.60974	215.81768	217.81988	1.20794000000001	1.98212000000001	SHAPE	4	redtriangle	red	triangle	2	28	2	0.77418	LONG	2	1	CONGRUENT	NOSWITCH	212.60974	215.81988	213.81768
218.81265	1.19141000000002	218.81265	220.00406	222.02281	1.19141000000002	2.24484000000002	S	2	redcircle	red	circle	4	5	1	1.05343	LONG	2	1	INCONGRUENT	NOSWITCH	216.81265	220.02281	218.00406
223.01552	0.198649999999986	223.01552	223.21417	225.21633	0.198649999999986	1.02890999999999	SHAPE	4	redcircle	red	circle	4	5	1	0.83026	SHORT	1	1	INCONGRUENT	NOSWITCH	221.01552	223.21633	221.21417
227.21848	1.19136	227.21848	228.40984	230.41204	1.19136	1.81606	S	2	redcircle	red	circle	4	5	1	0.6247	LONG	2	1	INCONGRUENT	NOSWITCH	225.21848	228.41204	226.40984
232.41426	1.19134	232.41426	233.6056	235.60778	1.19134	2.3851	C	1	greencircle	green	circle	3	5	1	1.19376	LONG	2	1	CONGRUENT	SWITCH	230.41426	233.60778	231.6056
236.61708	0.198570000000018	236.61708	236.81565	238.81784	0.198570000000018	0.989960000000018	COLOR	3	redcircle	red	circle	4	28	2	0.79139	SHORT	1	1	INCONGRUENT	NOSWITCH	234.61708	236.81784	234.81565
240.80349	1.2079	240.80349	242.01139	244.01363	1.2079	2.39692	C	1	redtriangle	red	triangle	2	28	2	1.18902	LONG	2	1	CONGRUENT	NOSWITCH	238.80349	242.01363	240.01139
246.01572	1.20794000000001	246.01572	247.22366	249.20931	1.20794000000001	2.05173000000001	S	2	greencircle	green	circle	3	28	2	0.84379	LONG	2	0	CONGRUENT	SWITCH	244.01572	247.20931	245.22366
251.21149	0.198540000000008	251.21149	251.41003	253.42875	0.198540000000008	0.198540000000008	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	249.21149	251.42875	249.41003
255.41438	1.20788999999999	255.41438	256.62227	258.62447	1.20788999999999	1.83719999999999	S	2	greentriangle	green	triangle	1	5	1	0.62931	LONG	2	0	INCONGRUENT	NOSWITCH	253.41438	256.62447	254.62227
260.6101	0.215110000000038	260.6101	260.82521	262.81089	0.215110000000038	1.10158000000004	SHAPE	4	redtriangle	red	triangle	2	28	2	0.88647	SHORT	1	1	CONGRUENT	NOSWITCH	258.6101	260.81089	258.82521
264.81303	0.198529999999948	264.81303	265.01156	267.01373	0.198529999999948	1.76928999999995	C	1	greentriangle	green	triangle	1	5	1	1.57076	SHORT	1	1	INCONGRUENT	SWITCH	262.81303	265.01373	263.01156
268.00654	1.20795000000004	268.00654	269.21449	271.21665	1.20795000000004	2.90764000000004	S	2	redcircle	red	circle	4	28	2	1.69969	LONG	2	0	INCONGRUENT	SWITCH	266.00654	269.21665	267.21449
272.20952	0.215039999999988	272.20952	272.42456	274.4102	0.215039999999988	1.83213999999999	SHAPE	4	redcircle	red	circle	4	5	1	1.6171	SHORT	1	1	INCONGRUENT	NOSWITCH	270.20952	272.4102	270.42456
276.41237	0.198559999999986	276.41237	276.61093	278.6131	0.198559999999986	0.767889999999986	S	2	greencircle	green	circle	3	5	1	0.56933	SHORT	1	1	CONGRUENT	NOSWITCH	274.41237	276.6131	274.61093
282.61742	1.19140000000004	282.61742	283.80882	285.81103	1.19140000000004	1.87988000000004	SHAPE	4	greencircle	green	circle	3	5	1	0.68848	LONG	2	1	CONGRUENT	NOSWITCH	280.61742	283.81103	281.80882
286.80379	0.215109999999981	286.80379	287.0189	289.0046	0.215109999999981	1.58354999999998	S	2	greentriangle	green	triangle	1	5	1	1.36844	SHORT	1	0	INCONGRUENT	NOSWITCH	284.80379	287.0046	285.0189
291.00672	0.215120000000013	291.00672	291.22184	293.20747	0.215120000000013	1.13329000000001	SHAPE	4	greencircle	green	circle	3	5	1	0.91817	SHORT	1	1	CONGRUENT	NOSWITCH	289.00672	291.20747	289.22184
294.21682	0.198509999999999	294.21682	294.41533	296.41756	0.198509999999999	1.00246	S	2	greencircle	green	circle	3	5	1	0.80395	SHORT	1	1	CONGRUENT	NOSWITCH	292.21682	294.41756	292.41533
297.41039	1.20785999999998	297.41039	298.61825	300.6205	1.20785999999998	1.68013999999998	SHAPE	4	greencircle	green	circle	3	5	1	0.47228	LONG	2	1	CONGRUENT	NOSWITCH	295.41039	298.6205	296.61825
303.61551	1.20782000000003	303.61551	304.82333	306.80902	1.20782000000003	1.73110000000003	C	1	redtriangle	red	triangle	2	28	2	0.52328	LONG	2	1	CONGRUENT	SWITCH	301.61551	304.80902	302.82333
307.81831	0.198620000000005	307.81831	308.01693	310.01905	0.198620000000005	0.949290000000005	COLOR	3	redtriangle	red	triangle	2	28	2	0.75067	SHORT	1	1	CONGRUENT	NOSWITCH	305.81831	308.01905	306.01693
311.0119	1.19139999999999	311.0119	312.2033	314.20546	1.19139999999999	2.18871999999999	C	1	greencircle	green	circle	3	5	1	0.99732	LONG	2	1	CONGRUENT	NOSWITCH	309.0119	312.20546	310.2033
315.21482	1.20796000000001	315.21482	316.42278	318.40835	1.20796000000001	1.75171000000001	COLOR	3	redtriangle	red	triangle	2	28	2	0.54375	LONG	2	1	CONGRUENT	NOSWITCH	313.21482	316.40835	314.42278
319.41772	0.198570000000018	319.41772	319.61629	321.61844	0.198570000000018	0.985680000000018	C	1	redtriangle	red	triangle	2	28	2	0.78711	SHORT	1	1	CONGRUENT	NOSWITCH	317.41772	319.61844	317.61629
323.62062	1.19139000000001	323.62062	324.81201	326.81416	1.19139000000001	1.71956000000001	COLOR	3	redcircle	red	circle	4	28	2	0.52817	LONG	2	1	INCONGRUENT	NOSWITCH	321.62062	324.81416	322.81201
