onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0322466030002033	9.4814055869997	6	3	4.5	1.05236173200001	CORRECT	2	28	1.98568535300001	2.99490447899962	0.0322466030002033
11.5158286330002	7.99216192799986	8	5	3	1.68084647499973	CORRECT	1	5	2.0021227090001	2.99504155099976	11.5158286330002
21.5101841810001	8.00865594200013	2	1	3	1.11464900700003	CORRECT	1	5	2.00216464699997	3.01150240000015	21.5101841810001
31.5044676749999	8.00865651200002	5	3	3	1.18606094300003	INCORRECT	2	5	2.0187125970001	2.99495061799962	31.5044676749999
43.5174915780003	9.4979947439997	3	1	4.5	0.830877285000042	CORRECT	1	5	2.00216402199976	2.99508081700014	43.5174915780003
59.0054337770002	6.50285247400006	1	1	1.5	1.14627679700016	CORRECT	2	28	2.01863504399989	2.99497783000015	59.0054337770002
71.5148944050002	9.49787458699984	12	7	4.5	1.29444818899992	CORRECT	2	28	2.002049962	2.99505580499999	71.5148944050002
85.017042857	9.49797358500018	6	3	4.5	1.32759545799991	CORRECT	1	5	2.00218308100011	2.9949964299999	85.017042857
96.517178131	9.49788311800012	9	5	4.5	0.831980397000279	CORRECT	2	28	2.00218039699985	2.99491426600025	96.517178131
110.019429063	7.99213811199979	11	7	3	1.03638149300014	CORRECT	2	28	2.00218132700002	2.99497664499995	110.019429063
126.020267615	7.99219344999983	8	5	3	1.09406624200028	CORRECT	2	28	2.00217954299978	2.99502694900002	126.020267615
138.016802743	9.49785493300033	9	5	4.5	1.04862419899973	INCORRECT	1	28	2.00213429900032	2.99496618800003	138.016802743
151.518974847	6.48644306799997	4	3	1.5	0.940082089000043	INCORRECT	1	28	2.00218561199972	2.99496380500022	151.518974847
162.009838117	6.50285378299986	7	5	1.5	1.15812313000015	INCORRECT	1	28	2.00208684100016	2.99500886299984	162.009838117
172.51708823	9.49781061900012	6	3	4.5	0.835625874000016	INCORRECT	1	28	2.00206261000039	2.99498895099987	172.51708823
186.01925574	6.48639823400026	10	7	1.5	1.53630855200026	CORRECT	1	5	1.98567231300012	2.99501905600027	186.01925574
196.510001114	6.50289465800006	1	1	1.5	0.802828956999747	CORRECT	2	28	2.00209883999969	2.99496760000011	196.510001114
209.019389647	6.50294531600002	10	7	1.5	0.955881535000117	CORRECT	2	28	2.0022258439999	3.01146572700009	209.019389647
219.510163736	8.00870497299957	2	1	3	0.50859061500023	CORRECT	2	28	2.00217732699957	2.995006526	219.510163736
237.513140664	6.50297086699993	7	5	1.5	0.981246442999691	CORRECT	1	5	2.00221476699971	2.99504148599999	237.513140664
252.024804398	7.99214615300025	5	3	3	1.72726432699983	CORRECT	1	5	1.98557488100005	2.99496794800007	252.024804398
264.004732665	9.51446627299993	3	1	4.5	1.49133172700022	CORRECT	1	5	2.00220678699998	2.99496204700017	264.004732665
277.507030725	9.51440506999961	12	7	4.5	1.71896028300034	CORRECT	2	28	2.00217227499979	3.01147842	277.507030725
289.023629602	7.99212415700003	11	7	3	1.39091068499965	CORRECT	1	5	1.98566544000005	2.99497371500001	289.023629602
301.020111903	7.9921375859999	2	1	3	1.05612643199993	CORRECT	2	28	2.00217662399973	2.99497099300015	301.020111903
311.014454557	7.99211369199975	8	5	3	1.30753602599998	CORRECT	2	28	2.00217387099974	2.99496222599964	311.014454557
321.02534833	6.48638906999986	10	7	1.5	1.08057683599964	CORRECT	1	5	1.98565992799968	2.99506188199985	321.02534833
335.520364252	6.48638420499992	1	1	1.5	1.21756693999987	CORRECT	1	5	1.98563891499998	2.99495633599963	335.520364252
344.00887308	8.00874595499999	11	7	3	1.10285047200023	INCORRECT	1	28	2.00224189299979	3.01152629600028	344.00887308
354.003247749	6.51945523600034	7	5	1.5	0.966398968999783	CORRECT	2	28	2.01871141400034	3.01157013400007	354.003247749
362.508342349	6.50291820500024	4	3	1.5	0.844056452000132	CORRECT	2	28	2.00222654800018	2.99496517700027	362.508342349
373.015575155	7.99215919400012	11	7	3	0.660908886000016	CORRECT	2	28	2.00221803600016	2.99494093500016	373.015575155
383.009929638	9.4978580930001	3	1	4.5	0.782764898000096	CORRECT	2	28	2.00220230600007	2.99491634100013	383.009929638
396.51214842	9.49793695500011	12	7	4.5	0.697937941000419	CORRECT	2	28	2.00221352399967	2.99500079800055	396.51214842
408.012315126	8.00859375300024	2	1	3	1.01230622700041	CORRECT	1	5	2.00209793399972	3.01151406500048	408.012315126
428.017469294	6.48639726700003	10	7	1.5	1.51679891999993	CORRECT	2	28	2.00216560799981	2.99504691600032	428.017469294
438.508196934	9.51444332099982	3	1	4.5	0.860362209000414	CORRECT	1	5	2.00212277099945	3.01155905300038	438.508196934
450.008341212	9.49785903700013	9	5	4.5	1.05007903000023	CORRECT	1	5	2.0021130210007	2.99506288999964	450.008341212
463.5104723	9.51452886100014	6	3	4.5	0.866459161999956	CORRECT	2	28	2.0022523460002	3.01153504299964	463.5104723
475.027098434	7.9755985920001	5	3	3	1.07207880700025	CORRECT	1	5	1.98565065799994	2.99496142600037	475.027098434
487.007048714	8.00876556600087	8	5	3	0.790882110999519	CORRECT	2	28	2.00224009200065	2.99502160300017	487.007048714
499.020142476	6.50289737799994	4	3	1.5	0.700347461999627	CORRECT	2	28	1.98563249600011	3.01156199900015	499.020142476
507.525212437	6.48638179499994	4	3	1.5	0.861683972000719	CORRECT	1	5	1.9856442119999	2.99500943900057	507.525212437
520.018079105	7.99220955500004	5	3	3	1.5494067059999	CORRECT	2	28	2.00219059099982	2.99499126800038	520.018079105
530.012466677	9.49791599800028	12	7	4.5	0.438471393999862	CORRECT	1	5	2.00215435500013	2.99499353900046	530.012466677
547.518998044	9.49798638999982	9	5	4.5	0.929502715000126	CORRECT	1	5	2.0022419019997	2.99498306100031	547.518998044
559.019089199	6.50294184999984	1	1	1.5	0.891360417000215	CORRECT	2	28	1.98568288800016	3.01149358200018	559.019089199
567.507683281	6.51943271499931	7	5	1.5	2.11598797299939	CORRECT	2	28	2.00219158999971	3.01149989299938	567.507683281
