onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0782634112038068	3	1	CORRECTLY	2.74603964479684	5	SURE_CORRECT	3	6	0.0782634112038068
4.52148219920491	3	2	INCORRECTLY	n/a	n/a	n/a	55	0	4.52148219920491
13.0101086969917	2	3	CONTROL	1.35928136001166	5	n/a	1000	0	13.0101086969917
16.0607555251299	3	4	CORRECTLY	3.388773109873	28	MAYBE_CORRECT	12	0	16.0607555251299
21.0178498977766	3	5	CORRECTLY	1.56657622122657	5	SURE_CORRECT	8	15	21.0178498977766
25.0632068774685	2	6	CONTROL	1.7545108805316	28	n/a	1000	0	25.0632068774685
29.0255610659005	3	7	INCORRECTLY	1.80986935810142	5	SURE_CORRECT	59	0	29.0255610659005
36.0219986969023	3	8	CORRECTLY	1.64844827009802	5	SURE_CORRECT	7	13	36.0219986969023
40.5150276175591	3	9	INCORRECTLY	3.16757253644391	21	SURE_INCORRECT	68	0	40.5150276175591
47.0139600912044	3	10	INCORRECTLY	2.98478269579573	21	SURE_INCORRECT	64	0	47.0139600912044
51.075914828205	3	11	CORRECTLY	2.54620078579683	5	SURE_CORRECT	6	12	51.075914828205
56.0164968051649	2	12	CONTROL	0.826853182836203	5	n/a	1000	0	56.0164968051649
61.5208366699007	3	13	INCORRECTLY	3.09723002210012	5	SURE_CORRECT	78	0	61.5208366699007
65.5660477478123	3	14	CORRECTLY	2.8375687771877	5	SURE_CORRECT	16	31	65.5660477478123
69.5616986939021	3	15	CORRECTLY	2.08119255609927	5	SURE_CORRECT	14	0	69.5616986939021
75.0162952159008	3	16	CORRECTLY	1.46069362910202	5	SURE_CORRECT	1	3	75.0162952159008
79.0781662222034	3	17	CORRECTLY	2.07689360079894	5	SURE_CORRECT	5	11	79.0781662222034
83.5214420451666	3	18	INCORRECTLY	3.52482607683487	10	MAYBE_INCORRECT	51	0	83.5214420451666
90.0204758912041	3	19	INCORRECTLY	2.63913424879865	21	SURE_INCORRECT	47	0	90.0204758912041
94.0657979662064	3	20	INCORRECTLY	2.80164885279373	21	SURE_INCORRECT	66	0	94.0657979662064
99.0229661935991	3	21	CORRECTLY	3.09460965440303	5	SURE_CORRECT	10	20	99.0229661935991
103.0682921269	3	22	INCORRECTLY	n/a	n/a	n/a	48	0	103.0682921269
107.080385357902	3	23	INCORRECTLY	2.26331934710106	21	SURE_INCORRECT	52	0	107.080385357902
115.005385723129	3	24	INCORRECTLY	2.19484422787355	21	SURE_INCORRECT	45	0	115.005385723129
