onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
2.03203	1.1915	2.03203	3.22353	5.20913	1.1915	1.65528	COLOR	3	greencircle	green	circle	3	5	1	0.46378	LONG	2	1	CONGRUENT	NOSWITCH	0.03203	3.20913	1.22353
6.21845	1.20792	6.21845	7.42637	9.412	1.20792	1.89774	SHAPE	4	redcircle	red	circle	4	5	1	0.68982	LONG	2	1	INCONGRUENT	SWITCH	4.21845	7.412	5.42637
10.42138	1.19139	10.42138	11.61277	13.61492	1.19139	1.83004	S	2	greencircle	green	circle	3	5	1	0.63865	LONG	2	1	CONGRUENT	NOSWITCH	8.42138	11.61492	9.61277
14.62427	1.19129	14.62427	15.81556	17.81784	1.19129	2.01997	SHAPE	4	redcircle	red	circle	4	5	1	0.82868	LONG	2	1	INCONGRUENT	NOSWITCH	12.62427	15.81784	13.81556
19.8035	1.20785	19.8035	21.01135	23.01351	1.20785	1.92968	S	2	greentriangle	green	triangle	1	28	2	0.72183	LONG	2	1	INCONGRUENT	NOSWITCH	17.8035	21.01351	19.01135
24.02289	1.19138	24.02289	25.21427	27.21645	1.19138	1.84174	SHAPE	4	redcircle	red	circle	4	5	1	0.65036	LONG	2	1	INCONGRUENT	NOSWITCH	22.02289	25.21645	23.21427
28.20924	0.215119999999999	28.20924	28.42436	30.41002	0.215119999999999	1.11379	S	2	redtriangle	red	triangle	2	28	2	0.89867	SHORT	1	1	CONGRUENT	NOSWITCH	26.20924	28.41002	26.42436
31.41936	1.19134	31.41936	32.6107	34.61291	1.19134	1.67799	C	1	redcircle	red	circle	4	28	2	0.48665	LONG	2	1	INCONGRUENT	SWITCH	29.41936	32.61291	30.6107
36.61507	0.198549999999997	36.61507	36.81362	38.81579	0.198549999999997	0.861799999999997	COLOR	3	greencircle	green	circle	3	5	1	0.66325	SHORT	1	1	CONGRUENT	NOSWITCH	34.61507	36.81579	34.81362
39.80861	0.215139999999998	39.80861	40.02375	42.00936	0.215139999999998	1.5692	C	1	greentriangle	green	triangle	1	5	1	1.35406	SHORT	1	1	INCONGRUENT	NOSWITCH	37.80861	40.00936	38.02375
