onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.01577	1.19142	0.01577	1.20719	3.20941	1.19142	1.72601	COLOR	3	greentriangle	green	triangle	1	5	1	0.53459	LONG	2	1	INCONGRUENT	NOSWITCH	0.01577	3.20941	1.20719
4.21871	1.20794	4.21871	5.42665	7.41225	1.20794	1.61513	C	1	redcircle	red	circle	4	28	2	0.40719	LONG	2	1	INCONGRUENT	NOSWITCH	4.21871	7.41225	5.42665
8.42166	0.182	8.42166	8.60366	10.60584	0.182	1.62736	SHAPE	4	greentriangle	green	triangle	1	28	2	1.44536	SHORT	1	1	INCONGRUENT	SWITCH	8.42166	10.60584	8.60366
12.60801	0.21515	12.60801	12.82316	14.80873	0.21515	1.25831	S	2	redtriangle	red	triangle	2	28	2	1.04316	SHORT	1	1	CONGRUENT	NOSWITCH	12.60801	14.80873	12.82316
16.81089	1.20792	16.81089	18.01881	20.02102	1.20792	1.71236	SHAPE	4	redtriangle	red	triangle	2	28	2	0.50444	LONG	2	1	CONGRUENT	NOSWITCH	16.81089	20.02102	18.01881
21.01383	1.19135	21.01383	22.20518	24.20739	1.19135	1.69407	C	1	redcircle	red	circle	4	28	2	0.50272	LONG	2	1	INCONGRUENT	SWITCH	21.01383	24.20739	22.20518
25.21677	1.20795	25.21677	26.42472	28.41032	1.20795	1.48251	COLOR	3	greencircle	green	circle	3	5	1	0.27456	LONG	2	1	CONGRUENT	NOSWITCH	25.21677	28.41032	26.42472
31.40522	1.20798	31.40522	32.6132	34.61539	1.20798	1.76201	C	1	redcircle	red	circle	4	28	2	0.55403	LONG	2	1	INCONGRUENT	NOSWITCH	31.40522	34.61539	32.6132
35.60816	0.2151	35.60816	35.82326	37.80894	0.2151	0.87102	COLOR	3	redcircle	red	circle	4	28	2	0.65592	SHORT	1	1	INCONGRUENT	NOSWITCH	35.60816	37.80894	35.82326
38.81829	0.19849	38.81829	39.01678	41.01903	0.19849	0.69282	C	1	greentriangle	green	triangle	1	5	1	0.49433	SHORT	1	1	INCONGRUENT	NOSWITCH	38.81829	41.01903	39.01678
43.02113	0.198630000000001	43.02113	43.21976	45.20539	0.198630000000001	1.31454	COLOR	3	greencircle	green	circle	3	5	1	1.11591	SHORT	1	1	CONGRUENT	NOSWITCH	43.02113	45.20539	43.21976
46.21475	1.20789	46.21475	47.42264	49.40827	1.20789	1.6214	SHAPE	4	greentriangle	green	triangle	1	28	2	0.41351	LONG	2	1	INCONGRUENT	SWITCH	46.21475	49.40827	47.42264
50.4176	0.198650000000001	50.4176	50.61625	52.61832	0.198650000000001	1.05401	S	2	redcircle	red	circle	4	5	1	0.85536	SHORT	1	1	INCONGRUENT	NOSWITCH	50.4176	52.61832	50.61625
54.62057	0.182009999999998	54.62057	54.80258	56.82128	0.182009999999998	1.20028	COLOR	3	redtriangle	red	triangle	2	28	2	1.01827	SHORT	1	1	CONGRUENT	SWITCH	54.62057	56.82128	54.80258
57.8141	0.198549999999997	57.8141	58.01265	60.01478	0.198549999999997	0.956689999999997	C	1	greencircle	green	circle	3	5	1	0.75814	SHORT	1	1	CONGRUENT	NOSWITCH	57.8141	60.01478	58.01265
61.02419	1.1914	61.02419	62.21559	64.21769	1.1914	1.68812	COLOR	3	redcircle	red	circle	4	28	2	0.49672	LONG	2	1	INCONGRUENT	NOSWITCH	61.02419	64.21769	62.21559
65.21053	0.198589999999996	65.21053	65.40912	67.41133	0.198589999999996	1.28341	C	1	redtriangle	red	triangle	2	28	2	1.08482	SHORT	1	1	CONGRUENT	NOSWITCH	65.21053	67.41133	65.40912
68.42061	0.198660000000004	68.42061	68.61927	70.62143	0.198660000000004	1.47268	S	2	redtriangle	red	triangle	2	28	2	1.27402	SHORT	1	1	CONGRUENT	SWITCH	68.42061	70.62143	68.61927
71.6142	0.198540000000008	71.6142	71.81274	73.81494	0.198540000000008	0.916490000000008	SHAPE	4	redtriangle	red	triangle	2	28	2	0.71795	SHORT	1	1	CONGRUENT	NOSWITCH	71.6142	73.81494	71.81274
74.80782	0.215049999999991	74.80782	75.02287	77.0085	0.215049999999991	1.21066999999999	S	2	greentriangle	green	triangle	1	28	2	0.99562	SHORT	1	1	INCONGRUENT	NOSWITCH	74.80782	77.0085	75.02287
78.0178	1.20795000000001	78.0178	79.22575	81.21135	1.20795000000001	1.63009000000001	SHAPE	4	redtriangle	red	triangle	2	28	2	0.42214	LONG	2	1	CONGRUENT	NOSWITCH	78.0178	81.21135	79.22575
82.22073	1.19140999999999	82.22073	83.41214	85.41432	1.19140999999999	1.56348999999999	COLOR	3	redcircle	red	circle	4	28	2	0.37208	LONG	2	1	INCONGRUENT	SWITCH	82.22073	85.41432	83.41214
87.41644	0.198570000000004	87.41644	87.61501	89.6172	0.198570000000004	0.973160000000004	C	1	greencircle	green	circle	3	5	1	0.77459	SHORT	1	1	CONGRUENT	NOSWITCH	87.41644	89.6172	87.61501
90.61003	1.20792	90.61003	91.81795	93.80359	1.20792	1.96659	COLOR	3	greencircle	green	circle	3	5	1	0.75867	LONG	2	1	CONGRUENT	NOSWITCH	90.61003	93.80359	91.81795
94.8129	0.198689999999999	94.8129	95.01159	97.01368	0.198689999999999	1.47229	C	1	redcircle	red	circle	4	28	2	1.2736	SHORT	1	1	INCONGRUENT	NOSWITCH	94.8129	97.01368	95.01159
98.00643	0.215150000000008	98.00643	98.22158	100.22371	0.215150000000008	0.721280000000008	COLOR	3	greencircle	green	circle	3	5	1	0.50613	SHORT	1	1	CONGRUENT	NOSWITCH	98.00643	100.22371	98.22158
101.21654	1.20789000000001	101.21654	102.42443	104.42663	1.20789000000001	1.51930000000001	SHAPE	4	greencircle	green	circle	3	5	1	0.31141	LONG	2	1	CONGRUENT	SWITCH	101.21654	104.42663	102.42443
105.41955	1.20784999999999	105.41955	106.6274	108.61299	1.20784999999999	2.05563999999999	S	2	greentriangle	green	triangle	1	28	2	0.84779	LONG	2	1	INCONGRUENT	NOSWITCH	105.41955	108.61299	106.6274
109.60584	1.20788	109.60584	110.81372	112.81596	1.20788	1.55368	SHAPE	4	greencircle	green	circle	3	5	1	0.3458	LONG	2	1	CONGRUENT	NOSWITCH	109.60584	112.81596	110.81372
114.81813	0.198530000000005	114.81813	115.01666	117.00231	0.198530000000005	0.768780000000005	S	2	redcircle	red	circle	4	5	1	0.57025	SHORT	1	1	INCONGRUENT	NOSWITCH	114.81813	117.00231	115.01666
119.00448	1.2079	119.00448	120.21238	122.21456	1.2079	1.52353	SHAPE	4	greentriangle	green	triangle	1	28	2	0.31563	LONG	2	1	INCONGRUENT	NOSWITCH	119.00448	122.21456	120.21238
123.20739	0.215059999999994	123.20739	123.42245	125.42468	0.215059999999994	0.882949999999994	C	1	redtriangle	red	triangle	2	28	2	0.66789	SHORT	1	1	CONGRUENT	SWITCH	123.20739	125.42468	123.42245
126.41748	1.19133000000001	126.41748	127.60881	129.61108	1.19133000000001	1.66887000000001	COLOR	3	redcircle	red	circle	4	28	2	0.47754	LONG	2	1	INCONGRUENT	NOSWITCH	126.41748	129.61108	127.60881
130.62042	0.198570000000018	130.62042	130.81899	132.80458	0.198570000000018	1.17570000000002	C	1	greentriangle	green	triangle	1	28	2	0.97713	SHORT	1	0	INCONGRUENT	NOSWITCH	130.62042	132.80458	130.81899
134.80685	0.215010000000007	134.80685	135.02186	137.00749	0.215010000000007	1.49404000000001	COLOR	3	greentriangle	green	triangle	1	5	1	1.27903	SHORT	1	1	INCONGRUENT	NOSWITCH	134.80685	137.00749	135.02186
139.00968	1.20795000000001	139.00968	140.21763	142.20318	1.20795000000001	1.57855000000001	S	2	redtriangle	red	triangle	2	28	2	0.3706	LONG	2	1	CONGRUENT	SWITCH	139.00968	142.20318	140.21763
144.20539	0.21508	144.20539	144.42047	146.4061	0.21508	0.85949	SHAPE	4	greencircle	green	circle	3	5	1	0.64441	SHORT	1	1	CONGRUENT	NOSWITCH	144.20539	146.4061	144.42047
147.41546	1.19145	147.41546	148.60691	150.60904	1.19145	1.53504	S	2	greencircle	green	circle	3	5	1	0.34359	LONG	2	1	CONGRUENT	NOSWITCH	147.41546	150.60904	148.60691
152.6113	1.20782	152.6113	153.81912	155.8213	1.20782	1.7093	SHAPE	4	redcircle	red	circle	4	5	1	0.50148	LONG	2	1	INCONGRUENT	NOSWITCH	152.6113	155.8213	153.81912
158.81631	0.198560000000015	158.81631	159.01487	161.01695	0.198560000000015	1.48227000000001	C	1	redcircle	red	circle	4	5	1	1.28371	SHORT	1	0	INCONGRUENT	SWITCH	158.81631	161.01695	159.01487
