onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02998	1.19366	0.02998	1.22364	3.22973	1.19366	1.19366	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	0.02998	3.22973	1.22364
4.22447	1.19369	4.22447	5.41816	7.42422	1.19369	1.19369	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	CONGRUENT	SWITCH	4.22447	7.42422	5.41816
8.41903	1.19367	8.41903	9.6127	11.61884	1.19367	2.46118	S	2	greencircle	green	circle	3	28	2	1.26751	LONG	2	1	INCONGRUENT	NOSWITCH	8.41903	11.61884	9.6127
12.61358	1.2103	12.61358	13.82388	15.81336	1.2103	2.04269	SHAPE	4	redcircle	red	circle	4	28	2	0.83239	LONG	2	1	CONGRUENT	NOSWITCH	12.61358	15.81336	13.82388
17.81944	1.19366	17.81944	19.0131	21.01925	1.19366	1.84985	S	2	greentriangle	green	triangle	1	5	1	0.65619	LONG	2	1	CONGRUENT	NOSWITCH	17.81944	21.01925	19.0131
22.01397	1.19366	22.01397	23.20763	25.21371	1.19366	2.47227	SHAPE	4	redcircle	red	circle	4	28	2	1.27861	LONG	2	1	CONGRUENT	NOSWITCH	22.01397	25.21371	23.20763
26.20853	0.215450000000001	26.20853	26.42398	28.41357	0.215450000000001	1.21156	S	2	redtriangle	red	triangle	2	28	2	0.99611	SHORT	1	0	INCONGRUENT	NOSWITCH	26.20853	28.41357	26.42398
29.40832	1.21027	29.40832	30.61859	32.62461	1.21027	1.80536	C	1	redcircle	red	circle	4	28	2	0.59509	LONG	2	1	CONGRUENT	SWITCH	29.40832	32.62461	30.61859
34.61412	0.215580000000003	34.61412	34.8297	36.81915	0.215580000000003	1.05648	COLOR	3	greencircle	green	circle	3	5	1	0.8409	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61412	36.81915	34.8297
37.81394	0.198969999999996	37.81394	38.01291	40.01894	0.198969999999996	1.1701	C	1	greentriangle	green	triangle	1	5	1	0.97113	SHORT	1	1	CONGRUENT	NOSWITCH	37.81394	40.01894	38.01291
41.01374	0.215479999999999	41.01374	41.22922	43.23539	0.215479999999999	0.215479999999999	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	41.01374	43.23539	41.22922
44.21353	0.215479999999999	44.21353	44.42901	46.41862	0.215479999999999	2.11453	C	1	redtriangle	red	triangle	2	5	1	1.89905	SHORT	1	0	INCONGRUENT	SWITCH	44.21353	46.41862	44.42901
47.41332	1.2103	47.41332	48.62362	50.61308	1.2103	2.20728	COLOR	3	redcircle	red	circle	4	28	2	0.99698	LONG	2	1	CONGRUENT	NOSWITCH	47.41332	50.61308	48.62362
51.60786	1.2102	51.60786	52.81806	54.80767	1.2102	2.37055	C	1	redtriangle	red	triangle	2	28	2	1.16035	LONG	2	1	INCONGRUENT	NOSWITCH	51.60786	54.80767	52.81806
56.81373	1.19362	56.81373	58.00735	60.01349	1.19362	2.0823	S	2	redtriangle	red	triangle	2	5	1	0.88868	LONG	2	1	INCONGRUENT	SWITCH	56.81373	60.01349	58.00735
61.00828	1.21019	61.00828	62.21847	64.20802	1.21019	2.2633	SHAPE	4	redtriangle	red	triangle	2	5	1	1.05311	LONG	2	1	INCONGRUENT	NOSWITCH	61.00828	64.20802	62.21847
