onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0786691908651846	3	1	CORRECTLY	2.22905436113479	5	SURE_CORRECT	3	6	0.0786691908651846
4.52193736744584	3	2	INCORRECTLY	3.03779406255398	10	MAYBE_INCORRECT	55	0	4.52193736744584
13.0104852212366	2	3	CONTROL	1.25570524676323	5	n/a	1000	0	13.0104852212366
16.0776698036761	3	4	CORRECTLY	2.25420682132381	5	SURE_CORRECT	12	0	16.0776698036761
21.0181525666558	3	5	CORRECTLY	1.38233479034443	5	SURE_CORRECT	8	15	21.0181525666558
25.0635423815611	2	6	CONTROL	1.60344256643884	28	n/a	1000	0	25.0635423815611
29.0259556394458	3	7	INCORRECTLY	2.55712077855424	5	SURE_CORRECT	59	0	29.0259556394458
36.022460504676	3	8	CORRECTLY	2.26078641932418	5	SURE_CORRECT	7	13	36.022460504676
40.5153547863515	3	9	INCORRECTLY	1.8689498106487	21	SURE_INCORRECT	68	0	40.5153547863515
47.0144400832364	3	10	INCORRECTLY	2.19506663376342	21	SURE_INCORRECT	64	0	47.0144400832364
51.0597746976759	3	11	CORRECTLY	3.65975717732408	10	MAYBE_INCORRECT	6	12	51.0597746976759
56.0169613447706	2	12	CONTROL	1.35925114622933	5	n/a	1000	0	56.0169613447706
61.521162469865	3	13	INCORRECTLY	2.17382979313516	21	SURE_INCORRECT	78	0	61.521162469865
65.5665830585613	3	14	CORRECTLY	2.0911546234388	5	SURE_CORRECT	16	31	65.5665830585613
69.5621390952365	3	15	CORRECTLY	2.60459006876363	10	MAYBE_INCORRECT	14	0	69.5621390952365
75.0166000436557	3	16	CORRECTLY	1.31215883334426	5	SURE_CORRECT	1	3	75.0166000436557
79.0619954869799	3	17	CORRECTLY	1.53120582802012	5	SURE_CORRECT	5	11	79.0619954869799
83.5217289286556	3	18	INCORRECTLY	2.37127501434452	21	SURE_INCORRECT	51	0	83.5217289286556
90.0208531442368	3	19	INCORRECTLY	3.22099264376311	28	MAYBE_CORRECT	47	0	90.0208531442368
94.0661549383512	3	20	INCORRECTLY	2.56753036464897	21	SURE_INCORRECT	66	0	94.0661549383512
99.0068134266758	3	21	CORRECTLY	1.81181651632414	5	SURE_CORRECT	10	20	99.0068134266758
103.068702587656	3	22	INCORRECTLY	1.70571122934416	21	SURE_INCORRECT	48	0	103.068702587656
107.064210620446	3	23	INCORRECTLY	n/a	n/a	n/a	52	0	107.064210620446
115.005734070676	3	24	INCORRECTLY	2.61089048032409	21	SURE_INCORRECT	45	0	115.005734070676
119.51527109777	3	25	CORRECTLY	1.61269195122941	5	SURE_CORRECT	9	18	119.51527109777
125.516886419656	3	26	INCORRECTLY	1.81314593034449	21	SURE_INCORRECT	42	0	125.516886419656
131.021182967446	3	27	INCORRECTLY	2.9052915855541	21	SURE_INCORRECT	80	0	131.021182967446
137.022812124656	3	28	CORRECTLY	1.36977151734436	5	SURE_CORRECT	2	5	137.022812124656
142.013243298446	2	29	CONTROL	1.85921482755384	10	n/a	1000	0	142.013243298446
145.063776783656	3	30	INCORRECTLY	2.71907102434443	21	SURE_INCORRECT	56	0	145.063776783656
150.518310173446	3	31	INCORRECTLY	2.69651859355417	28	MAYBE_CORRECT	43	0	150.518310173446
155.011325008446	3	32	INCORRECTLY	2.124648159554	21	SURE_INCORRECT	58	0	155.011325008446
159.520833567446	3	33	CORRECTLY	2.14932142755379	5	SURE_CORRECT	4	9	159.520833567446
167.014581319656	3	34	CORRECTLY	1.84745924234403	5	SURE_CORRECT	13	0	167.014581319656
173.513779878351	3	35	CORRECTLY	2.50737354964895	28	MAYBE_CORRECT	11	21	173.513779878351
178.520628305446	3	36	CORRECTLY	2.71949472355436	5	SURE_CORRECT	15	30	178.520628305446
182.565954906656	3	37	INCORRECTLY	1.67174936734409	21	SURE_INCORRECT	46	0	182.565954906656
188.517819929446	2	38	CONTROL	1.63694246555406	28	n/a	1000	0	188.517819929446
193.524721833656	2	39	CONTROL	1.40414455734435	28	n/a	1000	0	193.524721833656
198.017749736656	3	40	INCORRECTLY	3.12618652034416	21	SURE_INCORRECT	62	0	198.017749736656
203.024662732656	2	41	CONTROL	1.28880032334428	5	n/a	1000	0	203.024662732656
207.517602165656	2	42	CONTROL	2.16003958834426	21	n/a	1000	0	207.517602165656
211.015862878446	2	43	CONTROL	2.25094862955393	28	n/a	1000	0	211.015862878446
218.509638745656	3	44	INCORRECTLY	3.43010227434434	21	SURE_INCORRECT	49	0	218.509638745656
224.014065138257	3	45	CORRECTLY	1.92362742974319	5	SURE_CORRECT	27	47	224.014065138257
229.518198945446	3	46	CORRECTLY	1.8110065975543	5	SURE_CORRECT	30	53	229.518198945446
235.022605559466	3	47	INCORRECTLY	1.60032152953363	21	SURE_INCORRECT	75	0	235.022605559466
244.505772680446	3	48	CORRECTLY	2.70719038555444	28	MAYBE_CORRECT	35	58	244.505772680446
252.016216727446	3	49	CORRECTLY	3.40310121655375	10	MAYBE_INCORRECT	32	55	252.016216727446
256.06158885377	2	50	CONTROL	1.85692316622954	21	n/a	1000	0	256.06158885377
259.062406165237	3	51	INCORRECTLY	n/a	n/a	n/a	70	0	259.062406165237
267.020313721656	2	52	CONTROL	1.69367679734432	21	n/a	1000	0	267.020313721656
272.524718419237	3	53	INCORRECTLY	2.12704805976318	21	SURE_INCORRECT	79	0	272.524718419237
277.515079476466	3	54	INCORRECTLY	n/a	n/a	n/a	65	0	277.515079476466
282.007998179236	2	55	CONTROL	1.77695758276377	5	n/a	1000	0	282.007998179236
285.058486205656	3	56	INCORRECTLY	1.45093144934435	5	SURE_CORRECT	53	0	285.058486205656
292.021836450446	3	57	INCORRECTLY	2.05729517355439	21	SURE_INCORRECT	76	0	292.021836450446
296.067125099446	2	58	CONTROL	1.33426894355398	5	n/a	1000	0	296.067125099446
300.012916909865	3	59	INCORRECTLY	1.67273706613514	21	SURE_INCORRECT	41	0	300.012916909865
305.517281894656	2	60	CONTROL	2.23018368034445	10	n/a	1000	0	305.517281894656
310.010240813446	3	61	INCORRECTLY	2.47694784255418	21	SURE_INCORRECT	63	0	310.010240813446
318.018049012676	3	62	CORRECTLY	2.21609918232434	28	MAYBE_CORRECT	38	61	318.018049012676
325.014381443865	3	63	CORRECTLY	1.47552271913491	5	SURE_CORRECT	24	41	325.014381443865
330.004774422513	3	64	CORRECTLY	1.78716346048668	5	SURE_CORRECT	21	37	330.004774422513
335.509043453656	3	65	INCORRECTLY	3.68075981034463	10	MAYBE_INCORRECT	67	0	335.509043453656
341.510745409446	3	66	CORRECTLY	1.96523310055409	5	SURE_CORRECT	34	57	341.510745409446
346.517639950656	3	67	INCORRECTLY	1.90417359834419	28	MAYBE_CORRECT	60	0	346.517639950656
351.010565891656	2	68	CONTROL	2.31186367634427	21	n/a	1000	0	351.010565891656
355.022761866237	3	69	CORRECTLY	1.32266275076336	5	SURE_CORRECT	22	38	355.022761866237
362.516589446656	3	70	CORRECTLY	2.75296840934425	5	SURE_CORRECT	25	44	362.516589446656
367.026148721656	3	71	INCORRECTLY	2.05609177934411	21	SURE_INCORRECT	71	0	367.026148721656
371.071475422446	3	72	INCORRECTLY	n/a	n/a	n/a	57	0	371.071475422446
375.514686384446	3	73	CORRECTLY	2.46374939455382	10	MAYBE_INCORRECT	19	35	375.514686384446
381.018961449446	2	74	CONTROL	1.32413254055382	28	n/a	1000	0	381.018961449446
386.025804705865	3	75	INCORRECTLY	n/a	n/a	n/a	74	0	386.025804705865
391.513555314656	2	76	CONTROL	1.94341942334449	10	n/a	1000	0	391.513555314656
395.525771355236	3	77	CORRECTLY	1.85788180976351	28	MAYBE_CORRECT	17	32	395.525771355236
401.013429785446	2	78	CONTROL	1.20625595855381	5	n/a	1000	0	401.013429785446
405.025607038446	3	79	INCORRECTLY	1.90506659855419	21	SURE_INCORRECT	77	0	405.025607038446
409.518590586446	2	80	CONTROL	1.52073350255387	10	n/a	1000	0	409.518590586446
415.520265125446	3	81	INCORRECTLY	n/a	n/a	n/a	44	0	415.520265125446
421.505392805237	3	82	CORRECTLY	2.41607347976333	28	MAYBE_CORRECT	40	64	421.505392805237
426.014858882446	3	83	CORRECTLY	3.26447466955415	5	SURE_CORRECT	28	48	426.014858882446
430.076797829446	3	84	INCORRECTLY	2.55476719355374	21	SURE_INCORRECT	50	0	430.076797829446
437.023467428446	3	85	INCORRECTLY	2.85800699555375	21	SURE_INCORRECT	72	0	437.023467428446
443.522563447446	3	86	INCORRECTLY	1.40320242255393	21	SURE_INCORRECT	69	0	443.522563447446
447.567812590865	3	87	CORRECTLY	2.48356884113537	28	MAYBE_CORRECT	18	34	447.567812590865
452.508557273466	2	88	CONTROL	1.61264547553401	10	n/a	1000	0	452.508557273466
455.559055347656	2	89	CONTROL	0.00863474334391867	10	n/a	1000	0	455.559055347656
462.025013943466	3	90	INCORRECTLY	1.62392286053409	21	SURE_INCORRECT	61	0	462.025013943466
466.070183998865	2	91	CONTROL	n/a	n/a	n/a	1000	0	466.070183998865
470.513441592446	3	92	INCORRECTLY	1.74207134255403	21	SURE_INCORRECT	73	0	470.513441592446
474.558815863237	3	93	CORRECTLY	2.88077357776319	5	SURE_CORRECT	29	52	474.558815863237
479.516090357466	3	94	CORRECTLY	1.41164818253401	5	SURE_CORRECT	20	36	479.516090357466
484.522938289656	2	95	CONTROL	1.33567344434414	10	n/a	1000	0	484.522938289656
489.015882632656	3	96	CORRECTLY	2.50103436934432	5	SURE_CORRECT	31	54	489.015882632656
493.061195530446	3	97	CORRECTLY	2.55695514555418	10	MAYBE_INCORRECT	23	40	493.061195530446
498.018311090865	3	98	CORRECTLY	2.17180916313464	28	MAYBE_CORRECT	37	60	498.018311090865
502.511287359656	3	99	CORRECTLY	1.44065349234415	5	SURE_CORRECT	36	59	502.511287359656
506.573254052656	2	100	CONTROL	1.91568793034457	21	n/a	1000	0	506.573254052656
510.021735744237	3	101	INCORRECTLY	3.09186094476354	21	SURE_INCORRECT	54	0	510.021735744237
514.067078188446	3	102	CORRECTLY	n/a	n/a	n/a	39	63	514.067078188446
518.062565006865	3	103	CORRECTLY	1.53392520813486	21	SURE_INCORRECT	33	56	518.062565006865
522.058151229656	3	104	CORRECTLY	2.12425505334431	5	SURE_CORRECT	26	45	522.058151229656
