onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02987	1.19374	0.02987	1.22361	3.21313	1.19374	2.20504	COLOR	3	greencircle	green	circle	3	28	2	1.0113	LONG	2	1	INCONGRUENT	NOSWITCH	0.02987	3.21313	1.22361
4.22443	1.19373	4.22443	5.41816	7.40766	1.19373	2.60143	SHAPE	4	redcircle	red	circle	4	5	1	1.4077	LONG	2	1	CONGRUENT	SWITCH	4.22443	7.40766	5.41816
8.41901	1.1936	8.41901	9.61261	11.61879	1.1936	2.13064	S	2	greencircle	green	circle	3	5	1	0.93704	LONG	2	1	INCONGRUENT	NOSWITCH	8.41901	11.61879	9.61261
12.61347	1.21025	12.61347	13.82372	15.81332	1.21025	1.69756	SHAPE	4	redcircle	red	circle	4	5	1	0.48731	LONG	2	1	CONGRUENT	NOSWITCH	12.61347	15.81332	13.82372
17.81933	1.19375	17.81933	19.01308	21.01912	1.19375	1.90834	S	2	greentriangle	green	triangle	1	28	2	0.71459	LONG	2	1	CONGRUENT	NOSWITCH	17.81933	21.01912	19.01308
22.01394	1.19363	22.01394	23.20757	25.21371	1.19363	2.18787	SHAPE	4	redcircle	red	circle	4	5	1	0.99424	LONG	2	1	CONGRUENT	NOSWITCH	22.01394	25.21371	23.20757
26.22504	0.198889999999999	26.22504	26.42393	28.43006	0.198889999999999	0.198889999999999	S	2	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	26.22504	28.43006	26.42393
29.42479	1.19377	29.42479	30.61856	32.62464	1.19377	2.41991	C	1	redcircle	red	circle	4	5	1	1.22614	LONG	2	1	CONGRUENT	SWITCH	29.42479	32.62464	30.61856
34.61409	0.215530000000001	34.61409	34.82962	36.81908	0.215530000000001	1.26897	COLOR	3	greencircle	green	circle	3	28	2	1.05344	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61409	36.81908	34.82962
37.81389	0.21555	37.81389	38.02944	40.01896	0.21555	1.69278	C	1	greentriangle	green	triangle	1	28	2	1.47723	SHORT	1	1	CONGRUENT	NOSWITCH	37.81389	40.01896	38.02944
41.01362	0.215559999999996	41.01362	41.22918	43.21873	0.215559999999996	0.927919999999996	SHAPE	4	redtriangle	red	triangle	2	28	2	0.71236	SHORT	1	1	INCONGRUENT	SWITCH	41.01362	43.21873	41.22918
44.21344	0.215600000000002	44.21344	44.42904	46.43507	0.215600000000002	0.215600000000002	C	1	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	44.21344	46.43507	44.42904
47.41324	1.21024	47.41324	48.62348	50.61303	1.21024	1.96844	COLOR	3	redcircle	red	circle	4	5	1	0.7582	LONG	2	1	CONGRUENT	NOSWITCH	47.41324	50.61303	48.62348
51.62435	1.1937	51.62435	52.81805	54.82412	1.1937	2.48215	C	1	redtriangle	red	triangle	2	5	1	1.28845	LONG	2	1	INCONGRUENT	NOSWITCH	51.62435	54.82412	52.81805
56.81362	1.21031	56.81362	58.02393	60.01342	1.21031	2.1834	S	2	redtriangle	red	triangle	2	28	2	0.97309	LONG	2	1	INCONGRUENT	SWITCH	56.81362	60.01342	58.02393
61.00821	1.21022	61.00821	62.21843	64.20795	1.21022	1.86232	SHAPE	4	redtriangle	red	triangle	2	28	2	0.6521	LONG	2	1	INCONGRUENT	NOSWITCH	61.00821	64.20795	62.21843
65.2193	1.19373999999999	65.2193	66.41304	68.41908	1.19373999999999	2.58965999999999	S	2	redcircle	red	circle	4	5	1	1.39592	LONG	2	1	CONGRUENT	NOSWITCH	65.2193	68.41908	66.41304
70.42517	0.182330000000007	70.42517	70.6075	72.61364	0.182330000000007	2.08332000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.90099	SHORT	1	1	CONGRUENT	SWITCH	70.42517	72.61364	70.6075
73.60837	1.21032000000001	73.60837	74.81869	76.80812	1.21032000000001	1.66314000000001	S	2	greencircle	green	circle	3	28	2	0.45282	LONG	2	0	INCONGRUENT	SWITCH	73.60837	76.80812	74.81869
78.81424	0.198999999999998	78.81424	79.01324	81.03583	0.198999999999998	0.198999999999998	SHAPE	4	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	78.81424	81.03583	79.01324
82.01402	0.21557	82.01402	82.22959	84.21901	0.21557	1.94837	S	2	redtriangle	red	triangle	2	28	2	1.7328	SHORT	1	1	INCONGRUENT	NOSWITCH	82.01402	84.21901	82.22959
86.22513	0.182430000000011	86.22513	86.40756	88.41363	0.182430000000011	1.32831000000001	SHAPE	4	greencircle	green	circle	3	5	1	1.14588	SHORT	1	1	INCONGRUENT	NOSWITCH	86.22513	88.41363	86.40756
91.41447	0.198900000000009	91.41447	91.61337	93.61944	0.198900000000009	1.43648000000001	COLOR	3	redtriangle	red	triangle	2	5	1	1.23758	SHORT	1	1	INCONGRUENT	SWITCH	91.41447	93.61944	91.61337
94.61421	1.21028	94.61421	95.82449	97.81398	1.21028	2.54379	S	2	redcircle	red	circle	4	5	1	1.33351	LONG	2	1	CONGRUENT	SWITCH	94.61421	97.81398	95.82449
100.81483	0.198989999999995	100.81483	101.01382	103.01997	0.198989999999995	0.198989999999995	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	100.81483	103.01997	101.01382
104.01466	1.19368	104.01466	105.20834	107.21437	1.19368	2.30388	COLOR	3	greentriangle	green	triangle	1	28	2	1.1102	LONG	2	1	CONGRUENT	SWITCH	104.01466	107.21437	105.20834
109.2039	0.215479999999999	109.2039	109.41938	111.42554	0.215479999999999	1.27782	C	1	redtriangle	red	triangle	2	5	1	1.06234	SHORT	1	1	INCONGRUENT	NOSWITCH	109.2039	111.42554	109.41938
113.41504	1.19365999999999	113.41504	114.6087	116.61481	1.19365999999999	2.48119999999999	COLOR	3	greencircle	green	circle	3	28	2	1.28754	LONG	2	1	INCONGRUENT	NOSWITCH	113.41504	116.61481	114.6087
117.6096	0.215540000000004	117.6096	117.82514	119.83118	0.215540000000004	0.215540000000004	C	1	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	117.6096	119.83118	117.82514
121.82067	0.198949999999996	121.82067	122.01962	124.00917	0.198949999999996	1.42701	S	2	redcircle	red	circle	4	5	1	1.22806	SHORT	1	1	CONGRUENT	SWITCH	121.82067	124.00917	122.01962
126.01523	1.21030999999999	126.01523	127.22554	129.21507	1.21030999999999	2.69917999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	1.48887	LONG	2	1	CONGRUENT	NOSWITCH	126.01523	129.21507	127.22554
