onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02958	1.17721	0.02958	1.20679	3.21282	1.17721	1.64103	COLOR	3	greencircle	green	circle	3	5	1	0.46382	LONG	2	1	INCONGRUENT	NOSWITCH	0.02958	3.21282	1.20679
4.22419	1.19355	4.22419	5.41774	7.40727	1.19355	2.18461	SHAPE	4	redcircle	red	circle	4	28	2	0.99106	LONG	2	1	CONGRUENT	SWITCH	4.22419	7.40727	5.41774
8.4186	1.19369	8.4186	9.61229	11.61843	1.19369	2.10232	S	2	greencircle	green	circle	3	28	2	0.90863	LONG	2	1	INCONGRUENT	NOSWITCH	8.4186	11.61843	9.61229
12.61322	1.21028	12.61322	13.8235	15.81295	1.21028	2.90255	SHAPE	4	redcircle	red	circle	4	28	2	1.69227	LONG	2	1	CONGRUENT	NOSWITCH	12.61322	15.81295	13.8235
17.81909	1.19363	17.81909	19.01272	21.01885	1.19363	1.89114	S	2	greentriangle	green	triangle	1	5	1	0.69751	LONG	2	1	CONGRUENT	NOSWITCH	17.81909	21.01885	19.01272
22.01353	1.21036	22.01353	23.22389	25.21337	1.21036	2.24757	SHAPE	4	redcircle	red	circle	4	28	2	1.03721	LONG	2	1	CONGRUENT	NOSWITCH	22.01353	25.21337	23.22389
26.2247	0.198990000000002	26.2247	26.42369	28.41315	0.198990000000002	0.931300000000002	S	2	redtriangle	red	triangle	2	28	2	0.73231	SHORT	1	0	INCONGRUENT	NOSWITCH	26.2247	28.41315	26.42369
29.42447	1.1937	29.42447	30.61817	32.62422	1.1937	2.76789	C	1	redcircle	red	circle	4	28	2	1.57419	LONG	2	1	CONGRUENT	SWITCH	29.42447	32.62422	30.61817
34.61382	0.215510000000002	34.61382	34.82933	36.81882	0.215510000000002	0.981970000000002	COLOR	3	greencircle	green	circle	3	5	1	0.76646	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61382	36.81882	34.82933
37.81356	0.215559999999996	37.81356	38.02912	40.01861	0.215559999999996	1.36873	C	1	greentriangle	green	triangle	1	5	1	1.15317	SHORT	1	1	CONGRUENT	NOSWITCH	37.81356	40.01861	38.02912
41.01336	0.215519999999998	41.01336	41.22888	43.21834	0.215519999999998	1.89391	SHAPE	4	redtriangle	red	triangle	2	5	1	1.67839	SHORT	1	1	INCONGRUENT	SWITCH	41.01336	43.21834	41.22888
44.21315	0.215519999999998	44.21315	44.42867	46.41816	0.215519999999998	1.4761	C	1	redtriangle	red	triangle	2	28	2	1.26058	SHORT	1	1	INCONGRUENT	SWITCH	44.21315	46.41816	44.42867
47.41295	1.21027	47.41295	48.62322	50.61272	1.21027	1.83618	COLOR	3	redcircle	red	circle	4	28	2	0.62591	LONG	2	1	CONGRUENT	NOSWITCH	47.41295	50.61272	48.62322
51.62398	1.19374999999999	51.62398	52.81773	54.82381	1.19374999999999	2.11420999999999	C	1	redtriangle	red	triangle	2	28	2	0.92046	LONG	2	1	INCONGRUENT	NOSWITCH	51.62398	54.82381	52.81773
56.8133	1.21029	56.8133	58.02359	60.01315	1.21029	2.12661	S	2	redtriangle	red	triangle	2	5	1	0.91632	LONG	2	1	INCONGRUENT	SWITCH	56.8133	60.01315	58.02359
61.02447	1.19372	61.02447	62.21819	64.2242	1.19372	1.78648	SHAPE	4	redtriangle	red	triangle	2	5	1	0.59276	LONG	2	1	INCONGRUENT	NOSWITCH	61.02447	64.2242	62.21819
