onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0157374650002566	2	1	CONTROL	1	n/a	1	n/a	n/a	0	0	0	0	0.048822642000232	0.0157374650002566	0.048822642000232
4.51655613000003	2	2	CONTROL	1	1.67352711300009	2	RIGHT	28	1	1	0	0	4.53307346400015	4.51655613000003	4.53307346400015
11.5158528250004	4	3	TASK	2	1.1312058059998	1	LEFT	5	1	0	1	16	12.5087369480002	11.5158528250004	12.5087369480002
19.5245963450002	2	4	CONTROL	1	1.06324292199997	1	LEFT	5	1	1	0	0	19.5411030080004	19.5245963450002	19.5411030080004
22.0562251710003	4	5	TASK	2	0.910215233999679	2	RIGHT	28	1	0	1	28	23.0159510760004	22.0562251710003	23.0159510760004
38.5038737680002	4	6	TASK	2	0.899371385999984	1	LEFT	5	1	0	1	1	39.5132338080002	38.5038737680002	39.5132338080002
49.5074860330001	2	7	CONTROL	1	1.09048263499972	2	RIGHT	28	1	1	0	0	49.5240199060004	49.5074860330001	49.5240199060004
56.5069011070004	2	8	CONTROL	1	1.17423358499991	2	RIGHT	28	1	1	0	0	56.5233756540001	56.5069011070004	56.5233756540001
66.0048464760002	4	9	TASK	2	0.630685165000159	2	RIGHT	28	1	0	1	33	67.0141257670002	66.0048464760002	67.0141257670002
70.5220492200001	2	10	CONTROL	1	n/a	2	n/a	n/a	0	0	0	0	70.538555392	70.5220492200001	70.538555392
76.0156348080004	4	11	TASK	2	1.00713207700028	2	RIGHT	28	1	0	1	17	77.008405134	76.0156348080004	77.008405134
81.5092011460001	4	12	TASK	2	0.571627611000167	2	RIGHT	28	1	0	1	11	82.5186009610002	81.5092011460001	82.5186009610002
92.5128716010004	4	13	TASK	2	0.917380830000184	1	LEFT	5	1	0	1	8	93.5056687770002	92.5128716010004	93.5056687770002
98.0229762450003	2	14	CONTROL	1	0.74335728899996	1	LEFT	5	1	1	0	0	98.0395126120002	98.0229762450003	98.0395126120002
104.509381674	4	15	TASK	2	0.90828521100002	1	LEFT	5	1	0	1	5	105.502100426	104.509381674	105.502100426
109.010081728	2	16	CONTROL	1	0.683079185999759	1	LEFT	5	1	1	0	0	109.026698324	109.010081728	109.026698324
112.005115627	2	17	CONTROL	1	1.27190833300028	2	RIGHT	28	1	1	0	0	112.021695162	112.005115627	112.021695162
118.508007295	4	18	TASK	2	0.870303078000234	2	RIGHT	28	1	0	1	25	119.517331158	118.508007295	119.517331158
125.011011965	2	19	CONTROL	1	0.973315068999909	1	LEFT	5	1	1	0	0	125.027458191	125.011011965	125.027458191
129.015321266	4	20	TASK	2	0.740417622000223	1	LEFT	5	1	0	1	21	130.008095252	129.015321266	130.008095252
135.005286345	4	21	TASK	2	0.651109162000012	2	RIGHT	28	1	0	1	35	136.014643239	135.005286345	136.014643239
151.022664368	4	22	TASK	2	0.820052715999736	1	LEFT	5	1	0	1	4	152.015490807	151.022664368	152.015490807
155.523329586	4	23	TASK	2	1.41867821200003	2	RIGHT	28	1	0	1	34	156.516199372	155.523329586	156.516199372
161.016965223	2	24	CONTROL	1	0.641035188000387	2	RIGHT	28	1	1	0	0	161.033490969	161.016965223	161.033490969
165.021311138	2	25	CONTROL	1	0.718598205000035	1	LEFT	5	1	1	0	0	165.037863877	165.021311138	165.037863877
174.519208814	2	26	CONTROL	1	0.624194230000285	2	RIGHT	28	1	1	0	0	174.535756187	174.519208814	174.535756187
179.516410733	2	27	CONTROL	1	0.81095655199988	2	RIGHT	28	1	1	0	0	179.532897898	179.516410733	179.532897898
182.048033266	4	28	TASK	2	0.839982169999985	2	RIGHT	28	1	0	1	15	183.007705408	182.048033266	183.007705408
189.014273554	2	29	CONTROL	1	0.527308163999805	2	RIGHT	28	1	1	0	0	189.030849326	189.014273554	189.030849326
193.018680779	4	30	TASK	2	0.897048260000247	2	RIGHT	28	1	0	1	36	194.011443457	193.018680779	194.011443457
202.020131954	4	31	TASK	2	0.764802237999902	2	RIGHT	28	1	0	1	14	203.012923614	202.020131954	203.012923614
209.515847916	4	32	TASK	2	0.861202811000112	1	LEFT	5	1	0	1	77	210.508761148	209.515847916	210.508761148
216.018813656	2	33	CONTROL	1	1.04210838800009	2	RIGHT	28	1	1	0	0	216.035353698	216.018813656	216.035353698
220.519574391	4	34	TASK	2	0.918534133999856	1	LEFT	5	1	0	1	87	221.512398689	220.519574391	221.512398689
226.013173158	4	35	TASK	2	0.928690816999733	1	LEFT	5	1	0	1	73	227.005951925	226.013173158	227.005951925
240.011807903	4	36	TASK	2	0.762427496999862	1	LEFT	5	1	0	1	94	241.004610089	240.011807903	241.004610089
254.026960383	4	37	TASK	2	0.774151682000138	1	LEFT	5	1	0	1	64	255.003281865	254.026960383	255.003281865
261.522753448	4	38	TASK	2	1.14253317099974	2	RIGHT	28	1	0	1	69	262.515558149	261.522753448	262.515558149
280.005568994	2	39	CONTROL	1	0.920474889000161	1	LEFT	5	1	1	0	0	280.022106018	280.005568994	280.022106018
283.017144705	4	40	TASK	2	0.684407603999716	2	RIGHT	28	1	0	1	97	284.009951616	283.017144705	284.009951616
292.018659189	4	41	TASK	2	1.33521407700027	1	LEFT	5	1	0	1	63	293.011414853	292.018659189	293.011414853
297.512211116	2	42	CONTROL	1	0.857792404000065	1	LEFT	5	1	1	0	0	297.528754725	297.512211116	297.528754725
305.520943274	2	43	CONTROL	1	0.847749088	1	LEFT	5	1	1	0	0	305.537460137	305.520943274	305.537460137
316.507994073	4	44	TASK	2	0.702212963999955	1	LEFT	5	1	0	1	70	317.517387643	316.507994073	317.517387643
324.020328649	4	45	TASK	2	0.665235228999791	1	LEFT	5	1	0	1	104	325.013140139	324.020328649	325.013140139
331.003110052	2	46	CONTROL	1	1.05016144799993	1	LEFT	5	1	1	0	0	331.019712509	331.003110052	331.019712509
336.513165009	4	47	TASK	2	0.902662279999731	2	RIGHT	28	1	0	1	45	337.506060493	336.513165009	337.506060493
347.003922396	4	48	TASK	2	0.862490293000064	2	RIGHT	28	1	0	1	83	348.013318746	347.003922396	348.013318746
358.007616026	2	49	CONTROL	1	1.00619574000029	1	LEFT	5	1	1	0	0	358.024206691	358.007616026	358.024206691
363.004749953	2	50	CONTROL	1	0.951325044999976	2	RIGHT	28	1	1	0	0	363.021342815	363.004749953	363.021342815
370.51710679	2	51	CONTROL	1	0.755804118000015	2	RIGHT	28	1	1	0	0	370.533626443	370.51710679	370.533626443
376.507027519	4	52	TASK	2	0.606992213000012	2	RIGHT	28	1	0	1	93	377.516381968	376.507027519	377.516381968
383.506362841	4	53	TASK	2	0.763635547999911	1	LEFT	5	1	0	1	46	384.515776752	383.506362841	384.515776752
390.505722365	4	54	TASK	2	0.644859313999859	2	RIGHT	28	1	0	1	96	391.515080246	390.505722365	391.515080246
405.017317741	4	55	TASK	2	0.595403231000091	2	RIGHT	28	1	0	1	49	406.010138898	405.017317741	406.010138898
412.016645318	4	56	TASK	2	0.781894631000341	2	RIGHT	28	1	0	1	103	413.009400417	412.016645318	413.009400417
418.503055893	4	57	TASK	2	0.83129609100024	2	RIGHT	28	1	0	1	66	419.512393808	418.503055893	419.512393808
429.506714002	4	58	TASK	2	0.642151012999875	2	RIGHT	28	1	0	1	48	430.516075916	429.506714002	430.516075916
443.505393105	4	59	TASK	2	0.903757270000369	2	RIGHT	28	1	0	1	99	444.514691417	443.505393105	444.514691417
448.02266216	4	60	TASK	2	0.922267624999677	1	LEFT	5	1	0	1	98	449.015545152	448.02266216	449.015545152
453.019842096	4	61	TASK	2	1.32315098800018	2	RIGHT	28	1	0	1	62	454.012591138	453.019842096	454.012591138
459.522761899	2	62	CONTROL	1	1.20068349300027	1	LEFT	5	1	1	0	0	459.539286964	459.522761899	459.539286964
465.016369786	4	63	TASK	2	0.817641417999766	1	LEFT	5	1	0	1	102	466.009142174	465.016369786	466.009142174
473.50489571	4	64	TASK	2	0.809311117000107	2	RIGHT	28	1	0	1	82	474.514209167	473.50489571	474.514209167
